StateName,Fips,Year,Month,total_number_hpa,datetime,total_number_hpa_seasonality
Iowa,19,2013,1,331,2013-01-01,811.3182043650793
Kansas,20,2013,1,595,2013-01-01,789.3023313492064
Minnesota,27,2013,1,554,2013-01-01,1202.6024305555557
Missouri,29,2013,1,800,2013-01-01,1170.157490079365
Nebraska,31,2013,1,393,2013-01-01,649.0768849206348
North Dakota,38,2013,1,75,2013-01-01,408.40625000000006
South Dakota,46,2013,1,294,2013-01-01,437.7889384920635
Delaware,10,2013,1,317,2013-01-01,364.9174107142857
District of Columbia,11,2013,1,55,2013-01-01,117.35243055555557
Florida,12,2013,1,6357,2013-01-01,6504.303571428572
Georgia,13,2013,1,1780,2013-01-01,2110.1907242063494
Maryland,24,2013,1,1067,2013-01-01,1313.483878968254
North Carolina,37,2013,1,3832,2013-01-01,4291.403273809524
South Carolina,45,2013,1,1705,2013-01-01,1836.0386904761906
Virginia,51,2013,1,2501,2013-01-01,2736.2805059523807
West Virginia,54,2013,1,159,2013-01-01,204.468998015873
Alabama,1,2013,1,912,2013-01-01,955.952628968254
Kentucky,21,2013,1,515,2013-01-01,686.7800099206349
Mississippi,28,2013,1,315,2013-01-01,391.00471230158735
Tennessee,47,2013,1,1491,2013-01-01,1767.108134920635
Arkansas,5,2013,1,365,2013-01-01,434.09771825396825
Louisiana,22,2013,1,1071,2013-01-01,1243.4940476190477
Oklahoma,40,2013,1,1354,2013-01-01,1430.6165674603176
Texas,48,2013,1,10962,2013-01-01,11909.419146825398
Arizona,4,2013,1,1780,2013-01-01,2113.8025793650795
Colorado,8,2013,1,1878,2013-01-01,2335.920634920635
Idaho,16,2013,1,350,2013-01-01,609.4345238095239
Montana,30,2013,1,159,2013-01-01,278.1103670634921
Nevada,32,2013,1,758,2013-01-01,1135.9756944444443
New Mexico,35,2013,1,501,2013-01-01,554.5850694444445
Utah,49,2013,1,720,2013-01-01,1094.0024801587301
Wyoming,56,2013,1,74,2013-01-01,157.4469246031746
Alaska,2,2013,1,56,2013-01-01,106.41021825396824
California,6,2013,1,4972,2013-01-01,6349.276785714286
Hawaii,15,2013,1,462,2013-01-01,485.0525793650794
Oregon,41,2013,1,1029,2013-01-01,1205.7718253968253
Washington,53,2013,1,2368,2013-01-01,2942.6011904761904
Connecticut,9,2013,2,253,2013-02-01,400.66468253968253
Maine,23,2013,2,134,2013-02-01,268.02951388888886
Massachusetts,25,2013,2,694,2013-02-01,993.296130952381
New Hampshire,33,2013,2,135,2013-02-01,218.54910714285714
Rhode Island,44,2013,2,68,2013-02-01,105.83730158730157
Vermont,50,2013,2,149,2013-02-01,181.75248015873018
New Jersey,34,2013,2,928,2013-02-01,1362.9412202380952
New York,36,2013,2,1380,2013-02-01,2743.3263888888887
Pennsylvania,42,2013,2,1191,2013-02-01,1757.9975198412699
Illinois,17,2013,2,705,2013-02-01,1249.2311507936506
Indiana,18,2013,2,1271,2013-02-01,1719.7621527777778
Michigan,26,2013,2,681,2013-02-01,1260.219990079365
Ohio,39,2013,2,1191,2013-02-01,1787.749007936508
Wisconsin,55,2013,2,527,2013-02-01,1121.3519345238096
Iowa,19,2013,2,437,2013-02-01,903.4253472222222
Kansas,20,2013,2,407,2013-02-01,600.9273313492063
Minnesota,27,2013,2,596,2013-02-01,1282.879216269841
Missouri,29,2013,2,792,2013-02-01,1132.8033234126983
Nebraska,31,2013,2,456,2013-02-01,643.4905753968254
North Dakota,38,2013,2,368,2013-02-01,635.6473214285714
South Dakota,46,2013,2,142,2013-02-01,301.3097718253968
Delaware,10,2013,2,342,2013-02-01,398.77455357142856
District of Columbia,11,2013,2,236,2013-02-01,248.343501984127
Florida,12,2013,2,6887,2013-02-01,6996.136904761905
Georgia,13,2013,2,3456,2013-02-01,3516.4615575396824
Maryland,24,2013,2,1020,2013-02-01,1276.9481646825398
North Carolina,37,2013,2,3581,2013-02-01,3848.754464285714
South Carolina,45,2013,2,1612,2013-02-01,1742.767857142857
Virginia,51,2013,2,1972,2013-02-01,2151.3072916666665
West Virginia,54,2013,2,182,2013-02-01,225.218998015873
Alabama,1,2013,2,714,2013-02-01,818.4645337301587
Kentucky,21,2013,2,594,2013-02-01,754.047867063492
Mississippi,28,2013,2,372,2013-02-01,436.85292658730157
Tennessee,47,2013,2,1536,2013-02-01,1788.3521825396824
Arkansas,5,2013,2,419,2013-02-01,441.7762896825397
Louisiana,22,2013,2,1239,2013-02-01,1316.5119047619048
Oklahoma,40,2013,2,1101,2013-02-01,1149.9499007936508
Texas,48,2013,2,11695,2013-02-01,12667.98759920635
Arizona,4,2013,2,1635,2013-02-01,1776.0376984126983
Colorado,8,2013,2,1815,2013-02-01,2111.1944444444443
Idaho,16,2013,2,558,2013-02-01,728.110119047619
Montana,30,2013,2,204,2013-02-01,318.8097718253968
Nevada,32,2013,2,633,2013-02-01,694.0828373015872
New Mexico,35,2013,2,390,2013-02-01,432.44816468253964
Utah,49,2013,2,853,2013-02-01,1144.4786706349207
Wyoming,56,2013,2,138,2013-02-01,176.83978174603175
Alaska,2,2013,2,56,2013-02-01,87.32390873015873
California,6,2013,2,6516,2013-02-01,7245.357142857143
Hawaii,15,2013,2,200,2013-02-01,171.74900793650795
Oregon,41,2013,2,1363,2013-02-01,1475.953373015873
Washington,53,2013,2,2155,2013-02-01,2654.4910714285716
Connecticut,9,2013,3,607,2013-03-01,612.140873015873
Maine,23,2013,3,214,2013-03-01,248.20510912698415
Massachusetts,25,2013,3,900,2013-03-01,943.8467261904761
New Hampshire,33,2013,3,188,2013-03-01,233.74553571428572
Rhode Island,44,2013,3,70,2013-03-01,65.58432539682539
Vermont,50,2013,3,81,2013-03-01,66.79117063492063
New Jersey,34,2013,3,1464,2013-03-01,1552.0215773809523
New York,36,2013,3,1572,2013-03-01,1934.9335317460318
Pennsylvania,42,2013,3,2088,2013-03-01,2062.5451388888887
Illinois,17,2013,3,1343,2013-03-01,1336.2609126984128
Indiana,18,2013,3,1288,2013-03-01,1216.1817956349207
Michigan,26,2013,3,955,2013-03-01,1148.8062996031747
Ohio,39,2013,3,1316,2013-03-01,1368.406746031746
Wisconsin,55,2013,3,789,2013-03-01,958.1019345238095
Iowa,19,2013,3,712,2013-03-01,699.264632936508
Kansas,20,2013,3,489,2013-03-01,454.6981646825397
Minnesota,27,2013,3,1187,2013-03-01,1347.7274305555557
Missouri,29,2013,3,1085,2013-03-01,923.4908234126984
Nebraska,31,2013,3,667,2013-03-01,697.5233134920635
North Dakota,38,2013,3,477,2013-03-01,593.8794642857142
South Dakota,46,2013,3,602,2013-03-01,593.0925099206349
Delaware,10,2013,3,378,2013-03-01,368.1049107142857
District of Columbia,11,2013,3,44,2013-03-01,64.62326388888889
Florida,12,2013,3,7789,2013-03-01,7167.875
Georgia,13,2013,3,2949,2013-03-01,2442.922867063492
Maryland,24,2013,3,1732,2013-03-01,1585.8053075396824
North Carolina,37,2013,3,3861,2013-03-01,3515.456845238095
South Carolina,45,2013,3,1890,2013-03-01,1674.9464285714287
Virginia,51,2013,3,2465,2013-03-01,2153.2269345238096
West Virginia,54,2013,3,173,2013-03-01,151.56423611111111
Alabama,1,2013,3,885,2013-03-01,803.5091765873016
Kentucky,21,2013,3,749,2013-03-01,679.1966765873016
Mississippi,28,2013,3,608,2013-03-01,482.27554563492066
Tennessee,47,2013,3,1734,2013-03-01,1318.4027777777778
Arkansas,5,2013,3,569,2013-03-01,511.859623015873
Louisiana,22,2013,3,1299,2013-03-01,1204.8511904761904
Oklahoma,40,2013,3,1137,2013-03-01,1021.9826388888889
Texas,48,2013,3,12121,2013-03-01,11172.380456349207
Arizona,4,2013,3,1832,2013-03-01,1549.4335317460318
Colorado,8,2013,3,2727,2013-03-01,2471.1498015873017
Idaho,16,2013,3,596,2013-03-01,552.1934523809524
Montana,30,2013,3,365,2013-03-01,375.0597718253968
Nevada,32,2013,3,1005,2013-03-01,851.1512896825396
New Mexico,35,2013,3,366,2013-03-01,296.68030753968253
Utah,49,2013,3,1417,2013-03-01,1395.767361111111
Wyoming,56,2013,3,135,2013-03-01,133.3814484126984
Alaska,2,2013,3,96,2013-03-01,114.0828373015873
California,6,2013,3,4840,2013-03-01,4217.946428571428
Hawaii,15,2013,3,343,2013-03-01,376.1329365079365
Oregon,41,2013,3,1141,2013-03-01,1095.1914682539682
Washington,53,2013,3,2506,2013-03-01,2373.1696428571427
Connecticut,9,2013,4,364,2013-04-01,383.94444444444446
Maine,23,2013,4,291,2013-04-01,262.9670138888889
Massachusetts,25,2013,4,1068,2013-04-01,1145.9151785714284
New Hampshire,33,2013,4,205,2013-04-01,205.94196428571428
Rhode Island,44,2013,4,84,2013-04-01,92.94146825396825
Vermont,50,2013,4,102,2013-04-01,96.99652777777777
New Jersey,34,2013,4,1883,2013-04-01,1951.7150297619048
New York,36,2013,4,2593,2013-04-01,2619.719246031746
Pennsylvania,42,2013,4,2088,2013-04-01,1868.720734126984
Illinois,17,2013,4,1440,2013-04-01,1181.109126984127
Indiana,18,2013,4,1578,2013-04-01,1372.544890873016
Michigan,26,2013,4,1413,2013-04-01,1287.2229662698412
Ohio,39,2013,4,2304,2013-04-01,2113.6686507936506
Wisconsin,55,2013,4,1603,2013-04-01,1364.295386904762
Iowa,19,2013,4,1005,2013-04-01,825.2051091269841
Kansas,20,2013,4,1740,2013-04-01,1598.9243551587301
Minnesota,27,2013,4,1450,2013-04-01,1498.4268353174602
Missouri,29,2013,4,1144,2013-04-01,1033.8152281746031
Nebraska,31,2013,4,1100,2013-04-01,965.5977182539682
North Dakota,38,2013,4,740,2013-04-01,683.3883928571429
South Dakota,46,2013,4,709,2013-04-01,568.8841765873016
Delaware,10,2013,4,445,2013-04-01,419.9114583333333
District of Columbia,11,2013,4,53,2013-04-01,211.4387400793651
Florida,12,2013,4,9457,2013-04-01,8809.520833333334
Georgia,13,2013,4,2881,2013-04-01,2718.878224206349
Maryland,24,2013,4,1740,2013-04-01,1716.6981646825398
North Carolina,37,2013,4,4668,2013-04-01,4555.066964285715
South Carolina,45,2013,4,1855,2013-04-01,1667.330357142857
Virginia,51,2013,4,2656,2013-04-01,2450.497767857143
West Virginia,54,2013,4,366,2013-04-01,339.7576884920635
Alabama,1,2013,4,1093,2013-04-01,1006.7264384920635
Kentucky,21,2013,4,860,2013-04-01,774.1192956349206
Mississippi,28,2013,4,461,2013-04-01,378.31423611111114
Tennessee,47,2013,4,2148,2013-04-01,2122.813492063492
Arkansas,5,2013,4,722,2013-04-01,703.4578373015873
Louisiana,22,2013,4,1399,2013-04-01,1313.1190476190477
Oklahoma,40,2013,4,1204,2013-04-01,1153.562996031746
Texas,48,2013,4,13600,2013-04-01,12616.148313492064
Arizona,4,2013,4,2428,2013-04-01,2136.2996031746034
Colorado,8,2013,4,1773,2013-04-01,1624.7628968253969
Idaho,16,2013,4,739,2013-04-01,644.5892857142858
Montana,30,2013,4,318,2013-04-01,296.63715277777777
Nevada,32,2013,4,1128,2013-04-01,1114.9965277777778
New Mexico,35,2013,4,344,2013-04-01,320.608878968254
Utah,49,2013,4,1262,2013-04-01,1210.1750992063492
Wyoming,56,2013,4,206,2013-04-01,181.18799603174602
Alaska,2,2013,4,127,2013-04-01,94.17807539682539
California,6,2013,4,7589,2013-04-01,7226.7202380952385
Hawaii,15,2013,4,228,2013-04-01,265.4871031746032
Oregon,41,2013,4,1552,2013-04-01,1511.6587301587301
Washington,53,2013,4,2330,2013-04-01,2155.1309523809523
Connecticut,9,2013,5,488,2013-05-01,458.3640873015873
Maine,23,2013,5,401,2013-05-01,319.21999007936506
Massachusetts,25,2013,5,996,2013-05-01,791.8229166666667
New Hampshire,33,2013,5,281,2013-05-01,235.21875
Rhode Island,44,2013,5,79,2013-05-01,67.45932539682539
Vermont,50,2013,5,190,2013-05-01,158.80009920634922
New Jersey,34,2013,5,2724,2013-05-01,2424.1316964285716
New York,36,2013,5,2422,2013-05-01,1549.6894841269843
Pennsylvania,42,2013,5,2121,2013-05-01,1884.1284722222224
Illinois,17,2013,5,1618,2013-05-01,1316.064484126984
Indiana,18,2013,5,1806,2013-05-01,1531.6639384920634
Michigan,26,2013,5,1603,2013-05-01,1180.1009424603176
Ohio,39,2013,5,2161,2013-05-01,1849.469246031746
Wisconsin,55,2013,5,1296,2013-05-01,899.5721726190476
Iowa,19,2013,5,1111,2013-05-01,959.624751984127
Kansas,20,2013,5,471,2013-05-01,474.70709325396825
Minnesota,27,2013,5,1719,2013-05-01,1316.3315972222222
Missouri,29,2013,5,1166,2013-05-01,1003.8003472222222
Nebraska,31,2013,5,768,2013-05-01,661.0917658730159
North Dakota,38,2013,5,1314,2013-05-01,1119.7574404761904
South Dakota,46,2013,5,405,2013-05-01,286.6460813492063
Delaware,10,2013,5,429,2013-05-01,366.7001488095238
District of Columbia,11,2013,5,680,2013-05-01,661.4327876984127
Florida,12,2013,5,9533,2013-05-01,9253.541666666666
Georgia,13,2013,5,3739,2013-05-01,3153.8187003968255
Maryland,24,2013,5,1421,2013-05-01,1107.2576884920636
North Carolina,37,2013,5,4726,2013-05-01,4079.3199404761904
South Carolina,45,2013,5,2342,2013-05-01,1968.452380952381
Virginia,51,2013,5,2917,2013-05-01,2754.4114583333335
West Virginia,54,2013,5,256,2013-05-01,226.20709325396825
Alabama,1,2013,5,1195,2013-05-01,1126.592509920635
Kentucky,21,2013,5,1406,2013-05-01,1272.3246527777778
Mississippi,28,2013,5,480,2013-05-01,352.8380456349206
Tennessee,47,2013,5,2486,2013-05-01,2189.1200396825398
Arkansas,5,2013,5,652,2013-05-01,566.4459325396825
Louisiana,22,2013,5,1260,2013-05-01,1134.5059523809525
Oklahoma,40,2013,5,1201,2013-05-01,1018.4737103174604
Texas,48,2013,5,12725,2013-05-01,11605.40128968254
Arizona,4,2013,5,2721,2013-05-01,2305.1180555555557
Colorado,8,2013,5,2609,2013-05-01,2485.8968253968255
Idaho,16,2013,5,968,2013-05-01,735.2678571428571
Montana,30,2013,5,316,2013-05-01,274.577628968254
Nevada,32,2013,5,1268,2013-05-01,1028.1750992063492
New Mexico,35,2013,5,384,2013-05-01,311.14161706349205
Utah,49,2013,5,1479,2013-05-01,1284.6304563492063
Wyoming,56,2013,5,333,2013-05-01,282.9320436507937
Alaska,2,2013,5,129,2013-05-01,59.773313492063494
California,6,2013,5,7481,2013-05-01,6434.797619047619
Hawaii,15,2013,5,231,2013-05-01,216.2668650793651
Oregon,41,2013,5,1102,2013-05-01,909.0545634920635
Washington,53,2013,5,3250,2013-05-01,2848.589285714286
Connecticut,9,2013,6,398,2013-06-01,245.64980158730157
Maine,23,2013,6,325,2013-06-01,205.32415674603175
Massachusetts,25,2013,6,1724,2013-06-01,1401.171130952381
New Hampshire,33,2013,6,392,2013-06-01,312.16815476190476
Rhode Island,44,2013,6,75,2013-06-01,66.38789682539682
Vermont,50,2013,6,212,2013-06-01,173.37748015873018
New Jersey,34,2013,6,1832,2013-06-01,1291.6197916666667
New York,36,2013,6,4115,2013-06-01,1261.9811507936502
Pennsylvania,42,2013,6,2100,2013-06-01,1669.8189484126983
Illinois,17,2013,6,1306,2013-06-01,1075.8978174603176
Indiana,18,2013,6,1710,2013-06-01,1376.7442956349207
Michigan,26,2013,6,1406,2013-06-01,1080.407490079365
Ohio,39,2013,6,1636,2013-06-01,1377.9930555555557
Wisconsin,55,2013,6,1255,2013-06-01,992.9501488095239
Iowa,19,2013,6,779,2013-06-01,585.5592757936508
Kansas,20,2013,6,472,2013-06-01,428.4481646825397
Minnesota,27,2013,6,1256,2013-06-01,978.3881448412699
Missouri,29,2013,6,1045,2013-06-01,861.8539186507936
Nebraska,31,2013,6,785,2013-06-01,685.2911706349206
North Dakota,38,2013,6,1123,2013-06-01,980.4479166666666
South Dakota,46,2013,6,405,2013-06-01,344.80084325396825
Delaware,10,2013,6,403,2013-06-01,373.6078869047619
District of Columbia,11,2013,6,142,2013-06-01,116.81374007936509
Florida,12,2013,6,6403,2013-06-01,5857.997023809524
Georgia,13,2013,6,3588,2013-06-01,3177.2085813492063
Maryland,24,2013,6,1930,2013-06-01,1660.171378968254
North Carolina,37,2013,6,4311,2013-06-01,3967.7395833333335
South Carolina,45,2013,6,2063,2013-06-01,1896.25
Virginia,51,2013,6,2688,2013-06-01,2350.3757440476193
West Virginia,54,2013,6,164,2013-06-01,131.27554563492063
Alabama,1,2013,6,903,2013-06-01,738.9407242063492
Kentucky,21,2013,6,928,2013-06-01,724.1788194444445
Mississippi,28,2013,6,474,2013-06-01,342.6505456349206
Tennessee,47,2013,6,1872,2013-06-01,1703.0188492063492
Arkansas,5,2013,6,749,2013-06-01,647.1750992063492
Louisiana,22,2013,6,1193,2013-06-01,1086.7410714285716
Oklahoma,40,2013,6,926,2013-06-01,868.4856150793651
Texas,48,2013,6,11311,2013-06-01,9843.389384920636
Arizona,4,2013,6,2083,2013-06-01,1572.1031746031745
Colorado,8,2013,6,2305,2013-06-01,1888.8700396825398
Idaho,16,2013,6,831,2013-06-01,678.1547619047619
Montana,30,2013,6,265,2013-06-01,177.82167658730157
Nevada,32,2013,6,1550,2013-06-01,1187.2465277777778
New Mexico,35,2013,6,502,2013-06-01,418.2785218253968
Utah,49,2013,6,1403,2013-06-01,1090.5858134920636
Wyoming,56,2013,6,259,2013-06-01,205.6344246031746
Alaska,2,2013,6,130,2013-06-01,91.29712301587301
California,6,2013,6,6371,2013-06-01,4787.2172619047615
Hawaii,15,2013,6,208,2013-06-01,116.93353174603175
Oregon,41,2013,6,1187,2013-06-01,1141.1021825396826
Washington,53,2013,6,2432,2013-06-01,2072.282738095238
Connecticut,9,2013,7,456,2013-07-01,406.3670634920635
Maine,23,2013,7,271,2013-07-01,209.03546626984127
Massachusetts,25,2013,7,1880,2013-07-01,1780.578869047619
New Hampshire,33,2013,7,316,2013-07-01,269.2425595238095
Rhode Island,44,2013,7,76,2013-07-01,81.56944444444446
Vermont,50,2013,7,141,2013-07-01,118.58878968253968
New Jersey,34,2013,7,2261,2013-07-01,2233.6584821428573
New York,36,2013,7,2847,2013-07-01,2772.409722222222
Pennsylvania,42,2013,7,2596,2013-07-01,2422.5243055555557
Illinois,17,2013,7,1336,2013-07-01,1228.9573412698412
Indiana,18,2013,7,1688,2013-07-01,1534.8365575396826
Michigan,26,2013,7,1445,2013-07-01,1160.3330853174605
Ohio,39,2013,7,2288,2013-07-01,1975.3561507936508
Wisconsin,55,2013,7,1507,2013-07-01,1079.2864583333333
Iowa,19,2013,7,1136,2013-07-01,1077.969990079365
Kansas,20,2013,7,513,2013-07-01,476.3618551587302
Minnesota,27,2013,7,2071,2013-07-01,1743.4476686507935
Missouri,29,2013,7,916,2013-07-01,947.9461805555555
Nebraska,31,2013,7,735,2013-07-01,673.6423611111111
North Dakota,38,2013,7,1002,2013-07-01,864.3616071428571
South Dakota,46,2013,7,402,2013-07-01,379.7532242063492
Delaware,10,2013,7,435,2013-07-01,407.4561011904762
District of Columbia,11,2013,7,556,2013-07-01,572.031001984127
Florida,12,2013,7,7248,2013-07-01,7193.860119047619
Georgia,13,2013,7,2808,2013-07-01,2896.8157242063494
Maryland,24,2013,7,1254,2013-07-01,1247.8082837301588
North Carolina,37,2013,7,3828,2013-07-01,3452.8348214285716
South Carolina,45,2013,7,2018,2013-07-01,1945.764880952381
Virginia,51,2013,7,2904,2013-07-01,2557.7805059523807
West Virginia,54,2013,7,183,2013-07-01,146.34102182539684
Alabama,1,2013,7,949,2013-07-01,914.1073908730159
Kentucky,21,2013,7,783,2013-07-01,716.4258432539683
Mississippi,28,2013,7,440,2013-07-01,406.9481646825397
Tennessee,47,2013,7,2017,2013-07-01,2062.1378968253966
Arkansas,5,2013,7,624,2013-07-01,618.4935515873016
Louisiana,22,2013,7,1185,2013-07-01,1244.0625
Oklahoma,40,2013,7,1200,2013-07-01,1247.6284722222222
Texas,48,2013,7,12780,2013-07-01,12115.704861111111
Arizona,4,2013,7,2290,2013-07-01,2176.1448412698414
Colorado,8,2013,7,2265,2013-07-01,2193.8253968253966
Idaho,16,2013,7,836,2013-07-01,736.3005952380952
Montana,30,2013,7,541,2013-07-01,492.74131944444446
Nevada,32,2013,7,700,2013-07-01,776.532242063492
New Mexico,35,2013,7,350,2013-07-01,339.81125992063494
Utah,49,2013,7,1433,2013-07-01,1346.5024801587301
Wyoming,56,2013,7,193,2013-07-01,172.77728174603175
Alaska,2,2013,7,113,2013-07-01,102.1750992063492
California,6,2013,7,7682,2013-07-01,7926.392857142857
Hawaii,15,2013,7,219,2013-07-01,306.7013888888889
Oregon,41,2013,7,1633,2013-07-01,1480.373015873016
Washington,53,2013,7,2795,2013-07-01,2687.651785714286
Connecticut,9,2013,8,902,2013-08-01,870.0515873015873
Maine,23,2013,8,279,2013-08-01,224.2557043650794
Massachusetts,25,2013,8,1060,2013-08-01,1124.9151785714287
New Hampshire,33,2013,8,208,2013-08-01,160.39434523809524
Rhode Island,44,2013,8,82,2013-08-01,69.58432539682539
Vermont,50,2013,8,103,2013-08-01,73.97271825396825
New Jersey,34,2013,8,2688,2013-08-01,2555.545386904762
New York,36,2013,8,4003,2013-08-01,4159.019841269841
Pennsylvania,42,2013,8,1706,2013-08-01,1621.6612103174602
Illinois,17,2013,8,1276,2013-08-01,1037.9037698412699
Indiana,18,2013,8,1671,2013-08-01,1422.7770337301588
Michigan,26,2013,8,1530,2013-08-01,1192.6336805555557
Ohio,39,2013,8,2428,2013-08-01,2036.263888888889
Wisconsin,55,2013,8,1317,2013-08-01,1112.8340773809525
Iowa,19,2013,8,1235,2013-08-01,1048.4878472222222
Kansas,20,2013,8,607,2013-08-01,546.1445932539683
Minnesota,27,2013,8,1846,2013-08-01,1497.935763888889
Missouri,29,2013,8,1058,2013-08-01,833.6426091269841
Nebraska,31,2013,8,772,2013-08-01,709.4816468253969
North Dakota,38,2013,8,988,2013-08-01,867.1502976190476
South Dakota,46,2013,8,705,2013-08-01,638.4645337301588
Delaware,10,2013,8,397,2013-08-01,357.0721726190476
District of Columbia,11,2013,8,48,2013-08-01,31.77504960317461
Florida,12,2013,8,6645,2013-08-01,6158.9375
Georgia,13,2013,8,2563,2013-08-01,2220.253224206349
Maryland,24,2013,8,1416,2013-08-01,1208.3380456349207
North Carolina,37,2013,8,4298,2013-08-01,3793.370535714286
South Carolina,45,2013,8,1814,2013-08-01,1702.375
Virginia,51,2013,8,2488,2013-08-01,2395.343005952381
West Virginia,54,2013,8,260,2013-08-01,214.62673611111111
Alabama,1,2013,8,838,2013-08-01,684.8573908730159
Kentucky,21,2013,8,763,2013-08-01,638.6639384920635
Mississippi,28,2013,8,858,2013-08-01,828.7606646825396
Tennessee,47,2013,8,1820,2013-08-01,1491.2539682539682
Arkansas,5,2013,8,499,2013-08-01,393.8000992063492
Louisiana,22,2013,8,1371,2013-08-01,1269.7738095238096
