region,sub_region,StateName,Fips,Year,Month,total_number_hpa
South,East South Central,Mississippi,28,2005,12,930
South,East South Central,Tennessee,47,2005,12,3273
South,West South Central,Arkansas,5,2005,12,1736
South,West South Central,Louisiana,22,2005,12,1443
South,West South Central,Oklahoma,40,2005,12,1190
South,West South Central,Texas,48,2005,12,15743
West,Mountain,Arizona,4,2005,12,6758
West,Mountain,Colorado,8,2005,12,3273
West,Mountain,Idaho,16,2005,12,1255
West,Mountain,Montana,30,2005,12,285
West,Mountain,Nevada,32,2005,12,3616
West,Mountain,New Mexico,35,2005,12,990
West,Mountain,Utah,49,2005,12,1798
West,Mountain,Wyoming,56,2005,12,161
West,Pacific,Alaska,2,2005,12,282
West,Pacific,California,6,2005,12,12763
West,Pacific,Hawaii,15,2005,12,773
West,Pacific,Oregon,41,2005,12,2181
West,Pacific,Washington,53,2005,12,3581
North East,New England,Connecticut,9,2006,1,545
North East,New England,Maine,23,2006,1,422
North East,New England,Massachusetts,25,2006,1,1451
North East,New England,New Hampshire,33,2006,1,343
North East,New England,Rhode Island,44,2006,1,195
North East,New England,Vermont,50,2006,1,131
North East,mid atlantic,New Jersey,34,2006,1,2255
North East,mid atlantic,New York,36,2006,1,3933
North East,mid atlantic,Pennsylvania,42,2006,1,3111
Midwest,East North Central,Illinois,17,2006,1,4861
Midwest,East North Central,Indiana,18,2006,1,2168
Midwest,East North Central,Michigan,26,2006,1,1938
Midwest,East North Central,Ohio,39,2006,1,2661
Midwest,East North Central,Wisconsin,55,2006,1,1645
Midwest,West North Central,Iowa,19,2006,1,786
Midwest,West North Central,Kansas,20,2006,1,822
Midwest,West North Central,Minnesota,27,2006,1,1400
Midwest,West North Central,Missouri,29,2006,1,1909
Midwest,West North Central,Nebraska,31,2006,1,650
Midwest,West North Central,North Dakota,38,2006,1,23
Midwest,West North Central,South Dakota,46,2006,1,837
South,South Atlantic,Delaware,10,2006,1,577
South,South Atlantic,District of Columbia,11,2006,1,618
South,South Atlantic,Florida,12,2006,1,21067
South,South Atlantic,Georgia,13,2006,1,8603
South,South Atlantic,Maryland,24,2006,1,1646
South,South Atlantic,North Carolina,37,2006,1,8233
South,South Atlantic,South Carolina,45,2006,1,4528
South,South Atlantic,Virginia,51,2006,1,4349
South,South Atlantic,West Virginia,54,2006,1,481
South,East South Central,Alabama,1,2006,1,2485
South,East South Central,Kentucky,21,2006,1,1121
South,East South Central,Mississippi,28,2006,1,1066
South,East South Central,Tennessee,47,2006,1,3782
South,West South Central,Arkansas,5,2006,1,1379
South,West South Central,Louisiana,22,2006,1,1558
South,West South Central,Oklahoma,40,2006,1,1317
South,West South Central,Texas,48,2006,1,18734
West,Mountain,Arizona,4,2006,1,6927
West,Mountain,Colorado,8,2006,1,3150
West,Mountain,Idaho,16,2006,1,1275
West,Mountain,Montana,30,2006,1,559
West,Mountain,Nevada,32,2006,1,2997
West,Mountain,New Mexico,35,2006,1,1066
West,Mountain,Utah,49,2006,1,1763
West,Mountain,Wyoming,56,2006,1,167
West,Pacific,Alaska,2,2006,1,94
West,Pacific,California,6,2006,1,11771
West,Pacific,Hawaii,15,2006,1,460
West,Pacific,Oregon,41,2006,1,2040
West,Pacific,Washington,53,2006,1,3171
North East,New England,Connecticut,9,2006,2,674
North East,New England,Maine,23,2006,2,400
North East,New England,Massachusetts,25,2006,2,1356
North East,New England,New Hampshire,33,2006,2,366
North East,New England,Rhode Island,44,2006,2,146
North East,New England,Vermont,50,2006,2,149
North East,mid atlantic,New Jersey,34,2006,2,2288
North East,mid atlantic,New York,36,2006,2,3680
North East,mid atlantic,Pennsylvania,42,2006,2,2795
Midwest,East North Central,Illinois,17,2006,2,5174
Midwest,East North Central,Indiana,18,2006,2,2213
Midwest,East North Central,Michigan,26,2006,2,1915
Midwest,East North Central,Ohio,39,2006,2,3229
Midwest,East North Central,Wisconsin,55,2006,2,1847
Midwest,West North Central,Iowa,19,2006,2,777
Midwest,West North Central,Kansas,20,2006,2,1097
Midwest,West North Central,Minnesota,27,2006,2,1489
Midwest,West North Central,Missouri,29,2006,2,2261
Midwest,West North Central,Nebraska,31,2006,2,741
Midwest,West North Central,North Dakota,38,2006,2,32
Midwest,West North Central,South Dakota,46,2006,2,495
South,South Atlantic,Delaware,10,2006,2,514
South,South Atlantic,District of Columbia,11,2006,2,123
South,South Atlantic,Florida,12,2006,2,22281
South,South Atlantic,Georgia,13,2006,2,7888
South,South Atlantic,Maryland,24,2006,2,2197
South,South Atlantic,North Carolina,37,2006,2,8144
South,South Atlantic,South Carolina,45,2006,2,4436
South,South Atlantic,Virginia,51,2006,2,4146
South,South Atlantic,West Virginia,54,2006,2,432
South,East South Central,Alabama,1,2006,2,2115
South,East South Central,Kentucky,21,2006,2,1122
South,East South Central,Mississippi,28,2006,2,986
South,East South Central,Tennessee,47,2006,2,3608
South,West South Central,Arkansas,5,2006,2,1213
South,West South Central,Louisiana,22,2006,2,1751
South,West South Central,Oklahoma,40,2006,2,1354
South,West South Central,Texas,48,2006,2,16159
West,Mountain,Arizona,4,2006,2,5727
West,Mountain,Colorado,8,2006,2,3518
West,Mountain,Idaho,16,2006,2,1412
West,Mountain,Montana,30,2006,2,255
West,Mountain,Nevada,32,2006,2,3545
West,Mountain,New Mexico,35,2006,2,1071
West,Mountain,Utah,49,2006,2,1741
West,Mountain,Wyoming,56,2006,2,204
West,Pacific,Alaska,2,2006,2,243
West,Pacific,California,6,2006,2,16095
West,Pacific,Hawaii,15,2006,2,910
West,Pacific,Oregon,41,2006,2,2101
West,Pacific,Washington,53,2006,2,3535
North East,New England,Connecticut,9,2006,3,960
North East,New England,Maine,23,2006,3,634
North East,New England,Massachusetts,25,2006,3,2191
North East,New England,New Hampshire,33,2006,3,584
North East,New England,Rhode Island,44,2006,3,279
North East,New England,Vermont,50,2006,3,340
North East,mid atlantic,New Jersey,34,2006,3,2791
North East,mid atlantic,New York,36,2006,3,5085
North East,mid atlantic,Pennsylvania,42,2006,3,4527
Midwest,East North Central,Illinois,17,2006,3,5687
Midwest,East North Central,Indiana,18,2006,3,3198
Midwest,East North Central,Michigan,26,2006,3,2831
Midwest,East North Central,Ohio,39,2006,3,4270
Midwest,East North Central,Wisconsin,55,2006,3,2538
Midwest,West North Central,Iowa,19,2006,3,1179
Midwest,West North Central,Kansas,20,2006,3,1267
Midwest,West North Central,Minnesota,27,2006,3,2678
Midwest,West North Central,Missouri,29,2006,3,3114
Midwest,West North Central,Nebraska,31,2006,3,1037
Midwest,West North Central,North Dakota,38,2006,3,157
Midwest,West North Central,South Dakota,46,2006,3,492
South,South Atlantic,Delaware,10,2006,3,547
South,South Atlantic,District of Columbia,11,2006,3,586
South,South Atlantic,Florida,12,2006,3,25024
South,South Atlantic,Georgia,13,2006,3,10245
South,South Atlantic,Maryland,24,2006,3,2448
South,South Atlantic,North Carolina,37,2006,3,10140
South,South Atlantic,South Carolina,45,2006,3,5510
South,South Atlantic,Virginia,51,2006,3,5311
South,South Atlantic,West Virginia,54,2006,3,559
South,East South Central,Alabama,1,2006,3,2807
South,East South Central,Kentucky,21,2006,3,1448
South,East South Central,Mississippi,28,2006,3,1538
South,East South Central,Tennessee,47,2006,3,5000
South,West South Central,Arkansas,5,2006,3,1389
South,West South Central,Louisiana,22,2006,3,2432
South,West South Central,Oklahoma,40,2006,3,1874
South,West South Central,Texas,48,2006,3,21795
West,Mountain,Arizona,4,2006,3,7339
West,Mountain,Colorado,8,2006,3,4166
West,Mountain,Idaho,16,2006,3,1602
West,Mountain,Montana,30,2006,3,362
West,Mountain,Nevada,32,2006,3,5889
West,Mountain,New Mexico,35,2006,3,1470
West,Mountain,Utah,49,2006,3,2380
West,Mountain,Wyoming,56,2006,3,259
West,Pacific,Alaska,2,2006,3,238
West,Pacific,California,6,2006,3,15762
West,Pacific,Hawaii,15,2006,3,858
West,Pacific,Oregon,41,2006,3,2440
West,Pacific,Washington,53,2006,3,4009
North East,New England,Connecticut,9,2006,4,781
North East,New England,Maine,23,2006,4,758
North East,New England,Massachusetts,25,2006,4,2400
North East,New England,New Hampshire,33,2006,4,542
North East,New England,Rhode Island,44,2006,4,162
North East,New England,Vermont,50,2006,4,251
North East,mid atlantic,New Jersey,34,2006,4,2411
North East,mid atlantic,New York,36,2006,4,4267
North East,mid atlantic,Pennsylvania,42,2006,4,4043
Midwest,East North Central,Illinois,17,2006,4,5307
Midwest,East North Central,Indiana,18,2006,4,2706
Midwest,East North Central,Michigan,26,2006,4,2914
Midwest,East North Central,Ohio,39,2006,4,4050
Midwest,East North Central,Wisconsin,55,2006,4,2734
Midwest,West North Central,Iowa,19,2006,4,1149
Midwest,West North Central,Kansas,20,2006,4,979
Midwest,West North Central,Minnesota,27,2006,4,2395
Midwest,West North Central,Missouri,29,2006,4,2210
Midwest,West North Central,Nebraska,31,2006,4,711
Midwest,West North Central,North Dakota,38,2006,4,353
Midwest,West North Central,South Dakota,46,2006,4,572
South,South Atlantic,Delaware,10,2006,4,623
South,South Atlantic,District of Columbia,11,2006,4,28
South,South Atlantic,Florida,12,2006,4,19498
South,South Atlantic,Georgia,13,2006,4,8598
South,South Atlantic,Maryland,24,2006,4,2852
South,South Atlantic,North Carolina,37,2006,4,9240
South,South Atlantic,South Carolina,45,2006,4,4037
South,South Atlantic,Virginia,51,2006,4,4266
South,South Atlantic,West Virginia,54,2006,4,343
South,East South Central,Alabama,1,2006,4,2479
South,East South Central,Kentucky,21,2006,4,1229
South,East South Central,Mississippi,28,2006,4,1299
South,East South Central,Tennessee,47,2006,4,3263
South,West South Central,Arkansas,5,2006,4,1243
South,West South Central,Louisiana,22,2006,4,1848
South,West South Central,Oklahoma,40,2006,4,1451
South,West South Central,Texas,48,2006,4,19299
West,Mountain,Arizona,4,2006,4,6523
West,Mountain,Colorado,8,2006,4,3641
West,Mountain,Idaho,16,2006,4,1761
West,Mountain,Montana,30,2006,4,390
West,Mountain,Nevada,32,2006,4,3225
West,Mountain,New Mexico,35,2006,4,1066
West,Mountain,Utah,49,2006,4,2100
West,Mountain,Wyoming,56,2006,4,280
West,Pacific,Alaska,2,2006,4,314
West,Pacific,California,6,2006,4,14536
West,Pacific,Hawaii,15,2006,4,514
West,Pacific,Oregon,41,2006,4,2769
West,Pacific,Washington,53,2006,4,4474
North East,New England,Connecticut,9,2006,5,952
North East,New England,Maine,23,2006,5,739
North East,New England,Massachusetts,25,2006,5,1694
North East,New England,New Hampshire,33,2006,5,623
North East,New England,Rhode Island,44,2006,5,201
North East,New England,Vermont,50,2006,5,309
North East,mid atlantic,New Jersey,34,2006,5,2925
North East,mid atlantic,New York,36,2006,5,5094
North East,mid atlantic,Pennsylvania,42,2006,5,3893
Midwest,East North Central,Illinois,17,2006,5,6238
Midwest,East North Central,Indiana,18,2006,5,2806
Midwest,East North Central,Michigan,26,2006,5,3981
Midwest,East North Central,Ohio,39,2006,5,4559
Midwest,East North Central,Wisconsin,55,2006,5,3328
Midwest,West North Central,Iowa,19,2006,5,1315
Midwest,West North Central,Kansas,20,2006,5,1162
Midwest,West North Central,Minnesota,27,2006,5,2962
Midwest,West North Central,Missouri,29,2006,5,2924
Midwest,West North Central,Nebraska,31,2006,5,800
Midwest,West North Central,North Dakota,38,2006,5,420
Midwest,West North Central,South Dakota,46,2006,5,572
South,South Atlantic,Delaware,10,2006,5,823
South,South Atlantic,District of Columbia,11,2006,5,142
South,South Atlantic,Florida,12,2006,5,19734
South,South Atlantic,Georgia,13,2006,5,11002
South,South Atlantic,Maryland,24,2006,5,2451
South,South Atlantic,North Carolina,37,2006,5,9522
South,South Atlantic,South Carolina,45,2006,5,4751
South,South Atlantic,Virginia,51,2006,5,4772
South,South Atlantic,West Virginia,54,2006,5,473
South,East South Central,Alabama,1,2006,5,2653
South,East South Central,Kentucky,21,2006,5,1802
South,East South Central,Mississippi,28,2006,5,2061
South,East South Central,Tennessee,47,2006,5,4111
South,West South Central,Arkansas,5,2006,5,937
South,West South Central,Louisiana,22,2006,5,2122
South,West South Central,Oklahoma,40,2006,5,1727
South,West South Central,Texas,48,2006,5,19679
West,Mountain,Arizona,4,2006,5,7754
West,Mountain,Colorado,8,2006,5,3983
West,Mountain,Idaho,16,2006,5,2061
West,Mountain,Montana,30,2006,5,492
West,Mountain,Nevada,32,2006,5,4224
West,Mountain,New Mexico,35,2006,5,1384
West,Mountain,Utah,49,2006,5,2513
West,Mountain,Wyoming,56,2006,5,370
West,Pacific,Alaska,2,2006,5,514
West,Pacific,California,6,2006,5,16243
West,Pacific,Hawaii,15,2006,5,593
West,Pacific,Oregon,41,2006,5,3201
West,Pacific,Washington,53,2006,5,4879
North East,New England,Connecticut,9,2006,6,943
North East,New England,Maine,23,2006,6,806
North East,New England,Massachusetts,25,2006,6,1998
North East,New England,New Hampshire,33,2006,6,661
North East,New England,Rhode Island,44,2006,6,216
North East,New England,Vermont,50,2006,6,311
North East,mid atlantic,New Jersey,34,2006,6,3346
North East,mid atlantic,New York,36,2006,6,5735
North East,mid atlantic,Pennsylvania,42,2006,6,3943
Midwest,East North Central,Illinois,17,2006,6,5364
Midwest,East North Central,Indiana,18,2006,6,2774
Midwest,East North Central,Michigan,26,2006,6,3136
Midwest,East North Central,Ohio,39,2006,6,4229
Midwest,East North Central,Wisconsin,55,2006,6,2805
Midwest,West North Central,Iowa,19,2006,6,1520
Midwest,West North Central,Kansas,20,2006,6,1633
Midwest,West North Central,Minnesota,27,2006,6,3251
Midwest,West North Central,Missouri,29,2006,6,2438
Midwest,West North Central,Nebraska,31,2006,6,1033
Midwest,West North Central,North Dakota,38,2006,6,483
Midwest,West North Central,South Dakota,46,2006,6,571
South,South Atlantic,Delaware,10,2006,6,561
South,South Atlantic,District of Columbia,11,2006,6,42
South,South Atlantic,Florida,12,2006,6,18305
South,South Atlantic,Georgia,13,2006,6,8963
South,South Atlantic,Maryland,24,2006,6,3392
South,South Atlantic,North Carolina,37,2006,6,8974
South,South Atlantic,South Carolina,45,2006,6,4446
South,South Atlantic,Virginia,51,2006,6,4081
South,South Atlantic,West Virginia,54,2006,6,432
South,East South Central,Alabama,1,2006,6,3263
South,East South Central,Kentucky,21,2006,6,1871
South,East South Central,Mississippi,28,2006,6,1461
South,East South Central,Tennessee,47,2006,6,4147
South,West South Central,Arkansas,5,2006,6,1138
South,West South Central,Louisiana,22,2006,6,2171
South,West South Central,Oklahoma,40,2006,6,1554
South,West South Central,Texas,48,2006,6,21784
West,Mountain,Arizona,4,2006,6,6533
West,Mountain,Colorado,8,2006,6,4517
West,Mountain,Idaho,16,2006,6,1706
West,Mountain,Montana,30,2006,6,487
West,Mountain,Nevada,32,2006,6,3676
West,Mountain,New Mexico,35,2006,6,1152
West,Mountain,Utah,49,2006,6,2708
West,Mountain,Wyoming,56,2006,6,342
West,Pacific,Alaska,2,2006,6,334
West,Pacific,California,6,2006,6,16410
West,Pacific,Hawaii,15,2006,6,662
West,Pacific,Oregon,41,2006,6,2925
West,Pacific,Washington,53,2006,6,4945
North East,New England,Connecticut,9,2006,7,807
North East,New England,Maine,23,2006,7,629
North East,New England,Massachusetts,25,2006,7,1548
North East,New England,New Hampshire,33,2006,7,454
North East,New England,Rhode Island,44,2006,7,129
North East,New England,Vermont,50,2006,7,301
North East,mid atlantic,New Jersey,34,2006,7,2620
North East,mid atlantic,New York,36,2006,7,4592
North East,mid atlantic,Pennsylvania,42,2006,7,3311
Midwest,East North Central,Illinois,17,2006,7,5562
Midwest,East North Central,Indiana,18,2006,7,2233
Midwest,East North Central,Michigan,26,2006,7,2941
Midwest,East North Central,Ohio,39,2006,7,3420
Midwest,East North Central,Wisconsin,55,2006,7,2227
Midwest,West North Central,Iowa,19,2006,7,1162
Midwest,West North Central,Kansas,20,2006,7,1215
Midwest,West North Central,Minnesota,27,2006,7,2797
Midwest,West North Central,Missouri,29,2006,7,2471
Midwest,West North Central,Nebraska,31,2006,7,750
Midwest,West North Central,North Dakota,38,2006,7,236
Midwest,West North Central,South Dakota,46,2006,7,465
South,South Atlantic,Delaware,10,2006,7,623
South,South Atlantic,District of Columbia,11,2006,7,9
South,South Atlantic,Florida,12,2006,7,16206
South,South Atlantic,Georgia,13,2006,7,7485
South,South Atlantic,Maryland,24,2006,7,1521
South,South Atlantic,North Carolina,37,2006,7,7312
South,South Atlantic,South Carolina,45,2006,7,3829
South,South Atlantic,Virginia,51,2006,7,3505
South,South Atlantic,West Virginia,54,2006,7,419
South,East South Central,Alabama,1,2006,7,2624
South,East South Central,Kentucky,21,2006,7,1322
South,East South Central,Mississippi,28,2006,7,1441
South,East South Central,Tennessee,47,2006,7,3479
South,West South Central,Arkansas,5,2006,7,1017
South,West South Central,Louisiana,22,2006,7,1737
South,West South Central,Oklahoma,40,2006,7,1246
South,West South Central,Texas,48,2006,7,17279
West,Mountain,Arizona,4,2006,7,4896
West,Mountain,Colorado,8,2006,7,3038
West,Mountain,Idaho,16,2006,7,1642
West,Mountain,Montana,30,2006,7,414
West,Mountain,Nevada,32,2006,7,2716
West,Mountain,New Mexico,35,2006,7,1027
West,Mountain,Utah,49,2006,7,2131
West,Mountain,Wyoming,56,2006,7,253
West,Pacific,Alaska,2,2006,7,195
West,Pacific,California,6,2006,7,10624
West,Pacific,Hawaii,15,2006,7,557
West,Pacific,Oregon,41,2006,7,2107
West,Pacific,Washington,53,2006,7,4939
North East,New England,Connecticut,9,2006,8,718
North East,New England,Maine,23,2006,8,711
North East,New England,Massachusetts,25,2006,8,1525
North East,New England,New Hampshire,33,2006,8,486
North East,New England,Rhode Island,44,2006,8,192
North East,New England,Vermont,50,2006,8,369
North East,mid atlantic,New Jersey,34,2006,8,2427
North East,mid atlantic,New York,36,2006,8,6134
