Fips,Month,Unemployment Rate,Year
38,9,2.8,2013
38,10,2.8,2013
38,11,2.8,2013
38,12,2.8,2013
38,1,2.7,2014
38,2,2.7,2014
38,3,2.6,2014
38,4,2.6,2014
38,5,2.6,2014
38,6,2.6,2014
38,7,2.6,2014
38,8,2.6,2014
38,9,2.6,2014
38,10,2.6,2014
38,11,2.6,2014
38,12,2.6,2014
38,1,2.6,2015
38,2,2.6,2015
38,3,2.7,2015
38,4,2.8,2015
38,5,2.8,2015
38,6,2.8,2015
38,7,2.8,2015
38,8,2.8,2015
38,9,2.8,2015
38,10,2.8,2015
38,11,2.9,2015
38,12,3.0,2015
38,1,3.1,2016
38,2,3.2,2016
38,3,3.2,2016
38,4,3.2,2016
38,5,3.2,2016
38,6,3.2,2016
38,7,3.1,2016
38,8,3.1,2016
38,9,3.0,2016
38,10,3.0,2016
38,11,3.0,2016
38,12,2.9,2016
38,1,2.9,2017
38,2,2.8,2017
38,3,2.7,2017
38,4,2.6,2017
38,5,2.6,2017
38,6,2.6,2017
38,7,2.6,2017
38,8,2.6,2017
38,9,2.6,2017
38,10,2.7,2017
38,11,2.7,2017
38,12,2.7,2017
38,1,2.6,2018
38,2,2.6,2018
38,3,2.6,2018
38,4,2.5,2018
38,5,2.5,2018
38,6,2.5,2018
38,7,2.4,2018
38,8,2.4,2018
38,9,2.4,2018
38,10,2.4,2018
38,11,2.4,2018
38,12,2.4,2018
38,1,2.3,2019
38,2,2.3,2019
38,3,2.3,2019
38,4,2.3,2019
38,5,2.3,2019
38,6,2.3,2019
38,7,2.4,2019
38,8,2.4,2019
38,9,2.3,2019
38,10,2.3,2019
38,11,2.3,2019
38,12,2.2,2019
38,1,2.2,2020
38,2,2.3,2020
38,3,2.3,2020
38,4,8.7,2020
38,5,8.7,2020
38,6,6.2,2020
38,7,6.2,2020
38,8,6.1,2020
38,9,4.7,2020
38,10,4.7,2020
38,11,4.7,2020
38,12,4.7,2020
38,1,4.5,2021
38,2,4.8,2021
38,3,4.4,2021
38,4,4.2,2021
38,5,4.0,2021
38,6,4.0,2021
38,7,3.9,2021
38,8,3.6,2021
38,9,3.5,2021
38,10,3.3,2021
39,1,4.2,2000
39,2,4.2,2000
39,3,4.2,2000
39,4,4.2,2000
39,5,4.2,2000
39,6,4.2,2000
39,7,4.2,2000
39,8,4.1,2000
39,9,4.1,2000
39,10,4.0,2000
39,11,3.9,2000
39,12,3.9,2000
39,1,3.8,2001
39,2,3.8,2001
39,3,3.8,2001
39,4,3.9,2001
39,5,4.0,2001
39,6,4.1,2001
39,7,4.3,2001
39,8,4.5,2001
39,9,4.7,2001
39,10,5.0,2001
39,11,5.2,2001
39,12,5.4,2001
39,1,5.6,2002
39,2,5.7,2002
39,3,5.8,2002
39,4,5.8,2002
39,5,5.9,2002
39,6,5.8,2002
39,7,5.8,2002
39,8,5.8,2002
39,9,5.8,2002
39,10,5.8,2002
39,11,5.8,2002
39,12,5.9,2002
39,1,6.0,2003
39,2,6.2,2003
39,3,6.3,2003
39,4,6.3,2003
39,5,6.4,2003
39,6,6.4,2003
39,7,6.3,2003
39,8,6.2,2003
39,9,6.2,2003
39,10,6.1,2003
39,11,6.1,2003
39,12,6.1,2003
39,1,6.1,2004
39,2,6.1,2004
39,3,6.2,2004
39,4,6.2,2004
39,5,6.2,2004
39,6,6.2,2004
39,7,6.3,2004
39,8,6.3,2004
39,9,6.3,2004
39,10,6.3,2004
39,11,6.4,2004
39,12,6.4,2004
39,1,6.3,2005
39,2,6.3,2005
39,3,6.2,2005
39,4,6.1,2005
39,5,6.0,2005
39,6,5.9,2005
39,7,5.8,2005
39,8,5.8,2005
39,9,5.8,2005
39,10,5.7,2005
39,11,5.7,2005
39,12,5.6,2005
39,1,5.5,2006
39,2,5.4,2006
39,3,5.3,2006
39,4,5.3,2006
39,5,5.3,2006
39,6,5.4,2006
39,7,5.4,2006
39,8,5.5,2006
39,9,5.5,2006
39,10,5.5,2006
39,11,5.5,2006
39,12,5.4,2006
39,1,5.4,2007
39,2,5.5,2007
39,3,5.5,2007
39,4,5.5,2007
39,5,5.6,2007
39,6,5.6,2007
39,7,5.7,2007
39,8,5.7,2007
39,9,5.7,2007
39,10,5.7,2007
39,11,5.7,2007
39,12,5.7,2007
39,1,5.6,2008
39,2,5.6,2008
39,3,5.7,2008
39,4,5.9,2008
39,5,6.2,2008
39,6,6.4,2008
39,7,6.7,2008
39,8,6.9,2008
39,9,7.1,2008
39,10,7.3,2008
39,11,7.7,2008
39,12,8.1,2008
39,1,8.6,2009
39,2,9.1,2009
39,3,9.5,2009
39,4,9.9,2009
39,5,10.1,2009
39,6,10.2,2009
39,7,10.4,2009
39,8,10.5,2009
39,9,10.6,2009
39,10,10.8,2009
39,11,10.9,2009
39,12,11.1,2009
39,1,11.1,2010
39,2,11.1,2010
39,3,10.9,2010
39,4,10.7,2010
39,5,10.4,2010
39,6,10.2,2010
39,7,10.0,2010
39,8,9.9,2010
39,9,9.9,2010
39,10,9.8,2010
39,11,9.7,2010
39,12,9.5,2010
39,1,9.3,2011
39,2,9.1,2011
39,3,9.0,2011
39,4,9.0,2011
39,5,9.0,2011
39,6,9.0,2011
39,7,9.0,2011
39,8,8.9,2011
39,9,8.7,2011
39,10,8.5,2011
39,11,8.3,2011
39,12,8.0,2011
39,1,7.8,2012
39,2,7.7,2012
39,3,7.6,2012
39,4,7.5,2012
39,5,7.4,2012
39,6,7.3,2012
39,7,7.3,2012
39,8,7.2,2012
39,9,7.2,2012
39,10,7.2,2012
39,11,7.3,2012
39,12,7.4,2012
39,1,7.5,2013
39,2,7.6,2013
39,3,7.6,2013
39,4,7.6,2013
39,5,7.6,2013
39,6,7.6,2013
39,7,7.6,2013
39,8,7.6,2013
39,9,7.5,2013
39,10,7.3,2013
39,11,7.1,2013
39,12,6.9,2013
39,1,6.6,2014
39,2,6.4,2014
39,3,6.2,2014
39,4,6.0,2014
39,5,5.9,2014
39,6,5.8,2014
39,7,5.7,2014
39,8,5.6,2014
39,9,5.5,2014
39,10,5.4,2014
39,11,5.3,2014
39,12,5.2,2014
39,1,5.2,2015
39,2,5.2,2015
39,3,5.2,2015
39,4,5.1,2015
39,5,5.0,2015
39,6,4.9,2015
39,7,4.8,2015
39,8,4.8,2015
39,9,4.7,2015
39,10,4.8,2015
39,11,4.8,2015
39,12,4.9,2015
39,1,5.0,2016
39,2,5.0,2016
39,3,5.0,2016
39,4,5.0,2016
39,5,5.0,2016
39,6,5.0,2016
39,7,5.0,2016
39,8,5.0,2016
39,9,5.1,2016
39,10,5.2,2016
39,11,5.3,2016
39,12,5.3,2016
39,1,5.2,2017
39,2,5.2,2017
39,3,5.1,2017
39,4,5.1,2017
39,5,5.0,2017
39,6,5.0,2017
39,7,5.0,2017
39,8,5.0,2017
39,9,4.9,2017
39,10,4.8,2017
39,11,4.7,2017
39,12,4.6,2017
39,1,4.5,2018
39,2,4.5,2018
39,3,4.5,2018
39,4,4.5,2018
39,5,4.6,2018
39,6,4.5,2018
39,7,4.5,2018
39,8,4.5,2018
39,9,4.5,2018
39,10,4.5,2018
39,11,4.5,2018
39,12,4.4,2018
39,1,4.3,2019
39,2,4.2,2019
39,3,4.1,2019
39,4,4.0,2019
39,5,4.0,2019
39,6,4.1,2019
39,7,4.2,2019
39,8,4.2,2019
39,9,4.2,2019
39,10,4.2,2019
39,11,4.2,2019
39,12,4.3,2019
39,1,4.5,2020
39,2,4.7,2020
39,3,4.9,2020
39,4,16.4,2020
39,5,14.9,2020
39,6,10.3,2020
39,7,9.3,2020
39,8,9.0,2020
39,9,7.4,2020
39,10,5.6,2020
39,11,5.6,2020
39,12,5.6,2020
39,1,5.3,2021
39,2,5.0,2021
39,3,4.7,2021
39,4,4.7,2021
39,5,5.0,2021
39,6,5.2,2021
39,7,5.4,2021
39,8,5.4,2021
39,9,5.3,2021
39,10,5.1,2021
40,1,3.1,2000
40,2,3.1,2000
40,3,3.0,2000
40,4,3.0,2000
40,5,3.0,2000
40,6,3.0,2000
40,7,3.0,2000
40,8,3.0,2000
40,9,3.0,2000
40,10,2.9,2000
40,11,2.9,2000
40,12,2.9,2000
40,1,3.0,2001
40,2,3.0,2001
40,3,3.1,2001
40,4,3.2,2001
40,5,3.3,2001
40,6,3.4,2001
40,7,3.6,2001
40,8,3.8,2001
40,9,4.0,2001
40,10,4.2,2001
40,11,4.4,2001
40,12,4.5,2001
40,1,4.6,2002
40,2,4.6,2002
40,3,4.6,2002
40,4,4.6,2002
40,5,4.6,2002
40,6,4.5,2002
40,7,4.5,2002
40,8,4.5,2002
40,9,4.6,2002
40,10,4.7,2002
40,11,4.8,2002
40,12,4.9,2002
40,1,5.1,2003
40,2,5.2,2003
40,3,5.4,2003
40,4,5.5,2003
40,5,5.6,2003
40,6,5.7,2003
40,7,5.7,2003
40,8,5.6,2003
40,9,5.5,2003
40,10,5.3,2003
40,11,5.2,2003
40,12,5.1,2003
40,1,5.1,2004
40,2,5.0,2004
40,3,4.9,2004
40,4,4.9,2004
40,5,4.8,2004
40,6,4.7,2004
40,7,4.6,2004
40,8,4.5,2004
40,9,4.5,2004
40,10,4.5,2004
40,11,4.5,2004
40,12,4.5,2004
40,1,4.5,2005
40,2,4.5,2005
40,3,4.4,2005
40,4,4.4,2005
40,5,4.3,2005
40,6,4.3,2005
40,7,4.3,2005
40,8,4.3,2005
40,9,4.3,2005
40,10,4.3,2005
40,11,4.2,2005
40,12,4.1,2005
40,1,4.0,2006
40,2,3.9,2006
40,3,3.8,2006
40,4,3.8,2006
40,5,3.8,2006
40,6,3.9,2006
40,7,3.9,2006
40,8,3.9,2006
40,9,3.9,2006
40,10,4.0,2006
40,11,4.0,2006
40,12,4.1,2006
40,1,4.1,2007
40,2,4.1,2007
40,3,4.1,2007
40,4,4.1,2007
40,5,4.1,2007
40,6,4.0,2007
40,7,4.0,2007
40,8,4.0,2007
40,9,3.9,2007
40,10,3.9,2007
40,11,3.7,2007
40,12,3.6,2007
40,1,3.4,2008
40,2,3.3,2008
40,3,3.2,2008
40,4,3.2,2008
40,5,3.3,2008
40,6,3.4,2008
40,7,3.5,2008
40,8,3.6,2008
40,9,3.7,2008
40,10,3.9,2008
40,11,4.2,2008
40,12,4.7,2008
40,1,5.2,2009
40,2,5.7,2009
40,3,6.1,2009
40,4,6.5,2009
40,5,6.7,2009
40,6,6.9,2009
40,7,6.9,2009
40,8,6.9,2009
40,9,6.9,2009
40,10,6.9,2009
40,11,7.0,2009
40,12,7.0,2009
40,1,7.0,2010
40,2,6.9,2010
40,3,6.8,2010
40,4,6.7,2010
40,5,6.6,2010
40,6,6.4,2010
40,7,6.4,2010
40,8,6.3,2010
40,9,6.3,2010
40,10,6.3,2010
40,11,6.2,2010
40,12,6.1,2010
40,1,5.9,2011
40,2,5.8,2011
40,3,5.6,2011
40,4,5.6,2011
40,5,5.5,2011
40,6,5.5,2011
40,7,5.6,2011
40,8,5.6,2011
40,9,5.6,2011
40,10,5.5,2011
40,11,5.5,2011
40,12,5.4,2011
40,1,5.3,2012
40,2,5.1,2012
40,3,5.1,2012
40,4,5.1,2012
40,5,5.1,2012
40,6,5.1,2012
40,7,5.1,2012
40,8,5.1,2012
40,9,5.1,2012
40,10,5.1,2012
40,11,5.1,2012
40,12,5.1,2012
40,1,5.2,2013
40,2,5.2,2013
40,3,5.2,2013
40,4,5.2,2013
40,5,5.1,2013
40,6,5.1,2013
40,7,5.1,2013
40,8,5.1,2013
40,9,5.1,2013
40,10,5.1,2013
40,11,5.0,2013
40,12,5.0,2013
40,1,4.9,2014
40,2,4.7,2014
40,3,4.6,2014
40,4,4.5,2014
40,5,4.4,2014
40,6,4.3,2014
40,7,4.2,2014
40,8,4.2,2014
40,9,4.1,2014
40,10,4.1,2014
40,11,4.0,2014
40,12,4.0,2014
40,1,4.0,2015
40,2,4.1,2015
40,3,4.2,2015
40,4,4.3,2015
40,5,4.4,2015
40,6,4.4,2015
40,7,4.4,2015
40,8,4.3,2015
40,9,4.3,2015
40,10,4.3,2015
40,11,4.4,2015
40,12,4.4,2015
40,1,4.5,2016
40,2,4.5,2016
40,3,4.6,2016
40,4,4.7,2016
40,5,4.7,2016
40,6,4.8,2016
40,7,4.8,2016
40,8,4.8,2016
40,9,4.7,2016
40,10,4.7,2016
40,11,4.6,2016
40,12,4.5,2016
40,1,4.4,2017
40,2,4.3,2017
40,3,4.2,2017
40,4,4.1,2017
40,5,4.0,2017
40,6,4.0,2017
40,7,4.0,2017
40,8,4.0,2017
40,9,3.9,2017
40,10,3.9,2017
40,11,3.8,2017
40,12,3.8,2017
40,1,3.7,2018
40,2,3.6,2018
40,3,3.5,2018
40,4,3.4,2018
40,5,3.3,2018
40,6,3.2,2018
40,7,3.1,2018
40,8,3.0,2018
40,9,3.0,2018
40,10,3.1,2018
40,11,3.1,2018
40,12,3.2,2018
40,1,3.2,2019
40,2,3.2,2019
40,3,3.1,2019
40,4,3.1,2019
40,5,3.0,2019
40,6,3.0,2019
40,7,3.1,2019
40,8,3.1,2019
40,9,3.1,2019
40,10,3.1,2019
40,11,3.1,2019
40,12,3.0,2019
40,1,3.1,2020
40,2,3.1,2020
40,3,3.2,2020
40,4,13.0,2020
40,5,9.5,2020
40,6,8.2,2020
40,7,7.2,2020
40,8,6.3,2020
40,9,5.7,2020
40,10,5.2,2020
40,11,4.8,2020
40,12,4.5,2020
40,1,4.4,2021
40,2,4.4,2021
40,3,4.3,2021
40,4,4.1,2021
40,5,3.9,2021
40,6,3.7,2021
40,7,3.5,2021
40,8,3.3,2021
40,9,3.0,2021
40,10,2.7,2021
41,1,5.0,2000
41,2,5.0,2000
41,3,5.1,2000
41,4,5.1,2000
41,5,5.2,2000
41,6,5.3,2000
41,7,5.3,2000
41,8,5.3,2000
41,9,5.3,2000
41,10,5.3,2000
41,11,5.2,2000
41,12,5.2,2000
41,1,5.3,2001
41,2,5.4,2001
41,3,5.6,2001
41,4,5.8,2001
41,5,5.9,2001
41,6,6.1,2001
41,7,6.3,2001
41,8,6.5,2001
41,9,6.9,2001
41,10,7.3,2001
41,11,7.6,2001
41,12,7.8,2001
41,1,7.9,2002
41,2,7.9,2002
41,3,7.8,2002
41,4,7.6,2002
41,5,7.4,2002
41,6,7.3,2002
41,7,7.2,2002
41,8,7.2,2002
41,9,7.2,2002
41,10,7.3,2002
41,11,7.4,2002
41,12,7.5,2002
41,1,7.6,2003
41,2,7.8,2003
41,3,8.0,2003
41,4,8.2,2003
41,5,8.3,2003
41,6,8.4,2003
41,7,8.3,2003
41,8,8.2,2003
41,9,8.0,2003
41,10,7.9,2003
41,11,7.8,2003
41,12,7.7,2003
41,1,7.7,2004
41,2,7.7,2004
41,3,7.6,2004
41,4,7.6,2004
41,5,7.5,2004
41,6,7.4,2004
41,7,7.3,2004
41,8,7.3,2004
41,9,7.2,2004
41,10,7.1,2004
41,11,6.9,2004
41,12,6.8,2004
41,1,6.6,2005
41,2,6.5,2005
41,3,6.4,2005
41,4,6.3,2005
41,5,6.2,2005
41,6,6.2,2005
41,7,6.2,2005
41,8,6.1,2005
41,9,6.1,2005
41,10,6.0,2005
41,11,5.9,2005
41,12,5.8,2005
41,1,5.6,2006
41,2,5.5,2006
41,3,5.4,2006
41,4,5.4,2006
41,5,5.3,2006
41,6,5.4,2006
41,7,5.4,2006
41,8,5.4,2006
41,9,5.4,2006
41,10,5.4,2006
41,11,5.3,2006
41,12,5.2,2006
41,1,5.1,2007
41,2,5.0,2007
41,3,5.0,2007
41,4,5.0,2007
41,5,5.0,2007
41,6,5.1,2007
41,7,5.2,2007
41,8,5.3,2007
41,9,5.3,2007
41,10,5.4,2007
41,11,5.3,2007
41,12,5.2,2007
41,1,5.1,2008
41,2,5.1,2008
41,3,5.1,2008
41,4,5.2,2008
41,5,5.4,2008
41,6,5.7,2008
41,7,6.0,2008
41,8,6.4,2008
41,9,6.9,2008
41,10,7.4,2008
41,11,8.1,2008
41,12,8.9,2008
41,1,9.7,2009
41,2,10.5,2009
41,3,11.0,2009
41,4,11.3,2009
41,5,11.3,2009
41,6,11.2,2009
41,7,11.0,2009
41,8,10.8,2009
41,9,10.7,2009
41,10,10.6,2009
41,11,10.7,2009
41,12,10.7,2009
41,1,10.8,2010
41,2,10.9,2010
41,3,10.9,2010
41,4,10.9,2010
41,5,10.8,2010
41,6,10.7,2010
41,7,10.7,2010
41,8,10.6,2010
41,9,10.6,2010
41,10,10.6,2010
41,11,10.5,2010
41,12,10.3,2010
41,1,10.1,2011
41,2,9.8,2011
41,3,9.7,2011
41,4,9.6,2011
41,5,9.6,2011
41,6,9.7,2011
41,7,9.7,2011
41,8,9.6,2011
41,9,9.6,2011
41,10,9.4,2011
41,11,9.3,2011
41,12,9.2,2011
41,1,9.1,2012
41,2,9.0,2012
41,3,9.0,2012
41,4,8.9,2012
41,5,8.9,2012
41,6,8.9,2012
41,7,8.8,2012
41,8,8.7,2012
41,9,8.7,2012
41,10,8.6,2012
41,11,8.6,2012
41,12,8.5,2012
41,1,8.4,2013
41,2,8.3,2013
41,3,8.2,2013
41,4,8.0,2013
41,5,7.9,2013
41,6,7.8,2013
41,7,7.7,2013
41,8,7.6,2013
41,9,7.4,2013
41,10,7.3,2013
41,11,7.2,2013
41,12,7.2,2013
41,1,7.2,2014
41,2,7.1,2014
41,3,7.0,2014
41,4,6.9,2014
41,5,6.8,2014
41,6,6.7,2014
41,7,6.6,2014
41,8,6.5,2014
41,9,6.4,2014
41,10,6.3,2014
41,11,6.2,2014
41,12,6.0,2014
41,1,5.8,2015
41,2,5.8,2015
41,3,5.7,2015
41,4,5.7,2015
41,5,5.6,2015
41,6,5.5,2015
41,7,5.5,2015
41,8,5.4,2015
41,9,5.3,2015
41,10,5.2,2015
41,11,5.1,2015
41,12,5.0,2015
41,1,4.9,2016
41,2,4.9,2016
41,3,4.9,2016
41,4,4.9,2016
41,5,4.9,2016
41,6,4.9,2016
41,7,4.9,2016
41,8,4.8,2016
41,9,4.7,2016
41,10,4.5,2016
41,11,4.4,2016
41,12,4.3,2016
41,1,4.1,2017
41,2,4.0,2017
41,3,4.0,2017
41,4,3.9,2017
41,5,4.0,2017
41,6,4.0,2017
41,7,4.1,2017
41,8,4.1,2017
41,9,4.1,2017
41,10,4.1,2017
41,11,4.1,2017
41,12,4.1,2017
41,1,4.1,2018
41,2,4.0,2018
41,3,4.0,2018
41,4,3.9,2018
41,5,3.9,2018
41,6,3.9,2018
41,7,3.9,2018
41,8,3.9,2018
41,9,4.0,2018
41,10,4.1,2018
41,11,4.2,2018
41,12,4.2,2018
41,1,4.2,2019
41,2,4.1,2019
41,3,4.0,2019
41,4,3.9,2019
41,5,3.8,2019
41,6,3.7,2019
41,7,3.7,2019
41,8,3.6,2019
41,9,3.5,2019
41,10,3.4,2019
41,11,3.3,2019
41,12,3.3,2019
41,1,3.4,2020
41,2,3.5,2020
41,3,3.6,2020
41,4,13.2,2020
41,5,11.7,2020
41,6,10.3,2020
41,7,9.6,2020
41,8,8.4,2020
41,9,7.5,2020
41,10,7.0,2020
41,11,6.6,2020
41,12,6.3,2020
41,1,6.2,2021
41,2,6.1,2021
41,3,6.0,2021
41,4,5.9,2021
41,5,5.8,2021
41,6,5.6,2021
41,7,5.2,2021
41,8,5.0,2021
41,9,4.7,2021
41,10,4.4,2021
42,1,4.2,2000
42,2,4.1,2000
42,3,4.1,2000
42,4,4.1,2000
42,5,4.2,2000
42,6,4.2,2000
42,7,4.3,2000
42,8,4.3,2000
42,9,4.3,2000
42,10,4.3,2000
42,11,4.3,2000
42,12,4.3,2000
42,1,4.3,2001
42,2,4.4,2001
42,3,4.5,2001
42,4,4.5,2001
42,5,4.6,2001
42,6,4.7,2001
42,7,4.8,2001
42,8,4.9,2001
42,9,5.0,2001
42,10,5.2,2001
42,11,5.3,2001
42,12,5.5,2001
42,1,5.5,2002
42,2,5.6,2002
42,3,5.6,2002
42,4,5.6,2002
42,5,5.5,2002
42,6,5.5,2002
42,7,5.4,2002
42,8,5.4,2002
42,9,5.5,2002
42,10,5.5,2002
42,11,5.6,2002
42,12,5.7,2002
42,1,5.8,2003
42,2,5.8,2003
42,3,5.8,2003
42,4,5.8,2003
42,5,5.8,2003
42,6,5.8,2003
42,7,5.7,2003
42,8,5.7,2003
42,9,5.6,2003
42,10,5.6,2003
42,11,5.5,2003
42,12,5.5,2003
42,1,5.4,2004
42,2,5.4,2004
42,3,5.4,2004
42,4,5.4,2004
42,5,5.4,2004
42,6,5.4,2004
42,7,5.4,2004
42,8,5.4,2004
42,9,5.3,2004
42,10,5.3,2004
42,11,5.3,2004
42,12,5.2,2004
42,1,5.2,2005
42,2,5.2,2005
42,3,5.1,2005
42,4,5.1,2005
42,5,5.0,2005
42,6,4.9,2005
42,7,4.9,2005
42,8,4.9,2005
42,9,4.9,2005
42,10,4.9,2005
42,11,4.9,2005
42,12,4.8,2005
42,1,4.8,2006
42,2,4.7,2006
42,3,4.7,2006
42,4,4.7,2006
42,5,4.7,2006
42,6,4.8,2006
42,7,4.8,2006
42,8,4.8,2006
42,9,4.7,2006
42,10,4.7,2006
42,11,4.6,2006
42,12,4.5,2006
42,1,4.4,2007
42,2,4.4,2007
42,3,4.4,2007
42,4,4.4,2007
42,5,4.4,2007
42,6,4.5,2007
42,7,4.5,2007
42,8,4.6,2007
42,9,4.7,2007
42,10,4.8,2007
42,11,4.8,2007
42,12,4.8,2007
42,1,4.8,2008
42,2,4.8,2008
42,3,4.9,2008
42,4,4.9,2008
42,5,5.0,2008
42,6,5.1,2008
42,7,5.2,2008
42,8,5.4,2008
42,9,5.5,2008
42,10,5.8,2008
42,11,6.2,2008
42,12,6.6,2008
42,1,7.0,2009
42,2,7.4,2009
42,3,7.7,2009
42,4,8.0,2009
42,5,8.1,2009
42,6,8.2,2009
42,7,8.2,2009
42,8,8.2,2009
42,9,8.2,2009
42,10,8.2,2009
42,11,8.2,2009
42,12,8.3,2009
42,1,8.4,2010
42,2,8.5,2010
42,3,8.5,2010
42,4,8.4,2010
42,5,8.3,2010
42,6,8.1,2010
42,7,8.0,2010
42,8,8.0,2010
42,9,8.0,2010
42,10,8.0,2010
42,11,7.9,2010
42,12,7.9,2010
42,1,7.8,2011
42,2,7.7,2011
42,3,7.6,2011
42,4,7.6,2011
42,5,7.7,2011
42,6,7.8,2011
42,7,7.8,2011
42,8,7.9,2011
42,9,7.9,2011
42,10,7.8,2011
42,11,7.7,2011
42,12,7.6,2011
42,1,7.5,2012
42,2,7.5,2012
42,3,7.5,2012
42,4,7.6,2012
42,5,7.7,2012
42,6,7.7,2012
42,7,7.8,2012
42,8,7.8,2012
42,9,7.7,2012
42,10,7.7,2012
42,11,7.7,2012
42,12,7.7,2012
42,1,7.6,2013
42,2,7.5,2013
42,3,7.4,2013
42,4,7.3,2013
42,5,7.2,2013
42,6,7.1,2013
42,7,7.1,2013
42,8,7.0,2013
42,9,6.9,2013
42,10,6.8,2013
42,11,6.7,2013
42,12,6.6,2013
42,1,6.5,2014
42,2,6.4,2014
42,3,6.3,2014
42,4,6.2,2014
42,5,6.1,2014
42,6,6.0,2014
42,7,5.8,2014
42,8,5.7,2014
42,9,5.6,2014
42,10,5.6,2014
42,11,5.5,2014
42,12,5.5,2014
42,1,5.5,2015
42,2,5.5,2015
42,3,5.5,2015
42,4,5.5,2015
42,5,5.5,2015
42,6,5.4,2015
42,7,5.4,2015
42,8,5.3,2015
42,9,5.3,2015
42,10,5.3,2015
42,11,5.2,2015
42,12,5.3,2015
42,1,5.3,2016
42,2,5.3,2016
42,3,5.3,2016
42,4,5.4,2016
42,5,5.4,2016
42,6,5.4,2016
42,7,5.4,2016
42,8,5.4,2016
42,9,5.4,2016
42,10,5.3,2016
42,11,5.3,2016
42,12,5.2,2016
42,1,5.2,2017
42,2,5.1,2017
42,3,5.0,2017
42,4,5.0,2017
42,5,5.0,2017
42,6,4.9,2017
42,7,4.9,2017
42,8,4.9,2017
42,9,4.9,2017
42,10,4.9,2017
42,11,4.9,2017
42,12,4.9,2017
42,1,4.8,2018
42,2,4.7,2018
42,3,4.6,2018
42,4,4.5,2018
42,5,4.4,2018
42,6,4.4,2018
42,7,4.4,2018
42,8,4.4,2018
42,9,4.4,2018
42,10,4.4,2018
42,11,4.4,2018
42,12,4.4,2018
42,1,4.3,2019
42,2,4.3,2019
42,3,4.3,2019
42,4,4.3,2019
42,5,4.3,2019
42,6,4.4,2019
42,7,4.4,2019
42,8,4.5,2019
42,9,4.6,2019
42,10,4.6,2019
42,11,4.7,2019
42,12,4.7,2019
42,1,4.8,2020
42,2,5.0,2020
42,3,5.1,2020
42,4,16.2,2020
42,5,13.5,2020
42,6,13.3,2020
42,7,13.0,2020
42,8,10.2,2020
42,9,7.1,2020
42,10,7.0,2020
42,11,7.1,2020
42,12,7.1,2020
42,1,7.3,2021
42,2,7.4,2021
42,3,7.3,2021
42,4,7.1,2021
42,5,7.0,2021
42,6,6.9,2021
42,7,6.5,2021
42,8,6.4,2021
42,9,6.2,2021
42,10,6.0,2021
72,1,        11.2,2000
72,2,        10.8,2000
72,3,        10.5,2000
72,4,        10.3,2000
72,5,        10.1,2000
72,6,        10.0,2000
72,7,         9.9,2000
72,8,         9.8,2000
72,9,         9.7,2000
72,10,         9.7,2000
72,11,         9.8,2000
72,12,        10.0,2000
72,1,        10.4,2001
72,2,        10.8,2001
72,3,        11.1,2001
72,4,        11.2,2001
72,5,        11.3,2001
72,6,        11.4,2001
72,7,        11.6,2001
72,8,        11.7,2001
72,9,        11.8,2001
72,10,        11.8,2001
72,11,        11.6,2001
72,12,        11.4,2001
72,1,        11.2,2002
72,2,        13.4,2002
72,3,        12.8,2002
72,4,        12.5,2002
72,5,        12.4,2002
72,6,        12.4,2002
72,7,        12.4,2002
72,8,        12.3,2002
72,9,        12.1,2002
72,10,        11.9,2002
72,11,        11.7,2002
72,12,        11.7,2002
72,1,        11.9,2003
72,2,        12.1,2003
72,3,        12.3,2003
72,4,        12.4,2003
72,5,        12.4,2003
72,6,        12.2,2003
72,7,        12.1,2003
72,8,        11.9,2003
72,9,        11.8,2003
72,10,        11.6,2003
72,11,        11.5,2003
72,12,        11.4,2003
72,1,        11.4,2004
72,2,        11.3,2004
72,3,        11.2,2004
72,4,        11.0,2004
72,5,        10.8,2004
72,6,        10.5,2004
72,7,        10.2,2004
72,8,        10.0,2004
72,9,        10.0,2004
72,10,        10.0,2004
72,11,        10.2,2004
72,12,        10.4,2004
72,1,        10.6,2005
72,2,        10.9,2005
72,3,        11.2,2005
72,4,        11.3,2005
72,5,        11.3,2005
72,6,        11.2,2005
72,7,        11.2,2005
72,8,        11.3,2005
72,9,        11.5,2005
72,10,        11.7,2005
72,11,        11.6,2005
72,12,        11.4,2005
72,1,        11.0,2006
72,2,        10.6,2006
72,3,        10.4,2006
72,4,        10.5,2006
72,5,        10.7,2006
72,6,        10.9,2006
72,7,        11.0,2006
72,8,        10.8,2006
72,9,        10.5,2006
72,10,        10.3,2006
72,11,        10.2,2006
72,12,        10.2,2006
72,1,        10.3,2007
72,2,        10.4,2007
72,3,        10.6,2007
72,4,        10.9,2007
72,5,        11.1,2007
72,6,        11.3,2007
72,7,        11.5,2007
72,8,        11.7,2007
72,9,        11.7,2007
72,10,        11.7,2007
72,11,        11.5,2007
72,12,        11.2,2007
72,1,        10.9,2008
72,2,        10.7,2008
72,3,        10.6,2008
72,4,        10.8,2008
72,5,        11.1,2008
72,6,        11.5,2008
72,7,        11.9,2008
72,8,        12.2,2008
72,9,        12.5,2008
72,10,        12.7,2008
72,11,        13.1,2008
72,12,        13.5,2008
72,1,        14.0,2009
72,2,        14.4,2009
72,3,        14.7,2009
72,4,        15.0,2009
72,5,        15.3,2009
72,6,        15.6,2009
