HPI,Fips,datetime,HPI_inf
426.99,24,2014-10-01,476.0320874958411
429.32,24,2015-01-01,476.49351423657555
432.24,24,2015-04-01,477.1166388627274
432.37,24,2015-07-01,472.6529192546584
433.48,24,2015-10-01,473.2527112095073
437.3,24,2016-01-01,475.3798622433701
442.21,24,2016-04-01,478.00159477232313
447.73,24,2016-07-01,477.75219975830424
449.3,24,2016-10-01,476.84212065100866
447.31,24,2017-01-01,471.51729678715185
455.7,24,2017-04-01,477.3349471372348
459.39,24,2017-07-01,476.6989732798666
462.27,24,2017-10-01,477.309184
464.89,24,2018-01-01,476.7522587176338
469.17,24,2018-04-01,477.18701944592544
470.02,24,2018-07-01,473.81253066325195
468.08,24,2018-10-01,470.0439116602887
473.21,24,2019-01-01,473.16669019355686
480.78,24,2019-04-01,476.8084737589079
485.97,24,2019-07-01,478.0069818230398
487.68,24,2019-10-01,475.7483653507149
403.87,25,2000-01-01,635.8762843373495
416.77,25,2000-04-01,648.761210244193
432.05,25,2000-07-01,661.9026260257915
442.49,25,2000-10-01,673.5537938264416
454.39,25,2001-01-01,682.1330867317635
468.18,25,2001-04-01,697.6255689851768
483.83,25,2001-07-01,712.0146891891892
493.69,25,2001-10-01,730.2253446519526
508.07,25,2002-01-01,747.6867972972974
526.72,25,2002-04-01,766.9277949860725
542.17,25,2002-07-01,782.0173907284768
554.43,25,2002-10-01,798.8193208379272
565.39,25,2003-01-01,810.588756993966
574.53,25,2003-04-01,815.6391135252579
585.34,25,2003-07-01,822.939550295858
610.39,25,2003-10-01,859.0820161550889
620.66,25,2004-01-01,870.7230144927536
635.26,25,2004-04-01,881.2715159235669
665.88,25,2004-07-01,911.6521571503406
677.02,25,2004-10-01,926.4185717277487
691.57,25,2005-01-01,942.3813096976016
707.97,25,2005-04-01,951.8263333333334
719.17,25,2005-07-01,956.0644516785351
724.21,25,2005-10-01,954.0298669354839
724.79,25,2006-01-01,947.1555719999999
715.92,25,2006-04-01,927.6789846306397
710.57,25,2006-07-01,907.252443575965
712.52,25,2006-10-01,911.0774324853229
707.11,25,2007-01-01,896.8890627350686
696.92,25,2007-04-01,873.4350137383057
683.37,25,2007-07-01,845.3261607489376
683.43,25,2007-10-01,847.74758923783
679.98,25,2008-01-01,837.3361451913836
658.37,25,2008-04-01,800.7426273907581
642.06,25,2008-07-01,764.1218596603068
642.86,25,2008-10-01,772.9118173914243
643.18,25,2009-01-01,774.918520430742
627.32,25,2009-04-01,755.1207833239686
616.53,25,2009-07-01,738.8691601898342
617.64,25,2009-10-01,745.2329067641682
613.93,25,2010-01-01,743.1133254602291
612.16,25,2010-04-01,741.4069527984503
615.76,25,2010-07-01,741.3764469586689
615.49,25,2010-10-01,744.3982711707544
606.57,25,2011-01-01,731.447202395508
599.71,25,2011-04-01,719.318431764884
602.87,25,2011-07-01,715.4615774417656
603.61,25,2011-10-01,716.639151804777
599.84,25,2012-01-01,710.0119218314803
598.13,25,2012-04-01,705.1869651121877
602.13,25,2012-07-01,704.7085600673486
605.04,25,2012-10-01,706.8734886548536
606.92,25,2013-01-01,705.6568850927532
611.98,25,2013-04-01,707.7743435434054
619.44,25,2013-07-01,708.9109898674982
622.6,25,2013-10-01,712.564857550731
626.7,25,2014-01-01,711.3574108818012
640.52,25,2014-04-01,722.5474977232411
647.89,25,2014-07-01,722.1773340441412
652.22,25,2014-10-01,727.1309588199665
657.93,25,2015-01-01,730.2230919166825
665.83,25,2015-04-01,734.958753595155
676.82,25,2015-07-01,739.8777639751553
680.74,25,2015-10-01,743.1993416738027
688.28,25,2016-01-01,748.2150733703791
697.81,25,2016-04-01,754.2893486082965
710.12,25,2016-07-01,757.7365646536238
716.61,25,2016-10-01,760.5382418867557
720.8,25,2017-01-01,759.8078905550491
739.9,25,2017-04-01,775.0277098679833
750.43,25,2017-07-01,778.7048270933418
756.98,25,2017-10-01,781.6070826666668
765.37,25,2018-01-01,784.8993874996568
780.06,25,2018-04-01,793.3894033910705
789.45,25,2018-07-01,795.8199700695807
790.59,25,2018-10-01,793.9070588777723
800.08,25,2019-01-01,800.006773927138
811.85,25,2019-04-01,805.1436403784879
821.26,25,2019-07-01,807.8029793855375
828.81,25,2019-10-01,808.5322397603469
253.1,26,2000-01-01,398.49527710843375
256.65,26,2000-04-01,399.5118761167361
261.2,26,2000-07-01,400.1596248534584
264.95,26,2000-10-01,403.30420500873623
269.1,26,2001-01-01,403.97458931648487
272.6,26,2001-04-01,406.1957582668187
276.21,26,2001-07-01,406.4766081081081
278.49,26,2001-10-01,411.9193344651953
281.94,26,2002-01-01,414.90900000000005
285.07,26,2002-04-01,415.0746250696379
287.69,26,2002-07-01,414.9594834437086
289.53,26,2002-10-01,417.15303638368243
291.73,26,2003-01-01,418.2476840373012
293.99,26,2003-04-01,417.36679196089085
296.6,26,2003-07-01,416.9950295857988
300.93,26,2003-10-01,423.5383134087238
302.94,26,2004-01-01,424.99408695652176
305.04,26,2004-04-01,423.17014012738855
309.22,26,2004-07-01,423.351174436878
312.66,26,2004-10-01,427.8367413612566
315.27,26,2005-01-01,429.6087966631908
317.05,26,2005-04-01,426.2561111111111
319.65,26,2005-07-01,424.9426449643947
318.88,26,2005-10-01,420.0729677419355
317.55,26,2006-01-01,414.97434
312.35,26,2006-04-01,404.7387010411503
309.96,26,2006-07-01,395.7554743527113
311.55,26,2006-10-01,398.36941291585134
309.06,26,2007-01-01,392.00765613398244
303.4,26,2007-04-01,380.24476721603907
293.79,26,2007-07-01,363.4171426407808
292.64,26,2007-10-01,362.99965543590207
291.83,26,2008-01-01,359.3632272290383
279.9,26,2008-04-01,340.4284238447578
268.59,26,2008-07-01,319.6515750648877
265.8,26,2008-10-01,319.5718524447634
271.33,26,2009-01-01,326.9048200324532
260.78,26,2009-04-01,313.90741228595374
248.94,26,2009-07-01,298.3376133159089
244.67,26,2009-10-01,295.21425959780623
239.86,26,2010-01-01,290.3314095171935
236.06,26,2010-04-01,285.8999694158426
240.16,26,2010-07-01,289.1531887449557
239.56,26,2010-10-01,289.7334641369737
229.79,26,2011-01-01,277.0978660970107
226.0,26,2011-04-01,271.0742952074566
230.59,26,2011-07-01,273.6548263179404
232.44,26,2011-10-01,275.96561429648676
227.88,26,2012-01-01,269.73445710015625
226.74,26,2012-04-01,267.3233117709151
231.31,26,2012-07-01,270.7158537677551
234.43,26,2012-10-01,273.88660575392925
237.07,26,2013-01-01,275.6377739223275
242.09,26,2013-04-01,279.98478843822187
247.78,26,2013-07-01,283.5689737010343
249.79,26,2013-10-01,285.88431700545624
252.21,26,2014-01-01,286.27964352720454
259.87,26,2014-04-01,293.1499691396657
265.67,26,2014-07-01,296.13183153854357
267.9,26,2014-10-01,298.6697492684508
269.08,26,2015-01-01,298.6464055035352
274.81,26,2015-04-01,303.3417164673934
279.74,26,2015-07-01,305.80273291925465
281.12,26,2015-10-01,306.9133574218342
283.2,26,2016-01-01,307.86091238811434
289.51,26,2016-04-01,312.9423615534142
294.96,26,2016-07-01,314.7383218473397
297.17,26,2016-10-01,315.38654127278045
301.07,26,2017-01-01,317.36315428608305
309.44,26,2017-04-01,324.13106438917254
315.65,26,2017-07-01,327.54311351093816
317.37,26,2017-10-01,327.695104
321.42,26,2018-01-01,329.6214394739011
329.5,26,2018-04-01,335.1303853772245
334.57,26,2018-07-01,337.26960211055746
335.52,26,2018-10-01,336.9277329521878
339.89,26,2019-01-01,339.85889209840883
346.77,26,2019-04-01,343.905475363735
350.86,26,2019-07-01,345.1108703056397
353.19,26,2019-10-01,344.548813070495
225.31,27,2000-01-01,354.74109397590365
231.99,27,2000-04-01,361.1251125670042
237.75,27,2000-07-01,364.2341148886284
242.38,27,2000-10-01,368.9483797320909
248.76,27,2001-01-01,373.44005514072376
255.47,27,2001-04-01,380.6706909920182
263.21,27,2001-07-01,387.345527027027
266.72,27,2001-10-01,394.5101256366724
272.27,27,2002-01-01,400.6784189189189
279.54,27,2002-04-01,407.0226986072424
285.61,27,2002-07-01,411.9593245033113
290.0,27,2002-10-01,417.8302094818082
294.0,27,2003-01-01,421.50213933077345
297.43,27,2003-04-01,422.25043346007607
304.37,27,2003-07-01,427.9190059171598
315.35,27,2003-10-01,443.8334733441035
319.13,27,2004-01-01,447.7070144927536
325.41,27,2004-04-01,451.42864968152867
336.4,27,2004-07-01,460.56314300680987
341.27,27,2004-10-01,466.98600628272254
347.93,27,2005-01-01,474.1135808133472
355.05,27,2005-04-01,477.345
361.53,27,2005-07-01,480.61790844354016
365.58,27,2005-10-01,481.5926854838709
367.39,27,2006-01-01,480.10525199999995
365.41,27,2006-04-01,473.4930966782351
365.7,27,2006-07-01,466.92404494382026
369.73,27,2006-10-01,472.76239138943254
371.64,27,2007-01-01,471.3833085020165
367.68,27,2007-04-01,460.8055240935836
359.91,27,2007-07-01,445.20733792111173
358.59,27,2007-10-01,444.80606356875387
360.16,27,2008-01-01,443.5056708316843
349.18,27,2008-04-01,424.6902359346643
338.69,27,2008-07-01,403.07826783844087
337.6,27,2008-10-01,405.8971308703993
343.57,27,2009-01-01,413.94128558784485
333.6,27,2009-04-01,401.56266868085817
320.16,27,2009-07-01,383.6899264048422
315.85,27,2009-10-01,381.0987202925046
311.07,27,2010-01-01,376.5254379993053
308.27,27,2010-04-01,373.3558568661433
315.19,27,2010-07-01,379.48948018205607
311.08,27,2010-10-01,376.2326182322999
298.18,27,2011-01-01,359.5676126585433
291.37,27,2011-04-01,349.4819353743213
295.18,27,2011-07-01,350.3076093175317
298.11,27,2011-10-01,353.93266769026707
292.6,27,2012-01-01,346.34150494780465
290.7,27,2012-04-01,342.7312637020597
295.31,27,2012-07-01,345.6188611653442
298.53,27,2012-10-01,348.7751926618628
299.78,27,2013-01-01,348.5497611103697
305.38,27,2013-04-01,353.181687361164
311.84,27,2013-07-01,356.88170457232434
312.24,27,2013-10-01,357.3582575034375
314.09,27,2014-01-01,356.5186679174484
322.08,27,2014-04-01,363.3268251837593
325.2,27,2014-07-01,362.48756583857556
326.37,27,2014-10-01,363.8553418019571
327.14,27,2015-01-01,363.08601566978786
334.12,27,2015-04-01,368.8094840292765
339.22,27,2015-07-01,370.824347826087
339.96,27,2015-10-01,371.1520524655903
341.95,27,2016-01-01,371.7268325957475
349.71,27,2016-04-01,378.014829397411
354.99,27,2016-07-01,378.79358852924844
357.05,27,2016-10-01,378.9371893577624
360.65,27,2017-01-01,380.1674746513297
371.36,27,2017-04-01,388.99079650841236
376.52,27,2017-07-01,390.70658355500854
377.96,27,2017-10-01,390.2562986666667
383.32,27,2018-01-01,393.10089658122007
392.22,27,2018-04-01,398.92212368028834
396.98,27,2018-07-01,400.1831803384915
396.42,27,2018-10-01,398.0832495735166
400.84,27,2019-01-01,400.803313744818
408.48,27,2019-04-01,405.10571438295835
413.23,27,2019-07-01,406.45888655417974
415.47,27,2019-10-01,405.30506346838405
180.87,28,2000-01-01,284.77218795180727
182.19,28,2000-04-01,283.6043978558666
184.95,28,2000-07-01,283.3442672919109
186.27,28,2000-10-01,283.53830634828194
191.01,28,2001-01-01,286.7453968983343
192.22,28,2001-04-01,286.42314253135686
194.07,28,2001-07-01,285.59760810810815
195.75,28,2001-10-01,289.53718166383703
196.42,28,2002-01-01,289.0559189189189
195.79,28,2002-04-01,285.0789660167131
199.37,28,2002-07-01,287.56811920529805
201.31,28,2002-10-01,290.0462050716648
202.57,28,2003-01-01,290.420708721887
204.18,28,2003-04-01,289.86683758826723
205.26,28,2003-07-01,288.57855621301775
206.79,28,2003-10-01,291.0427269789984
208.88,28,2004-01-01,293.0374492753623
211.06,28,2004-04-01,292.7953375796178
213.91,28,2004-07-01,292.8628475641697
216.83,28,2004-10-01,296.7051769633508
218.11,28,2005-01-01,297.2118331595412
222.44,28,2005-04-01,299.05822222222224
227.03,28,2005-07-01,301.81363580874876
232.1,28,2005-10-01,305.754314516129
235.96,28,2006-01-01,308.352528
242.84,28,2006-04-01,314.6686286564205
247.57,28,2006-07-01,316.09621494870544
252.05,28,2006-10-01,322.2885909980431
255.87,28,2007-01-01,324.54215678186137
255.89,28,2007-04-01,320.7014946701128
255.9,28,2007-07-01,316.5473528771429
259.25,28,2007-10-01,321.58167260715425
259.61,28,2008-01-01,319.6871035223611
257.52,28,2008-04-01,313.2087449392713
252.82,28,2008-07-01,300.88354446518827
255.27,28,2008-10-01,306.9116131436221
256.18,28,2009-01-01,308.6517406697153
253.63,28,2009-04-01,305.3007783498982
248.87,28,2009-07-01,298.253723089621
247.34,28,2009-10-01,298.43583180987207
244.74,28,2010-01-01,296.2382605071205
241.41,28,2010-04-01,292.37952900397596
244.28,28,2010-07-01,294.1136781588015
242.53,28,2010-10-01,293.32550115687184
237.43,28,2011-01-01,286.31074610476196
237.35,28,2011-04-01,284.6879821570346
239.71,28,2011-07-01,284.4780711074786
240.94,28,2011-10-01,286.0572840672669
238.62,28,2012-01-01,282.44706052852064
237.22,28,2012-04-01,279.6790862586949
239.61,28,2012-07-01,280.42983753963
237.97,28,2012-10-01,278.0224185098432
238.21,28,2013-01-01,276.96323501935143
237.75,28,2013-04-01,274.96544033701207
238.4,28,2013-07-01,272.83414048884725
236.83,28,2013-10-01,271.05161454182394
239.0,28,2014-01-01,271.28517823639777
239.26,28,2014-04-01,269.90057188731447
241.67,28,2014-07-01,269.3799816611579
244.51,28,2014-10-01,272.59328254434087
246.44,28,2015-01-01,273.5187311293713
246.48,28,2015-04-01,272.0703987296064
249.62,28,2015-07-01,272.87652173913045
250.87,28,2015-10-01,273.88785563608263
252.16,28,2016-01-01,274.1179649286261
253.58,28,2016-04-01,274.10425906778613
254.57,28,2016-07-01,271.6400006532318
259.09,28,2016-10-01,274.97223467498293
258.78,28,2017-01-01,272.78452541320144
259.08,28,2017-04-01,271.38015822759445
261.96,28,2017-07-01,271.8301727081431
263.5,28,2017-10-01,272.07253333333335
265.86,28,2018-01-01,272.64375551780023
265.72,28,2018-04-01,270.2605341500337
267.22,28,2018-07-01,269.3761636607681
269.17,28,2018-10-01,270.29934990087145
272.35,28,2019-01-01,272.3250735914609
275.67,28,2019-04-01,273.39280328033226
279.35,28,2019-07-01,274.7726204750626
280.45,28,2019-10-01,273.58847822877294
207.93,29,2000-01-01,327.37701686746993
210.43,29,2000-04-01,327.56393567599764
213.84,29,2000-07-01,327.6038827667058
216.47,29,2000-10-01,329.50844030285384
220.1,29,2001-01-01,330.4154853532453
223.4,29,2001-04-01,332.88383124287344
226.67,29,2001-07-01,333.572472972973
228.93,29,2001-10-01,338.61428862478783
232.64,29,2002-01-01,342.35805405405404
235.73,29,2002-04-01,343.2333860724234
238.65,29,2002-07-01,344.2249668874172
241.55,29,2002-10-01,348.02374862183024
243.65,29,2003-01-01,349.31631376851345
245.37,29,2003-04-01,348.3427658881043
248.42,29,2003-07-01,349.25794082840235
254.08,29,2003-10-01,357.60015508885306
257.11,29,2004-01-01,360.69924637681163
260.41,29,2004-04-01,361.25667515923567
266.49,29,2004-07-01,364.84979779989527
270.09,29,2004-10-01,369.5849340314136
274.63,29,2005-01-01,374.22991032325336
278.71,29,2005-04-01,374.7101111111111
283.66,29,2005-07-01,377.09754628687693
286.86,29,2005-10-01,377.89178225806455
289.59,29,2006-01-01,378.43621199999995
290.0,29,2006-04-01,375.7778879524046
292.72,29,2006-07-01,373.74352320468984
296.15,29,2006-10-01,378.6779060665362
297.59,29,2007-01-01,377.45925836055073
298.0,29,2007-04-01,373.4770620645341
296.35,29,2007-07-01,366.5838531658511
297.62,29,2007-10-01,369.1770005837657
298.0,29,2008-01-01,366.9610448351897
293.96,29,2008-04-01,357.5289012983387
289.11,29,2008-07-01,344.0726269295569
289.79,29,2008-10-01,348.4150756958916
292.13,29,2009-01-01,351.96515341495797
287.41,29,2009-04-01,345.9626097289132
280.69,29,2009-07-01,336.38782309649906
279.43,29,2009-10-01,337.1550274223035
277.32,29,2010-01-01,335.6737533865926
275.44,29,2010-04-01,333.5943725150372
278.36,29,2010-07-01,335.14607602867204
276.59,29,2010-10-01,334.5190300786673
269.57,29,2011-01-01,325.0675476033386
265.39,29,2011-04-01,318.32038586330486
269.16,29,2011-07-01,319.42813240702907
270.42,29,2011-10-01,321.05756934286677
268.07,29,2012-01-01,317.306108104436
265.56,29,2012-04-01,313.09155276477117
268.47,29,2012-07-01,314.2064124379803
268.84,29,2012-10-01,314.08810771183863
267.7,29,2013-01-01,311.2508207660483
268.6,29,2013-04-01,310.6444470011417
269.02,29,2013-07-01,307.876847627138
268.54,29,2013-10-01,307.3436666345539
269.08,29,2014-01-01,305.42851782363977
273.71,29,2014-04-01,308.76237369922615
276.1,29,2014-07-01,307.7577396310908
278.56,29,2014-10-01,310.55410733937913
280.77,29,2015-01-01,311.62089814637875
282.89,29,2015-04-01,312.260609772064
285.72,29,2015-07-01,312.33987577639755
288.89,29,2015-10-01,315.3962714342405
291.46,29,2016-01-01,316.8401889994343
295.22,29,2016-04-01,319.1145175565574
299.82,29,2016-07-01,319.9242055067446
301.33,29,2016-10-01,319.8015495565734
302.65,29,2017-01-01,319.0286599285316
309.05,29,2017-04-01,323.72254863454555
312.86,29,2017-07-01,324.6479914241474
315.06,29,2017-10-01,325.309952
319.78,29,2018-01-01,327.9395927912516
324.97,29,2018-04-01,330.52297825807784
328.19,29,2018-07-01,330.83812271471993
330.99,29,2018-10-01,332.37872654340913
333.61,29,2019-01-01,333.5794668656041
339.86,29,2019-04-01,337.0525560374859
343.76,29,2019-07-01,338.1272096456328
348.37,29,2019-10-01,339.8467397416924
210.33,30,2000-01-01,331.15571566265066
212.01,30,2000-04-01,330.02342823108995
215.33,30,2000-07-01,329.88656975381014
218.31,30,2000-10-01,332.30926965637747
222.59,30,2001-01-01,334.1534887995405
225.27,30,2001-04-01,335.67028050171035
227.42,30,2001-07-01,334.6761891891892
228.98,30,2001-10-01,338.6882444821732
233.96,30,2002-01-01,344.30059459459466
236.04,30,2002-04-01,343.6847598885794
240.54,30,2002-07-01,346.9510728476821
242.94,30,2002-10-01,350.0264520396913
245.45,30,2003-01-01,351.8969391113549
250.51,30,2003-04-01,355.63983487235197
256.17,30,2003-07-01,360.15379881656804
262.94,30,2003-10-01,370.06999676898226
267.37,30,2004-01-01,375.0929855072464
273.92,30,2004-04-01,379.99857324840764
283.51,30,2004-07-01,388.1517737035097
290.1,30,2004-10-01,396.9661570680629
297.33,30,2005-01-01,405.1625067778936
309.37,30,2005-04-01,415.9307777777778
318.35,30,2005-07-01,423.2144252288912
328.86,30,2005-10-01,433.22000806451615
335.6,30,2006-01-01,438.56208000000004
346.06,30,2006-04-01,448.419641051066
354.81,30,2006-07-01,453.0197440156327
361.45,30,2006-10-01,462.17500978473583
368.16,30,2007-01-01,466.96932208078357
373.32,30,2007-04-01,467.874016140711
376.84,30,2007-07-01,466.14968526073665
379.44,30,2007-10-01,470.66904476011035
383.13,30,2008-01-01,471.79122519364506
381.04,30,2008-04-01,463.43996649448565
375.04,30,2008-07-01,446.3387568872091
378.6,30,2008-10-01,455.1915099156788
380.27,30,2009-01-01,458.15831612332204
375.35,30,2009-04-01,451.8181885172665
366.32,30,2009-07-01,439.0095384827017
363.78,30,2009-10-01,438.93016453382086
357.03,30,2010-01-01,432.15635428968386
353.08,30,2010-04-01,427.626710164135
357.86,30,2010-07-01,430.86425767933815
356.66,30,2010-10-01,431.35889680703383
345.74,30,2011-01-01,416.9189965811414
344.62,30,2011-04-01,413.3523168778482
346.03,30,2011-07-01,410.6543195749898
347.58,30,2011-10-01,412.6661857562075
349.4,30,2012-01-01,413.57389551867027
348.6,30,2012-04-01,410.9945597748126
352.23,30,2012-07-01,412.235723369575
357.0,30,2012-10-01,417.08620165572984
360.04,30,2013-01-01,418.61316962498336
362.85,30,2013-04-01,419.6475710884746
367.66,30,2013-07-01,420.7642621314161
368.02,30,2013-10-01,421.1983920266944
372.48,30,2014-01-01,422.7962476547843
374.88,30,2014-04-01,422.8885998040477
383.15,30,2014-07-01,427.0821366883463
385.17,30,2014-10-01,429.4088366021994
387.98,30,2015-01-01,430.6110911523027
393.93,30,2015-04-01,434.8291633055576
397.41,30,2015-07-01,434.43577639751555
401.7,30,2015-10-01,438.556828672278
404.98,30,2016-01-01,440.2454530329751
407.26,30,2016-04-01,440.2228115306672
414.4,30,2016-07-01,442.18728157559525
416.07,30,2016-10-01,441.5751193840756
422.6,30,2017-01-01,445.4700534802494
427.97,30,2017-04-01,448.28842950696156
436.58,30,2017-07-01,453.029534283559
438.02,30,2017-10-01,452.2702506666667
444.81,30,2018-01-01,456.15989201787676
453.92,30,2018-04-01,461.6764325657959
458.2,30,2018-07-01,461.8971566101486
463.91,30,2018-10-01,465.8564156945918
466.07,30,2019-01-01,466.02734367090943
475.68,30,2019-04-01,471.75060276558366
483.04,30,2019-07-01,475.12499228306507
489.24,30,2019-10-01,477.27019821231903
198.46,31,2000-01-01,312.4669012048193
201.32,31,2000-04-01,313.3829374627755
203.12,31,2000-07-01,311.1807924970692
204.61,31,2000-10-01,311.4552684915551
207.26,31,2001-01-01,311.1399977024699
209.53,31,2001-04-01,312.2164241733181
211.32,31,2001-07-01,310.9830810810811
213.04,31,2001-10-01,315.111117147708
214.73,31,2002-01-01,316.0013108108108
216.1,31,2002-04-01,314.6512311977716
218.14,31,2002-07-01,314.6416688741722
219.58,31,2002-10-01,316.36950826901875
220.75,31,2003-01-01,316.4850246845859
222.0,31,2003-04-01,315.1652362846279
224.4,31,2003-07-01,315.4878106508876
228.03,31,2003-10-01,320.93656865912766
229.18,31,2004-01-01,321.51628985507244
232.45,31,2004-04-01,322.4688535031847
237.12,31,2004-07-01,324.6395138816134
239.03,31,2004-10-01,327.0831455497383
240.71,31,2005-01-01,328.0081626694473
244.14,31,2005-04-01,328.23266666666666
247.67,31,2005-07-01,329.2524476093591
246.9,31,2005-10-01,325.25092741935487
246.91,31,2006-01-01,322.661988
249.49,31,2006-04-01,323.28560436291525
250.51,31,2006-07-01,319.84999316072305
250.73,31,2006-10-01,320.60074755381606
251.68,31,2007-01-01,319.2276156597447
253.5,31,2007-04-01,317.70615850120606
252.43,31,2007-07-01,312.25497572011403
251.98,31,2007-10-01,312.5637410358755
253.92,31,2008-01-01,312.68036410923276
251.94,31,2008-04-01,306.42206896551727
249.69,31,2008-07-01,297.15850097900824
250.98,31,2008-10-01,301.7537378727867
252.99,31,2009-01-01,304.80835300191774
251.84,31,2009-04-01,303.14611055331926
249.42,31,2009-07-01,298.9128605818832
249.15,31,2009-10-01,300.61974405850094
246.92,31,2010-01-01,298.87697672803057
248.66,31,2010-04-01,301.1602405953716
250.93,31,2010-07-01,302.1202933534799
249.6,31,2010-10-01,301.8762424803332
247.4,31,2011-01-01,298.33331334000803
246.53,31,2011-04-01,295.6988760951074
249.0,31,2011-07-01,295.50306497752354
250.71,31,2011-10-01,297.6567680273283
250.33,31,2012-01-01,296.3078227395213
250.73,31,2012-04-01,295.60718867567056
251.8,31,2012-07-01,294.69651972988953
253.1,31,2012-10-01,295.698928960967
254.54,31,2013-01-01,295.94988389163217
257.29,31,2013-04-01,297.56407211066175
258.74,31,2013-07-01,296.1120197570652
260.59,31,2013-10-01,298.2449023918165
260.36,31,2014-01-01,295.5305816135085
266.34,31,2014-04-01,300.44854265847755
268.88,31,2014-07-01,299.70989145964387
270.37,31,2014-10-01,301.4234419922025
272.23,31,2015-01-01,302.14252627555896
277.07,31,2015-04-01,305.8363574164721
281.73,31,2015-07-01,307.97813664596276
282.85,31,2015-10-01,308.80208859834164
282.82,31,2016-01-01,307.4478221808139
288.68,31,2016-04-01,312.0451830100501
293.84,31,2016-07-01,313.54322108632454
294.71,31,2016-10-01,312.7757431049605
298.43,31,2017-01-01,314.58028409870053
306.89,31,2017-04-01,321.45999983968835
310.56,31,2017-07-01,322.26133163933775
312.23,31,2017-10-01,322.3878826666667
315.57,31,2018-01-01,323.622169294938
322.15,31,2018-04-01,327.6547910448342
327.03,31,2018-07-01,329.66876282456764
328.09,31,2018-10-01,329.4665590852506
332.13,31,2019-01-01,332.0996023202934
339.5,31,2019-04-01,336.69552984972177
342.27,31,2019-07-01,336.66162452120875
344.3,31,2019-10-01,335.8763168271226
191.77,32,2000-01-01,301.9337783132531
194.2,32,2000-04-01,302.2996545562835
195.97,32,2000-07-01,300.22695896834705
198.84,32,2000-10-01,302.672232964473
203.25,32,2001-01-01,305.1201608271109
205.84,32,2001-04-01,306.7180296465222
209.68,32,2001-07-01,308.56962162162165
212.34,32,2001-10-01,314.07573514431243
215.4,32,2002-01-01,316.98729729729735
218.92,32,2002-04-01,318.75727688022283
223.68,32,2002-07-01,322.6324768211921
226.2,32,2002-10-01,325.90756339581037
230.27,32,2003-01-01,330.1336653867252
234.82,32,2003-04-01,333.3653188484519
241.56,32,2003-07-01,339.613349112426
256.03,32,2003-10-01,360.34464620355413
269.54,32,2004-01-01,378.13727536231886
294.0,32,2004-04-01,407.8547770700637
331.59,32,2004-07-01,453.977801990571
344.16,32,2004-10-01,470.94061570680634
358.03,32,2005-01-01,487.87654223149104
376.88,32,2005-04-01,506.69422222222227
390.22,32,2005-07-01,518.7583886063072
404.7,32,2005-10-01,533.1269758064516
413.88,32,2006-01-01,540.858384
414.52,32,2006-04-01,537.129138324244
415.88,32,2006-07-01,530.9936336101613
414.8,32,2006-10-01,530.3920156555773
412.16,32,2007-01-01,522.7783457975222
403.32,32,2007-04-01,505.47237809351645
389.88,32,2007-07-01,482.2801169978134
379.65,32,2007-10-01,470.92953521815275
358.72,32,2008-01-01,441.73243625261495
330.11,32,2008-04-01,401.4963451067989
296.93,32,2008-07-01,353.37928509630706
281.31,32,2008-10-01,338.21955534701425
279.49,32,2009-01-01,336.7361815902051
259.56,32,2009-04-01,312.43886775420725
241.68,32,2009-07-01,289.63699841804805
234.24,32,2009-10-01,282.6296160877514
225.4,32,2010-01-01,272.8287321986801
217.5,32,2010-04-01,263.42134774186974
218.88,32,2010-07-01,263.53202012198494
212.8,32,2010-10-01,257.3688477556687
201.34,32,2011-01-01,242.79074093725634
187.82,32,2011-04-01,225.27953153037387
186.71,32,2011-07-01,221.57982836125873
186.84,32,2011-10-01,221.82677411441915
184.99,32,2012-01-01,218.9669002060642
184.29,32,2012-04-01,217.27535117871545
188.88,32,2012-07-01,221.05750058213474
193.85,32,2012-10-01,226.47663919037316
200.21,32,2013-01-01,232.78119845188846
212.71,32,2013-04-01,246.00588355030845
226.3,32,2013-07-01,258.9864345328278
236.12,32,2013-10-01,270.2390205025355
241.94,32,2014-01-01,274.6223264540338
249.69,32,2014-04-01,281.66627850264797
258.94,32,2014-07-01,288.63016696876
262.93,32,2014-10-01,293.12891816033516
267.97,32,2015-01-01,297.41443913625073
277.13,32,2015-04-01,305.9025868221998
284.98,32,2015-07-01,311.53093167701866
292.01,32,2015-10-01,318.8025380647048
295.11,32,2016-01-01,320.8080291485043
302.58,32,2016-04-01,327.0702212663882
311.67,32,2016-07-01,332.56879837998497
315.97,32,2016-10-01,335.33898255530653
319.91,32,2017-01-01,337.2227278960402
330.77,32,2017-04-01,346.4737337383874
341.2,32,2017-07-01,354.0557906856712
350.14,32,2017-10-01,361.53122133333335
361.0,32,2018-01-01,370.21137343686854
376.25,32,2018-04-01,382.67923368188383
387.23,32,2018-07-01,390.35450884798746
393.1,32,2018-10-01,394.7493199317627
395.83,32,2019-01-01,395.79377227724603
401.68,32,2019-04-01,398.36188639185934
405.22,32,2019-07-01,398.58013699267894
408.08,32,2019-10-01,398.0958680534771
252.34,33,2000-01-01,397.29868915662655
261.06,33,2000-04-01,406.3766622989875
270.72,33,2000-07-01,414.74430949589697
278.17,33,2000-10-01,423.4275550378568
284.44,33,2001-01-01,427.0030924755888
294.13,33,2001-04-01,438.27717673888253
304.48,33,2001-07-01,448.0793513513514
