geoName,Mortgage,year
West Virginia,0,2006-07-31
Wisconsin,19,2006-07-31
Wyoming,0,2006-07-31
Alabama,64,2006-08-31
Alaska,49,2006-08-31
Arizona,19,2006-08-31
Arkansas,0,2006-08-31
California,15,2006-08-31
Colorado,27,2006-08-31
Connecticut,10,2006-08-31
Delaware,0,2006-08-31
District of Columbia,24,2006-08-31
Florida,12,2006-08-31
Georgia,22,2006-08-31
Hawaii,0,2006-08-31
Idaho,74,2006-08-31
Illinois,20,2006-08-31
Indiana,10,2006-08-31
Iowa,38,2006-08-31
Kansas,0,2006-08-31
Kentucky,13,2006-08-31
Louisiana,0,2006-08-31
Maine,0,2006-08-31
Maryland,0,2006-08-31
Massachusetts,8,2006-08-31
Michigan,30,2006-08-31
Minnesota,28,2006-08-31
Mississippi,0,2006-08-31
Missouri,0,2006-08-31
Montana,0,2006-08-31
Nebraska,0,2006-08-31
Nevada,100,2006-08-31
New Hampshire,27,2006-08-31
New Jersey,4,2006-08-31
New Mexico,0,2006-08-31
New York,15,2006-08-31
North Carolina,10,2006-08-31
North Dakota,0,2006-08-31
Ohio,8,2006-08-31
Oklahoma,0,2006-08-31
Oregon,18,2006-08-31
Pennsylvania,10,2006-08-31
Rhode Island,0,2006-08-31
South Carolina,31,2006-08-31
South Dakota,0,2006-08-31
Tennessee,0,2006-08-31
Texas,12,2006-08-31
Utah,48,2006-08-31
Vermont,47,2006-08-31
Virginia,8,2006-08-31
Washington,19,2006-08-31
West Virginia,69,2006-08-31
Wisconsin,15,2006-08-31
Wyoming,0,2006-08-31
Alabama,26,2006-09-30
Alaska,0,2006-09-30
Arizona,32,2006-09-30
Arkansas,0,2006-09-30
California,22,2006-09-30
Colorado,11,2006-09-30
Connecticut,31,2006-09-30
Delaware,0,2006-09-30
District of Columbia,13,2006-09-30
Florida,28,2006-09-30
Georgia,30,2006-09-30
Hawaii,0,2006-09-30
Idaho,0,2006-09-30
Illinois,28,2006-09-30
Indiana,0,2006-09-30
Iowa,61,2006-09-30
Kansas,27,2006-09-30
Kentucky,0,2006-09-30
Louisiana,79,2006-09-30
Maine,0,2006-09-30
Maryland,11,2006-09-30
Massachusetts,12,2006-09-30
Michigan,23,2006-09-30
Minnesota,45,2006-09-30
Mississippi,0,2006-09-30
Missouri,11,2006-09-30
Montana,0,2006-09-30
Nebraska,0,2006-09-30
Nevada,33,2006-09-30
New Hampshire,43,2006-09-30
New Jersey,13,2006-09-30
New Mexico,52,2006-09-30
New York,31,2006-09-30
North Carolina,25,2006-09-30
North Dakota,0,2006-09-30
Ohio,20,2006-09-30
Oklahoma,0,2006-09-30
Oregon,14,2006-09-30
Pennsylvania,26,2006-09-30
Rhode Island,0,2006-09-30
South Carolina,25,2006-09-30
South Dakota,100,2006-09-30
Tennessee,0,2006-09-30
Texas,19,2006-09-30
Utah,51,2006-09-30
Vermont,77,2006-09-30
Virginia,54,2006-09-30
Washington,30,2006-09-30
West Virginia,0,2006-09-30
Wisconsin,24,2006-09-30
Wyoming,0,2006-09-30
Alabama,0,2006-10-31
Alaska,0,2006-10-31
Arizona,65,2006-10-31
Arkansas,0,2006-10-31
California,43,2006-10-31
Colorado,51,2006-10-31
Connecticut,23,2006-10-31
Delaware,0,2006-10-31
District of Columbia,59,2006-10-31
Florida,25,2006-10-31
Georgia,28,2006-10-31
Hawaii,65,2006-10-31
Idaho,0,2006-10-31
Illinois,50,2006-10-31
Indiana,0,2006-10-31
Iowa,0,2006-10-31
Kansas,0,2006-10-31
Kentucky,0,2006-10-31
Louisiana,0,2006-10-31
Maine,0,2006-10-31
Maryland,17,2006-10-31
Massachusetts,19,2006-10-31
Michigan,12,2006-10-31
Minnesota,16,2006-10-31
Mississippi,0,2006-10-31
Missouri,0,2006-10-31
Montana,0,2006-10-31
Nebraska,58,2006-10-31
Nevada,100,2006-10-31
New Hampshire,66,2006-10-31
New Jersey,50,2006-10-31
New Mexico,0,2006-10-31
New York,4,2006-10-31
North Carolina,25,2006-10-31
North Dakota,0,2006-10-31
Ohio,20,2006-10-31
Oklahoma,44,2006-10-31
Oregon,0,2006-10-31
Pennsylvania,16,2006-10-31
Rhode Island,69,2006-10-31
South Carolina,0,2006-10-31
South Dakota,0,2006-10-31
Tennessee,48,2006-10-31
Texas,36,2006-10-31
Utah,0,2006-10-31
Vermont,0,2006-10-31
Virginia,31,2006-10-31
Washington,23,2006-10-31
West Virginia,0,2006-10-31
Wisconsin,0,2006-10-31
Wyoming,0,2006-10-31
Alabama,15,2006-11-30
Alaska,0,2006-11-30
Arizona,6,2006-11-30
Arkansas,30,2006-11-30
California,17,2006-11-30
Colorado,24,2006-11-30
Connecticut,33,2006-11-30
Delaware,0,2006-11-30
District of Columbia,7,2006-11-30
Florida,15,2006-11-30
Georgia,20,2006-11-30
Hawaii,24,2006-11-30
Idaho,0,2006-11-30
Illinois,15,2006-11-30
Indiana,10,2006-11-30
Iowa,34,2006-11-30
Kansas,0,2006-11-30
Kentucky,0,2006-11-30
Louisiana,0,2006-11-30
Maine,0,2006-11-30
Maryland,18,2006-11-30
Massachusetts,3,2006-11-30
Michigan,4,2006-11-30
Minnesota,17,2006-11-30
Mississippi,48,2006-11-30
Missouri,18,2006-11-30
Montana,100,2006-11-30
Nebraska,42,2006-11-30
Nevada,18,2006-11-30
New Hampshire,25,2006-11-30
New Jersey,13,2006-11-30
New Mexico,0,2006-11-30
New York,7,2006-11-30
North Carolina,23,2006-11-30
North Dakota,73,2006-11-30
Ohio,7,2006-11-30
Oklahoma,0,2006-11-30
Oregon,0,2006-11-30
Pennsylvania,6,2006-11-30
Rhode Island,0,2006-11-30
South Carolina,0,2006-11-30
South Dakota,0,2006-11-30
Tennessee,0,2006-11-30
Texas,9,2006-11-30
Utah,0,2006-11-30
Vermont,0,2006-11-30
Virginia,12,2006-11-30
Washington,13,2006-11-30
West Virginia,64,2006-11-30
Wisconsin,20,2006-11-30
Wyoming,0,2006-11-30
Alabama,15,2006-12-31
Alaska,0,2006-12-31
Arizona,6,2006-12-31
Arkansas,30,2006-12-31
California,17,2006-12-31
Colorado,24,2006-12-31
Connecticut,33,2006-12-31
Delaware,0,2006-12-31
District of Columbia,7,2006-12-31
Florida,15,2006-12-31
Georgia,20,2006-12-31
Hawaii,24,2006-12-31
Idaho,0,2006-12-31
Illinois,15,2006-12-31
Indiana,10,2006-12-31
Iowa,34,2006-12-31
Kansas,0,2006-12-31
Kentucky,0,2006-12-31
Louisiana,0,2006-12-31
Maine,0,2006-12-31
Maryland,18,2006-12-31
Massachusetts,3,2006-12-31
Michigan,4,2006-12-31
Minnesota,17,2006-12-31
Mississippi,48,2006-12-31
Missouri,18,2006-12-31
Montana,100,2006-12-31
Nebraska,42,2006-12-31
Nevada,18,2006-12-31
New Hampshire,25,2006-12-31
New Jersey,13,2006-12-31
New Mexico,0,2006-12-31
New York,7,2006-12-31
North Carolina,23,2006-12-31
North Dakota,73,2006-12-31
Ohio,7,2006-12-31
Oklahoma,0,2006-12-31
Oregon,0,2006-12-31
Pennsylvania,6,2006-12-31
Rhode Island,0,2006-12-31
South Carolina,0,2006-12-31
South Dakota,0,2006-12-31
Tennessee,0,2006-12-31
Texas,9,2006-12-31
Utah,0,2006-12-31
Vermont,0,2006-12-31
Virginia,12,2006-12-31
Washington,13,2006-12-31
West Virginia,64,2006-12-31
Wisconsin,20,2006-12-31
Wyoming,0,2006-12-31
Alabama,100,2007-01-31
Alaska,0,2007-01-31
Arizona,59,2007-01-31
Arkansas,41,2007-01-31
California,28,2007-01-31
Colorado,52,2007-01-31
Connecticut,35,2007-01-31
Delaware,0,2007-01-31
District of Columbia,38,2007-01-31
Florida,19,2007-01-31
Georgia,14,2007-01-31
Hawaii,35,2007-01-31
Idaho,90,2007-01-31
Illinois,33,2007-01-31
Indiana,0,2007-01-31
Iowa,48,2007-01-31
Kansas,0,2007-01-31
Kentucky,0,2007-01-31
Louisiana,41,2007-01-31
Maine,0,2007-01-31
Maryland,18,2007-01-31
Massachusetts,30,2007-01-31
Michigan,12,2007-01-31
Minnesota,25,2007-01-31
Mississippi,0,2007-01-31
Missouri,34,2007-01-31
Montana,0,2007-01-31
Nebraska,0,2007-01-31
Nevada,51,2007-01-31
New Hampshire,0,2007-01-31
New Jersey,5,2007-01-31
New Mexico,0,2007-01-31
New York,17,2007-01-31
North Carolina,19,2007-01-31
North Dakota,0,2007-01-31
Ohio,10,2007-01-31
Oklahoma,66,2007-01-31
Oregon,0,2007-01-31
Pennsylvania,24,2007-01-31
Rhode Island,38,2007-01-31
South Carolina,38,2007-01-31
South Dakota,76,2007-01-31
Tennessee,25,2007-01-31
Texas,15,2007-01-31
Utah,39,2007-01-31
Vermont,0,2007-01-31
Virginia,24,2007-01-31
Washington,12,2007-01-31
West Virginia,0,2007-01-31
Wisconsin,29,2007-01-31
Wyoming,0,2007-01-31
Alabama,74,2007-02-28
Alaska,0,2007-02-28
Arizona,61,2007-02-28
Arkansas,50,2007-02-28
California,30,2007-02-28
Colorado,21,2007-02-28
Connecticut,14,2007-02-28
Delaware,97,2007-02-28
District of Columbia,23,2007-02-28
Florida,31,2007-02-28
Georgia,24,2007-02-28
Hawaii,0,2007-02-28
Idaho,0,2007-02-28
Illinois,27,2007-02-28
Indiana,16,2007-02-28
Iowa,0,2007-02-28
Kansas,53,2007-02-28
Kentucky,19,2007-02-28
Louisiana,0,2007-02-28
Maine,0,2007-02-28
Maryland,33,2007-02-28
Massachusetts,61,2007-02-28
Michigan,29,2007-02-28
Minnesota,30,2007-02-28
Mississippi,0,2007-02-28
Missouri,42,2007-02-28
Montana,0,2007-02-28
Nebraska,0,2007-02-28
Nevada,0,2007-02-28
New Hampshire,0,2007-02-28
New Jersey,24,2007-02-28
New Mexico,49,2007-02-28
New York,20,2007-02-28
North Carolina,31,2007-02-28
North Dakota,0,2007-02-28
Ohio,31,2007-02-28
Oklahoma,0,2007-02-28
Oregon,40,2007-02-28
Pennsylvania,34,2007-02-28
Rhode Island,0,2007-02-28
South Carolina,47,2007-02-28
South Dakota,0,2007-02-28
Tennessee,47,2007-02-28
Texas,24,2007-02-28
Utah,71,2007-02-28
Vermont,100,2007-02-28
Virginia,29,2007-02-28
Washington,0,2007-02-28
West Virginia,0,2007-02-28
Wisconsin,46,2007-02-28
Wyoming,0,2007-02-28
Alabama,100,2007-03-31
Alaska,80,2007-03-31
Arizona,41,2007-03-31
Arkansas,0,2007-03-31
California,38,2007-03-31
Colorado,43,2007-03-31
Connecticut,59,2007-03-31
Delaware,0,2007-03-31
District of Columbia,47,2007-03-31
Florida,35,2007-03-31
Georgia,37,2007-03-31
Hawaii,0,2007-03-31
Idaho,0,2007-03-31
Illinois,42,2007-03-31
Indiana,33,2007-03-31
Iowa,0,2007-03-31
Kansas,81,2007-03-31
Kentucky,39,2007-03-31
Louisiana,26,2007-03-31
Maine,50,2007-03-31
Maryland,34,2007-03-31
Massachusetts,19,2007-03-31
Michigan,15,2007-03-31
Minnesota,42,2007-03-31
Mississippi,0,2007-03-31
Missouri,64,2007-03-31
Montana,88,2007-03-31
Nebraska,0,2007-03-31
Nevada,92,2007-03-31
New Hampshire,0,2007-03-31
New Jersey,19,2007-03-31
New Mexico,0,2007-03-31
New York,37,2007-03-31
North Carolina,24,2007-03-31
North Dakota,0,2007-03-31
Ohio,26,2007-03-31
Oklahoma,27,2007-03-31
Oregon,28,2007-03-31
Pennsylvania,30,2007-03-31
Rhode Island,0,2007-03-31
South Carolina,49,2007-03-31
South Dakota,0,2007-03-31
Tennessee,48,2007-03-31
Texas,31,2007-03-31
Utah,25,2007-03-31
Vermont,0,2007-03-31
Virginia,30,2007-03-31
Washington,46,2007-03-31
West Virginia,0,2007-03-31
Wisconsin,12,2007-03-31
Wyoming,0,2007-03-31
Alabama,34,2007-04-30
Alaska,0,2007-04-30
Arizona,28,2007-04-30
Arkansas,0,2007-04-30
California,21,2007-04-30
Colorado,0,2007-04-30
Connecticut,20,2007-04-30
Delaware,0,2007-04-30
District of Columbia,31,2007-04-30
Florida,29,2007-04-30
Georgia,45,2007-04-30
Hawaii,0,2007-04-30
Idaho,77,2007-04-30
Illinois,22,2007-04-30
Indiana,0,2007-04-30
Iowa,43,2007-04-30
Kansas,18,2007-04-30
Kentucky,13,2007-04-30
Louisiana,33,2007-04-30
Maine,0,2007-04-30
Maryland,23,2007-04-30
Massachusetts,30,2007-04-30
Michigan,32,2007-04-30
Minnesota,28,2007-04-30
Mississippi,0,2007-04-30
Missouri,15,2007-04-30
Montana,0,2007-04-30
Nebraska,27,2007-04-30
Nevada,20,2007-04-30
New Hampshire,33,2007-04-30
New Jersey,24,2007-04-30
New Mexico,67,2007-04-30
New York,14,2007-04-30
North Carolina,22,2007-04-30
North Dakota,0,2007-04-30
Ohio,17,2007-04-30
Oklahoma,0,2007-04-30
Oregon,18,2007-04-30
Pennsylvania,21,2007-04-30
Rhode Island,32,2007-04-30
South Carolina,33,2007-04-30
South Dakota,68,2007-04-30
Tennessee,11,2007-04-30
Texas,6,2007-04-30
Utah,35,2007-04-30
Vermont,0,2007-04-30
Virginia,24,2007-04-30
Washington,29,2007-04-30
West Virginia,0,2007-04-30
Wisconsin,8,2007-04-30
Wyoming,100,2007-04-30
Alabama,33,2007-05-31
Alaska,0,2007-05-31
Arizona,27,2007-05-31
Arkansas,100,2007-05-31
California,16,2007-05-31
Colorado,42,2007-05-31
Connecticut,0,2007-05-31
Delaware,0,2007-05-31
District of Columbia,59,2007-05-31
Florida,20,2007-05-31
Georgia,31,2007-05-31
Hawaii,27,2007-05-31
Idaho,0,2007-05-31
Illinois,25,2007-05-31
Indiana,0,2007-05-31
Iowa,0,2007-05-31
Kansas,19,2007-05-31
Kentucky,26,2007-05-31
Louisiana,17,2007-05-31
Maine,0,2007-05-31
Maryland,15,2007-05-31
Massachusetts,18,2007-05-31
Michigan,43,2007-05-31
Minnesota,35,2007-05-31
Mississippi,30,2007-05-31
Missouri,14,2007-05-31
Montana,0,2007-05-31
Nebraska,0,2007-05-31
Nevada,0,2007-05-31
New Hampshire,35,2007-05-31
New Jersey,27,2007-05-31
New Mexico,35,2007-05-31
New York,24,2007-05-31
North Carolina,16,2007-05-31
North Dakota,0,2007-05-31
Ohio,17,2007-05-31
Oklahoma,36,2007-05-31
Oregon,36,2007-05-31
Pennsylvania,25,2007-05-31
Rhode Island,35,2007-05-31
South Carolina,17,2007-05-31
South Dakota,0,2007-05-31
Tennessee,22,2007-05-31
Texas,17,2007-05-31
Utah,69,2007-05-31
Vermont,84,2007-05-31
Virginia,18,2007-05-31
Washington,9,2007-05-31
West Virginia,0,2007-05-31
Wisconsin,17,2007-05-31
Wyoming,0,2007-05-31
Alabama,45,2007-06-30
Alaska,100,2007-06-30
Arizona,18,2007-06-30
Arkansas,86,2007-06-30
California,17,2007-06-30
Colorado,38,2007-06-30
Connecticut,18,2007-06-30
Delaware,0,2007-06-30
District of Columbia,38,2007-06-30
Florida,21,2007-06-30
Georgia,28,2007-06-30
Hawaii,0,2007-06-30
Idaho,0,2007-06-30
Illinois,30,2007-06-30
Indiana,0,2007-06-30
Iowa,0,2007-06-30
Kansas,0,2007-06-30
Kentucky,12,2007-06-30
Louisiana,44,2007-06-30
Maine,0,2007-06-30
Maryland,41,2007-06-30
Massachusetts,34,2007-06-30
Michigan,20,2007-06-30
Minnesota,26,2007-06-30
Mississippi,0,2007-06-30
Missouri,13,2007-06-30
Montana,0,2007-06-30
Nebraska,0,2007-06-30
Nevada,0,2007-06-30
New Hampshire,0,2007-06-30
New Jersey,28,2007-06-30
New Mexico,62,2007-06-30
New York,21,2007-06-30
North Carolina,14,2007-06-30
North Dakota,0,2007-06-30
Ohio,27,2007-06-30
Oklahoma,66,2007-06-30
Oregon,17,2007-06-30
Pennsylvania,25,2007-06-30
Rhode Island,0,2007-06-30
South Carolina,45,2007-06-30
South Dakota,0,2007-06-30
Tennessee,38,2007-06-30
Texas,22,2007-06-30
Utah,16,2007-06-30
Vermont,72,2007-06-30
Virginia,20,2007-06-30
Washington,23,2007-06-30
West Virginia,0,2007-06-30
Wisconsin,8,2007-06-30
Wyoming,0,2007-06-30
Alabama,47,2007-07-31
Alaska,0,2007-07-31
Arizona,32,2007-07-31
Arkansas,60,2007-07-31
California,26,2007-07-31
Colorado,33,2007-07-31
Connecticut,10,2007-07-31
Delaware,0,2007-07-31
District of Columbia,34,2007-07-31
Florida,33,2007-07-31
Georgia,7,2007-07-31
Hawaii,55,2007-07-31
Idaho,0,2007-07-31
Illinois,26,2007-07-31
Indiana,23,2007-07-31
Iowa,0,2007-07-31
Kansas,18,2007-07-31
Kentucky,12,2007-07-31
Louisiana,32,2007-07-31
Maine,0,2007-07-31
Maryland,29,2007-07-31
Massachusetts,29,2007-07-31
Michigan,22,2007-07-31
Minnesota,14,2007-07-31
Mississippi,29,2007-07-31
Missouri,33,2007-07-31
Montana,0,2007-07-31
Nebraska,28,2007-07-31
Nevada,40,2007-07-31
New Hampshire,0,2007-07-31
New Jersey,11,2007-07-31
New Mexico,68,2007-07-31
New York,26,2007-07-31
North Carolina,20,2007-07-31
North Dakota,0,2007-07-31
Ohio,26,2007-07-31
Oklahoma,35,2007-07-31
Oregon,9,2007-07-31
Pennsylvania,34,2007-07-31
Rhode Island,0,2007-07-31
South Carolina,32,2007-07-31
South Dakota,0,2007-07-31
Tennessee,50,2007-07-31
Texas,9,2007-07-31
Utah,0,2007-07-31
Vermont,0,2007-07-31
Virginia,42,2007-07-31
Washington,20,2007-07-31
West Virginia,78,2007-07-31
Wisconsin,25,2007-07-31
Wyoming,100,2007-07-31
Alabama,19,2007-08-31
Alaska,0,2007-08-31
Arizona,30,2007-08-31
Arkansas,0,2007-08-31
California,17,2007-08-31
Colorado,8,2007-08-31
Connecticut,46,2007-08-31
Delaware,100,2007-08-31
District of Columbia,40,2007-08-31
Florida,36,2007-08-31
Georgia,31,2007-08-31
Hawaii,0,2007-08-31
Idaho,88,2007-08-31
Illinois,11,2007-08-31
Indiana,38,2007-08-31
Iowa,49,2007-08-31
Kansas,21,2007-08-31
Kentucky,28,2007-08-31
Louisiana,36,2007-08-31
Maine,83,2007-08-31
Maryland,17,2007-08-31
Massachusetts,10,2007-08-31
Michigan,26,2007-08-31
Minnesota,41,2007-08-31
Mississippi,33,2007-08-31
Missouri,46,2007-08-31
Montana,68,2007-08-31
Nebraska,96,2007-08-31
Nevada,24,2007-08-31
New Hampshire,38,2007-08-31
New Jersey,27,2007-08-31
New Mexico,0,2007-08-31
New York,16,2007-08-31
North Carolina,30,2007-08-31
North Dakota,0,2007-08-31
Ohio,5,2007-08-31
Oklahoma,0,2007-08-31
Oregon,45,2007-08-31
Pennsylvania,11,2007-08-31
Rhode Island,74,2007-08-31
South Carolina,37,2007-08-31
South Dakota,71,2007-08-31
Tennessee,48,2007-08-31
Texas,20,2007-08-31
Utah,0,2007-08-31
Vermont,87,2007-08-31
Virginia,19,2007-08-31
Washington,29,2007-08-31
West Virginia,83,2007-08-31
Wisconsin,10,2007-08-31
Wyoming,0,2007-08-31
Alabama,40,2007-09-30
Alaska,0,2007-09-30
Arizona,49,2007-09-30
Arkansas,0,2007-09-30
California,38,2007-09-30
Colorado,99,2007-09-30
Connecticut,23,2007-09-30
Delaware,0,2007-09-30
District of Columbia,65,2007-09-30
Florida,68,2007-09-30
Georgia,74,2007-09-30
Hawaii,0,2007-09-30
Idaho,0,2007-09-30
Illinois,69,2007-09-30
Indiana,78,2007-09-30
Iowa,0,2007-09-30
Kansas,85,2007-09-30
Kentucky,56,2007-09-30
Louisiana,38,2007-09-30
Maine,0,2007-09-30
Maryland,35,2007-09-30
Massachusetts,48,2007-09-30
Michigan,25,2007-09-30
Minnesota,17,2007-09-30
Mississippi,0,2007-09-30
Missouri,62,2007-09-30
Montana,0,2007-09-30
Nebraska,63,2007-09-30
Nevada,100,2007-09-30
New Hampshire,0,2007-09-30
New Jersey,62,2007-09-30
New Mexico,83,2007-09-30
New York,43,2007-09-30
North Carolina,73,2007-09-30
North Dakota,0,2007-09-30
Ohio,41,2007-09-30
Oklahoma,42,2007-09-30
Oregon,68,2007-09-30
Pennsylvania,92,2007-09-30
Rhode Island,0,2007-09-30
South Carolina,77,2007-09-30
South Dakota,0,2007-09-30
Tennessee,75,2007-09-30
Texas,41,2007-09-30
Utah,39,2007-09-30
Vermont,0,2007-09-30
Virginia,37,2007-09-30
Washington,58,2007-09-30
West Virginia,0,2007-09-30
Wisconsin,78,2007-09-30
Wyoming,0,2007-09-30
Alabama,0,2007-10-31
Alaska,0,2007-10-31
Arizona,26,2007-10-31
Arkansas,0,2007-10-31
California,20,2007-10-31
Colorado,19,2007-10-31
Connecticut,28,2007-10-31
Delaware,0,2007-10-31
District of Columbia,39,2007-10-31
Florida,25,2007-10-31
Georgia,18,2007-10-31
Hawaii,0,2007-10-31
Idaho,0,2007-10-31
Illinois,24,2007-10-31
Indiana,21,2007-10-31
Iowa,20,2007-10-31
Kansas,17,2007-10-31
Kentucky,0,2007-10-31
Louisiana,15,2007-10-31
Maine,0,2007-10-31
Maryland,28,2007-10-31
Massachusetts,19,2007-10-31
Michigan,5,2007-10-31
Minnesota,26,2007-10-31
Mississippi,29,2007-10-31
Missouri,24,2007-10-31
Montana,0,2007-10-31
Nebraska,0,2007-10-31
Nevada,40,2007-10-31
New Hampshire,92,2007-10-31
New Jersey,21,2007-10-31
New Mexico,100,2007-10-31
New York,18,2007-10-31
North Carolina,19,2007-10-31
North Dakota,0,2007-10-31
Ohio,8,2007-10-31
Oklahoma,0,2007-10-31
Oregon,26,2007-10-31
Pennsylvania,21,2007-10-31
Rhode Island,0,2007-10-31
South Carolina,15,2007-10-31
South Dakota,0,2007-10-31
Tennessee,30,2007-10-31
Texas,14,2007-10-31
Utah,0,2007-10-31
Vermont,69,2007-10-31
Virginia,10,2007-10-31
Washington,9,2007-10-31
West Virginia,0,2007-10-31
Wisconsin,31,2007-10-31
Wyoming,0,2007-10-31
Alabama,28,2007-11-30
Alaska,0,2007-11-30
Arizona,44,2007-11-30
Arkansas,0,2007-11-30
California,23,2007-11-30
Colorado,21,2007-11-30
Connecticut,16,2007-11-30
Delaware,0,2007-11-30
District of Columbia,32,2007-11-30
Florida,34,2007-11-30
Georgia,19,2007-11-30
Hawaii,0,2007-11-30
Idaho,59,2007-11-30
Illinois,37,2007-11-30
Indiana,18,2007-11-30
Iowa,0,2007-11-30
Kansas,28,2007-11-30
Kentucky,18,2007-11-30
Louisiana,25,2007-11-30
Maine,53,2007-11-30
Maryland,24,2007-11-30
Massachusetts,39,2007-11-30
Michigan,17,2007-11-30
Minnesota,88,2007-11-30
Mississippi,0,2007-11-30
Missouri,10,2007-11-30
Montana,0,2007-11-30
Nebraska,0,2007-11-30
Nevada,100,2007-11-30
New Hampshire,52,2007-11-30
New Jersey,63,2007-11-30
New Mexico,0,2007-11-30
New York,21,2007-11-30
North Carolina,8,2007-11-30
North Dakota,0,2007-11-30
Ohio,14,2007-11-30
Oklahoma,30,2007-11-30
Oregon,46,2007-11-30
Pennsylvania,26,2007-11-30
Rhode Island,0,2007-11-30
South Carolina,52,2007-11-30
South Dakota,0,2007-11-30
Tennessee,17,2007-11-30
Texas,21,2007-11-30
Utah,27,2007-11-30
Vermont,0,2007-11-30
Virginia,17,2007-11-30
Washington,54,2007-11-30
West Virginia,0,2007-11-30
Wisconsin,0,2007-11-30
Wyoming,0,2007-11-30
Alabama,32,2007-12-31
Alaska,100,2007-12-31
Arizona,34,2007-12-31
Arkansas,38,2007-12-31
California,21,2007-12-31
Colorado,12,2007-12-31
Connecticut,0,2007-12-31
Delaware,54,2007-12-31
District of Columbia,16,2007-12-31
Florida,29,2007-12-31
Georgia,29,2007-12-31
Hawaii,19,2007-12-31
Idaho,23,2007-12-31
Illinois,23,2007-12-31
Indiana,0,2007-12-31
Iowa,0,2007-12-31
Kansas,22,2007-12-31
Kentucky,14,2007-12-31
Louisiana,0,2007-12-31
Maine,21,2007-12-31
Maryland,19,2007-12-31
Massachusetts,5,2007-12-31
Michigan,14,2007-12-31
Minnesota,21,2007-12-31
Mississippi,20,2007-12-31
Missouri,20,2007-12-31
Montana,0,2007-12-31
Nebraska,0,2007-12-31
Nevada,26,2007-12-31
New Hampshire,82,2007-12-31
New Jersey,23,2007-12-31
New Mexico,23,2007-12-31
New York,18,2007-12-31
North Carolina,36,2007-12-31
North Dakota,0,2007-12-31
Ohio,21,2007-12-31
Oklahoma,0,2007-12-31
Oregon,24,2007-12-31
Pennsylvania,23,2007-12-31
Rhode Island,0,2007-12-31
South Carolina,10,2007-12-31
South Dakota,0,2007-12-31
Tennessee,13,2007-12-31
Texas,13,2007-12-31
Utah,10,2007-12-31
Vermont,0,2007-12-31
Virginia,13,2007-12-31
Washington,18,2007-12-31
West Virginia,0,2007-12-31
Wisconsin,10,2007-12-31
Wyoming,0,2007-12-31
Alabama,16,2008-01-31
Alaska,0,2008-01-31
Arizona,39,2008-01-31
Arkansas,0,2008-01-31
California,24,2008-01-31
Colorado,62,2008-01-31
Connecticut,10,2008-01-31
Delaware,0,2008-01-31
District of Columbia,44,2008-01-31
Florida,32,2008-01-31
Georgia,15,2008-01-31
Hawaii,85,2008-01-31
Idaho,70,2008-01-31
Illinois,12,2008-01-31
Indiana,0,2008-01-31
Iowa,0,2008-01-31
Kansas,16,2008-01-31
Kentucky,23,2008-01-31
Louisiana,15,2008-01-31
Maine,64,2008-01-31
Maryland,49,2008-01-31
Massachusetts,36,2008-01-31
Michigan,26,2008-01-31
Minnesota,32,2008-01-31
Mississippi,0,2008-01-31
Missouri,53,2008-01-31
Montana,54,2008-01-31
Nebraska,49,2008-01-31
Nevada,40,2008-01-31
New Hampshire,0,2008-01-31
New Jersey,35,2008-01-31
New Mexico,69,2008-01-31
New York,23,2008-01-31
North Carolina,44,2008-01-31
North Dakota,0,2008-01-31
Ohio,4,2008-01-31
Oklahoma,100,2008-01-31
Oregon,0,2008-01-31
Pennsylvania,24,2008-01-31
Rhode Island,31,2008-01-31
South Carolina,15,2008-01-31
South Dakota,0,2008-01-31
Tennessee,10,2008-01-31
Texas,35,2008-01-31
Utah,16,2008-01-31
Vermont,0,2008-01-31
Virginia,27,2008-01-31
Washington,19,2008-01-31
West Virginia,61,2008-01-31
Wisconsin,23,2008-01-31
Wyoming,0,2008-01-31
Alabama,29,2008-02-29
Alaska,100,2008-02-29
Arizona,29,2008-02-29
Arkansas,25,2008-02-29
California,15,2008-02-29
Colorado,71,2008-02-29
Connecticut,42,2008-02-29
Delaware,0,2008-02-29
District of Columbia,38,2008-02-29
Florida,37,2008-02-29
Georgia,36,2008-02-29
Hawaii,50,2008-02-29
Idaho,0,2008-02-29
Illinois,23,2008-02-29
Indiana,20,2008-02-29
Iowa,0,2008-02-29
Kansas,30,2008-02-29
Kentucky,0,2008-02-29
Louisiana,41,2008-02-29
Maine,0,2008-02-29
Maryland,44,2008-02-29
Massachusetts,27,2008-02-29
Michigan,14,2008-02-29
Minnesota,36,2008-02-29
Mississippi,27,2008-02-29
Missouri,27,2008-02-29
Montana,0,2008-02-29
Nebraska,0,2008-02-29
Nevada,0,2008-02-29
New Hampshire,27,2008-02-29
New Jersey,24,2008-02-29
New Mexico,62,2008-02-29
New York,22,2008-02-29
North Carolina,17,2008-02-29
North Dakota,0,2008-02-29
Ohio,33,2008-02-29
Oklahoma,31,2008-02-29
Oregon,8,2008-02-29
Pennsylvania,22,2008-02-29
Rhode Island,81,2008-02-29
South Carolina,40,2008-02-29
South Dakota,52,2008-02-29
Tennessee,18,2008-02-29
Texas,20,2008-02-29
Utah,14,2008-02-29
Vermont,59,2008-02-29
Virginia,33,2008-02-29
