Fips,Year,Population,Interest Rate,Month,Unemployment Rate,HPA
24,2017,6028186.0,1.75,9,4.2,1819
25,2017,6863560.0,1.75,9,4.2,1460
26,2017,9976752.0,1.75,9,4.2,2313
27,2017,5569283.0,1.75,9,4.2,2365
28,2017,2990674.0,1.75,9,4.2,545
29,2017,6111382.0,1.75,9,4.2,1512
30,2017,1053862.0,1.75,9,4.2,369
31,2017,1916998.0,1.75,9,4.2,738
32,2017,2972097.0,1.75,9,4.2,1043
33,2017,1350395.0,1.75,9,4.2,376
34,2017,8888147.0,1.75,9,4.2,2229
35,2017,2092844.0,1.75,9,4.2,357
36,2017,19593849.0,1.75,9,4.2,3626
37,2017,10275758.0,1.75,9,4.2,5068
38,2017,756755.0,1.75,9,4.2,442
39,2017,11665706.0,1.75,9,4.2,2050
40,2017,3933602.0,1.75,9,4.2,777
41,2017,4147294.0,1.75,9,4.2,1670
42,2017,12794679.0,1.75,9,4.2,2104
44,2017,1056554.0,1.75,9,4.2,94
45,2017,5027102.0,1.75,9,4.2,2641
46,2017,873732.0,1.75,9,4.2,790
47,2017,6714748.0,1.75,9,4.2,3423
48,2017,28291024.0,1.75,9,4.2,12233
49,2017,3103540.0,1.75,9,4.2,1975
50,2017,625132.0,1.75,9,4.2,292
51,2017,8471011.0,1.75,9,4.2,2706
53,2017,7427951.0,1.75,9,4.2,3425
54,2017,1818683.0,1.75,9,4.2,227
55,2017,5793147.0,1.75,9,4.2,1850
56,2017,579994.0,1.75,9,4.2,191
1,2017,4877989.0,1.75,10,4.1,1126
2,2017,740983.0,1.75,10,4.1,133
4,2017,7048088.0,1.75,10,4.1,3706
5,2017,3003855.0,1.75,10,4.1,862
6,2017,39337785.0,1.75,10,4.1,10335
8,2017,5617421.0,1.75,10,4.1,3173
9,2017,3575324.0,1.75,10,4.1,561
10,2017,957942.0,1.75,10,4.1,542
11,2017,697079.0,1.75,10,4.1,1395
12,2017,20977089.0,1.75,10,4.1,10721
13,2017,10417031.0,1.75,10,4.1,4285
15,2017,1425763.0,1.75,10,4.1,413
16,2017,1719745.0,1.75,10,4.1,1434
17,2017,12779893.0,1.75,10,4.1,2085
18,2017,6662068.0,1.75,10,4.1,1635
19,2017,3143734.0,1.75,10,4.1,1428
20,2017,2910892.0,1.75,10,4.1,577
21,2017,4455590.0,1.75,10,4.1,848
22,2017,4673673.0,1.75,10,4.1,1168
23,2017,1335743.0,1.75,10,4.1,341
24,2017,6028186.0,1.75,10,4.1,918
25,2017,6863560.0,1.75,10,4.1,1568
26,2017,9976752.0,1.75,10,4.1,2972
27,2017,5569283.0,1.75,10,4.1,2373
28,2017,2990674.0,1.75,10,4.1,651
29,2017,6111382.0,1.75,10,4.1,2568
30,2017,1053862.0,1.75,10,4.1,466
31,2017,1916998.0,1.75,10,4.1,578
32,2017,2972097.0,1.75,10,4.1,1597
33,2017,1350395.0,1.75,10,4.1,280
34,2017,8888147.0,1.75,10,4.1,2669
35,2017,2092844.0,1.75,10,4.1,434
36,2017,19593849.0,1.75,10,4.1,3116
37,2017,10275758.0,1.75,10,4.1,5899
38,2017,756755.0,1.75,10,4.1,612
39,2017,11665706.0,1.75,10,4.1,2093
40,2017,3933602.0,1.75,10,4.1,1037
41,2017,4147294.0,1.75,10,4.1,1643
42,2017,12794679.0,1.75,10,4.1,1726
44,2017,1056554.0,1.75,10,4.1,99
45,2017,5027102.0,1.75,10,4.1,2867
46,2017,873732.0,1.75,10,4.1,559
47,2017,6714748.0,1.75,10,4.1,3259
48,2017,28291024.0,1.75,10,4.1,15098
49,2017,3103540.0,1.75,10,4.1,2446
50,2017,625132.0,1.75,10,4.1,131
51,2017,8471011.0,1.75,10,4.1,2950
53,2017,7427951.0,1.75,10,4.1,4392
54,2017,1818683.0,1.75,10,4.1,246
55,2017,5793147.0,1.75,10,4.1,1852
56,2017,579994.0,1.75,10,4.1,146
1,2017,4877989.0,1.75,11,4.2,1088
2,2017,740983.0,1.75,11,4.2,114
4,2017,7048088.0,1.75,11,4.2,2681
5,2017,3003855.0,1.75,11,4.2,771
6,2017,39337785.0,1.75,11,4.2,8272
8,2017,5617421.0,1.75,11,4.2,3619
9,2017,3575324.0,1.75,11,4.2,369
10,2017,957942.0,1.75,11,4.2,485
11,2017,697079.0,1.75,11,4.2,860
12,2017,20977089.0,1.75,11,4.2,7665
13,2017,10417031.0,1.75,11,4.2,3130
15,2017,1425763.0,1.75,11,4.2,223
16,2017,1719745.0,1.75,11,4.2,1059
17,2017,12779893.0,1.75,11,4.2,1839
18,2017,6662068.0,1.75,11,4.2,1483
19,2017,3143734.0,1.75,11,4.2,1245
20,2017,2910892.0,1.75,11,4.2,666
21,2017,4455590.0,1.75,11,4.2,1006
22,2017,4673673.0,1.75,11,4.2,2270
23,2017,1335743.0,1.75,11,4.2,503
24,2017,6028186.0,1.75,11,4.2,1114
25,2017,6863560.0,1.75,11,4.2,1070
26,2017,9976752.0,1.75,11,4.2,1688
27,2017,5569283.0,1.75,11,4.2,1865
28,2017,2990674.0,1.75,11,4.2,509
29,2017,6111382.0,1.75,11,4.2,1287
30,2017,1053862.0,1.75,11,4.2,248
31,2017,1916998.0,1.75,11,4.2,799
32,2017,2972097.0,1.75,11,4.2,2032
33,2017,1350395.0,1.75,11,4.2,224
34,2017,8888147.0,1.75,11,4.2,2651
35,2017,2092844.0,1.75,11,4.2,300
36,2017,19593849.0,1.75,11,4.2,2568
37,2017,10275758.0,1.75,11,4.2,5774
38,2017,756755.0,1.75,11,4.2,171
39,2017,11665706.0,1.75,11,4.2,1604
40,2017,3933602.0,1.75,11,4.2,808
41,2017,4147294.0,1.75,11,4.2,1701
42,2017,12794679.0,1.75,11,4.2,1741
44,2017,1056554.0,1.75,11,4.2,82
45,2017,5027102.0,1.75,11,4.2,2595
46,2017,873732.0,1.75,11,4.2,418
47,2017,6714748.0,1.75,11,4.2,2321
48,2017,28291024.0,1.75,11,4.2,13140
49,2017,3103540.0,1.75,11,4.2,2209
50,2017,625132.0,1.75,11,4.2,105
51,2017,8471011.0,1.75,11,4.2,2936
53,2017,7427951.0,1.75,11,4.2,4138
54,2017,1818683.0,1.75,11,4.2,160
55,2017,5793147.0,1.75,11,4.2,1190
56,2017,579994.0,1.75,11,4.2,170
1,2017,4877989.0,2.0,12,4.1,1338
2,2017,740983.0,2.0,12,4.1,105
4,2017,7048088.0,2.0,12,4.1,2806
5,2017,3003855.0,2.0,12,4.1,1074
6,2017,39337785.0,2.0,12,4.1,11393
8,2017,5617421.0,2.0,12,4.1,2639
9,2017,3575324.0,2.0,12,4.1,299
10,2017,957942.0,2.0,12,4.1,604
11,2017,697079.0,2.0,12,4.1,92
12,2017,20977089.0,2.0,12,4.1,8748
13,2017,10417031.0,2.0,12,4.1,2895
15,2017,1425763.0,2.0,12,4.1,313
16,2017,1719745.0,2.0,12,4.1,817
17,2017,12779893.0,2.0,12,4.1,1880
18,2017,6662068.0,2.0,12,4.1,1262
19,2017,3143734.0,2.0,12,4.1,1000
20,2017,2910892.0,2.0,12,4.1,799
21,2017,4455590.0,2.0,12,4.1,871
22,2017,4673673.0,2.0,12,4.1,873
23,2017,1335743.0,2.0,12,4.1,283
24,2017,6028186.0,2.0,12,4.1,785
25,2017,6863560.0,2.0,12,4.1,2359
26,2017,9976752.0,2.0,12,4.1,1487
27,2017,5569283.0,2.0,12,4.1,1574
28,2017,2990674.0,2.0,12,4.1,535
29,2017,6111382.0,2.0,12,4.1,1334
30,2017,1053862.0,2.0,12,4.1,164
31,2017,1916998.0,2.0,12,4.1,683
32,2017,2972097.0,2.0,12,4.1,1457
33,2017,1350395.0,2.0,12,4.1,150
34,2017,8888147.0,2.0,12,4.1,2639
35,2017,2092844.0,2.0,12,4.1,387
36,2017,19593849.0,2.0,12,4.1,4248
37,2017,10275758.0,2.0,12,4.1,4694
38,2017,756755.0,2.0,12,4.1,36
39,2017,11665706.0,2.0,12,4.1,1251
40,2017,3933602.0,2.0,12,4.1,737
41,2017,4147294.0,2.0,12,4.1,1726
42,2017,12794679.0,2.0,12,4.1,1807
44,2017,1056554.0,2.0,12,4.1,79
45,2017,5027102.0,2.0,12,4.1,2382
46,2017,873732.0,2.0,12,4.1,258
47,2017,6714748.0,2.0,12,4.1,2724
48,2017,28291024.0,2.0,12,4.1,11348
49,2017,3103540.0,2.0,12,4.1,1513
50,2017,625132.0,2.0,12,4.1,50
51,2017,8471011.0,2.0,12,4.1,1906
53,2017,7427951.0,2.0,12,4.1,3349
54,2017,1818683.0,2.0,12,4.1,197
55,2017,5793147.0,2.0,12,4.1,1028
56,2017,579994.0,2.0,12,4.1,76
1,2018,4891628.0,2.0,1,4.0,1212
2,2018,736624.0,2.0,1,4.0,111
4,2018,7164228.0,2.0,1,4.0,3531
5,2018,3012161.0,2.0,1,4.0,1278
6,2018,39437463.0,2.0,1,4.0,8730
8,2018,5697155.0,2.0,1,4.0,3875
9,2018,3574561.0,2.0,1,4.0,342
10,2018,966985.0,2.0,1,4.0,501
11,2018,704147.0,2.0,1,4.0,87
12,2018,21254926.0,2.0,1,4.0,11346
13,2018,10519389.0,2.0,1,4.0,5010
15,2018,1423102.0,2.0,1,4.0,224
16,2018,1752074.0,2.0,1,4.0,911
17,2018,12724685.0,2.0,1,4.0,733
18,2018,6698481.0,2.0,1,4.0,1008
19,2018,3149900.0,2.0,1,4.0,459
20,2018,2912748.0,2.0,1,4.0,451
21,2018,4464273.0,2.0,1,4.0,854
22,2018,4664450.0,2.0,1,4.0,1168
23,2018,1340123.0,2.0,1,4.0,193
24,2018,6042153.0,2.0,1,4.0,1360
25,2018,6885720.0,2.0,1,4.0,1369
26,2018,9987286.0,2.0,1,4.0,1209
27,2018,5608762.0,2.0,1,4.0,1706
28,2018,2982879.0,2.0,1,4.0,453
29,2018,6125986.0,2.0,1,4.0,840
30,2018,1061818.0,2.0,1,4.0,138
31,2018,1925512.0,2.0,1,4.0,313
32,2018,3030725.0,2.0,1,4.0,1189
33,2018,1355064.0,2.0,1,4.0,332
34,2018,8891730.0,2.0,1,4.0,1510
35,2018,2093754.0,2.0,1,4.0,393
36,2018,19544098.0,2.0,1,4.0,2382
37,2018,10391358.0,2.0,1,4.0,6168
38,2018,760062.0,2.0,1,4.0,36
39,2018,11680892.0,2.0,1,4.0,1487
40,2018,3943488.0,2.0,1,4.0,905
41,2018,4183538.0,2.0,1,4.0,1905
42,2018,12809107.0,2.0,1,4.0,1256
44,2018,1059338.0,2.0,1,4.0,59
45,2018,5091702.0,2.0,1,4.0,2811
46,2018,879386.0,2.0,1,4.0,166
47,2018,6778180.0,2.0,1,4.0,2760
48,2018,28624564.0,2.0,1,4.0,15207
49,2018,3155153.0,2.0,1,4.0,2363
50,2018,624802.0,2.0,1,4.0,57
51,2018,8510920.0,2.0,1,4.0,2437
53,2018,7526793.0,2.0,1,4.0,2838
54,2018,1805953.0,2.0,1,4.0,159
55,2018,5809319.0,2.0,1,4.0,766
56,2018,579054.0,2.0,1,4.0,76
1,2018,4891628.0,2.0,2,4.1,1225
2,2018,736624.0,2.0,2,4.1,111
4,2018,7164228.0,2.0,2,4.1,3005
5,2018,3012161.0,2.0,2,4.1,654
6,2018,39437463.0,2.0,2,4.1,8016
8,2018,5697155.0,2.0,2,4.1,4177
9,2018,3574561.0,2.0,2,4.1,470
10,2018,966985.0,2.0,2,4.1,445
11,2018,704147.0,2.0,2,4.1,275
12,2018,21254926.0,2.0,2,4.1,10235
13,2018,10519389.0,2.0,2,4.1,3956
15,2018,1423102.0,2.0,2,4.1,701
16,2018,1752074.0,2.0,2,4.1,1226
17,2018,12724685.0,2.0,2,4.1,946
18,2018,6698481.0,2.0,2,4.1,1269
19,2018,3149900.0,2.0,2,4.1,406
20,2018,2912748.0,2.0,2,4.1,401
21,2018,4464273.0,2.0,2,4.1,700
22,2018,4664450.0,2.0,2,4.1,1028
23,2018,1340123.0,2.0,2,4.1,291
24,2018,6042153.0,2.0,2,4.1,1055
25,2018,6885720.0,2.0,2,4.1,864
26,2018,9987286.0,2.0,2,4.1,1125
27,2018,5608762.0,2.0,2,4.1,1221
28,2018,2982879.0,2.0,2,4.1,482
29,2018,6125986.0,2.0,2,4.1,858
30,2018,1061818.0,2.0,2,4.1,179
31,2018,1925512.0,2.0,2,4.1,680
32,2018,3030725.0,2.0,2,4.1,1588
33,2018,1355064.0,2.0,2,4.1,314
34,2018,8891730.0,2.0,2,4.1,2235
35,2018,2093754.0,2.0,2,4.1,440
36,2018,19544098.0,2.0,2,4.1,2276
37,2018,10391358.0,2.0,2,4.1,6325
38,2018,760062.0,2.0,2,4.1,44
39,2018,11680892.0,2.0,2,4.1,1545
40,2018,3943488.0,2.0,2,4.1,847
41,2018,4183538.0,2.0,2,4.1,1694
42,2018,12809107.0,2.0,2,4.1,1586
44,2018,1059338.0,2.0,2,4.1,89
45,2018,5091702.0,2.0,2,4.1,2608
46,2018,879386.0,2.0,2,4.1,353
47,2018,6778180.0,2.0,2,4.1,2423
48,2018,28624564.0,2.0,2,4.1,12204
49,2018,3155153.0,2.0,2,4.1,2150
50,2018,624802.0,2.0,2,4.1,72
51,2018,8510920.0,2.0,2,4.1,3048
53,2018,7526793.0,2.0,2,4.1,3044
54,2018,1805953.0,2.0,2,4.1,192
55,2018,5809319.0,2.0,2,4.1,900
56,2018,579054.0,2.0,2,4.1,113
1,2018,4891628.0,2.25,3,4.0,1136
2,2018,736624.0,2.25,3,4.0,140
4,2018,7164228.0,2.25,3,4.0,3132
5,2018,3012161.0,2.25,3,4.0,1244
6,2018,39437463.0,2.25,3,4.0,11546
8,2018,5697155.0,2.25,3,4.0,5473
9,2018,3574561.0,2.25,3,4.0,321
10,2018,966985.0,2.25,3,4.0,507
11,2018,704147.0,2.25,3,4.0,359
12,2018,21254926.0,2.25,3,4.0,11321
13,2018,10519389.0,2.25,3,4.0,5989
15,2018,1423102.0,2.25,3,4.0,355
16,2018,1752074.0,2.25,3,4.0,1480
17,2018,12724685.0,2.25,3,4.0,2224
18,2018,6698481.0,2.25,3,4.0,2360
19,2018,3149900.0,2.25,3,4.0,1025
20,2018,2912748.0,2.25,3,4.0,773
21,2018,4464273.0,2.25,3,4.0,1230
22,2018,4664450.0,2.25,3,4.0,1449
23,2018,1340123.0,2.25,3,4.0,248
24,2018,6042153.0,2.25,3,4.0,1990
25,2018,6885720.0,2.25,3,4.0,1291
26,2018,9987286.0,2.25,3,4.0,1644
27,2018,5608762.0,2.25,3,4.0,1650
28,2018,2982879.0,2.25,3,4.0,568
29,2018,6125986.0,2.25,3,4.0,1789
30,2018,1061818.0,2.25,3,4.0,295
31,2018,1925512.0,2.25,3,4.0,585
32,2018,3030725.0,2.25,3,4.0,1577
33,2018,1355064.0,2.25,3,4.0,247
34,2018,8891730.0,2.25,3,4.0,2319
35,2018,2093754.0,2.25,3,4.0,635
36,2018,19544098.0,2.25,3,4.0,3841
37,2018,10391358.0,2.25,3,4.0,5582
38,2018,760062.0,2.25,3,4.0,129
39,2018,11680892.0,2.25,3,4.0,1799
40,2018,3943488.0,2.25,3,4.0,899
41,2018,4183538.0,2.25,3,4.0,1661
42,2018,12809107.0,2.25,3,4.0,1948
44,2018,1059338.0,2.25,3,4.0,118
45,2018,5091702.0,2.25,3,4.0,3337
46,2018,879386.0,2.25,3,4.0,418
47,2018,6778180.0,2.25,3,4.0,3022
48,2018,28624564.0,2.25,3,4.0,15486
49,2018,3155153.0,2.25,3,4.0,2417
50,2018,624802.0,2.25,3,4.0,137
51,2018,8510920.0,2.25,3,4.0,2914
53,2018,7526793.0,2.25,3,4.0,5006
54,2018,1805953.0,2.25,3,4.0,268
55,2018,5809319.0,2.25,3,4.0,1522
56,2018,579054.0,2.25,3,4.0,166
1,2018,4891628.0,2.25,4,4.0,1353
2,2018,736624.0,2.25,4,4.0,129
4,2018,7164228.0,2.25,4,4.0,4261
5,2018,3012161.0,2.25,4,4.0,1088
6,2018,39437463.0,2.25,4,4.0,10136
8,2018,5697155.0,2.25,4,4.0,3672
9,2018,3574561.0,2.25,4,4.0,290
10,2018,966985.0,2.25,4,4.0,532
11,2018,704147.0,2.25,4,4.0,63
12,2018,21254926.0,2.25,4,4.0,13793
13,2018,10519389.0,2.25,4,4.0,4471
15,2018,1423102.0,2.25,4,4.0,265
16,2018,1752074.0,2.25,4,4.0,1117
17,2018,12724685.0,2.25,4,4.0,1985
18,2018,6698481.0,2.25,4,4.0,2345
19,2018,3149900.0,2.25,4,4.0,1294
20,2018,2912748.0,2.25,4,4.0,792
21,2018,4464273.0,2.25,4,4.0,1769
22,2018,4664450.0,2.25,4,4.0,1480
23,2018,1340123.0,2.25,4,4.0,343
24,2018,6042153.0,2.25,4,4.0,1555
25,2018,6885720.0,2.25,4,4.0,813
26,2018,9987286.0,2.25,4,4.0,2129
27,2018,5608762.0,2.25,4,4.0,1860
28,2018,2982879.0,2.25,4,4.0,676
29,2018,6125986.0,2.25,4,4.0,1487
30,2018,1061818.0,2.25,4,4.0,422
31,2018,1925512.0,2.25,4,4.0,1410
32,2018,3030725.0,2.25,4,4.0,1510
33,2018,1355064.0,2.25,4,4.0,226
34,2018,8891730.0,2.25,4,4.0,1611
35,2018,2093754.0,2.25,4,4.0,429
36,2018,19544098.0,2.25,4,4.0,2300
37,2018,10391358.0,2.25,4,4.0,6368
38,2018,760062.0,2.25,4,4.0,321
39,2018,11680892.0,2.25,4,4.0,2089
40,2018,3943488.0,2.25,4,4.0,940
41,2018,4183538.0,2.25,4,4.0,1595
42,2018,12809107.0,2.25,4,4.0,2062
44,2018,1059338.0,2.25,4,4.0,93
45,2018,5091702.0,2.25,4,4.0,3219
46,2018,879386.0,2.25,4,4.0,467
47,2018,6778180.0,2.25,4,4.0,3658
48,2018,28624564.0,2.25,4,4.0,19795
49,2018,3155153.0,2.25,4,4.0,2028
50,2018,624802.0,2.25,4,4.0,100
51,2018,8510920.0,2.25,4,4.0,2909
53,2018,7526793.0,2.25,4,4.0,4150
54,2018,1805953.0,2.25,4,4.0,296
55,2018,5809319.0,2.25,4,4.0,2015
56,2018,579054.0,2.25,4,4.0,149
1,2018,4891628.0,2.25,5,3.8,1546
2,2018,736624.0,2.25,5,3.8,186
4,2018,7164228.0,2.25,5,3.8,3621
5,2018,3012161.0,2.25,5,3.8,792
6,2018,39437463.0,2.25,5,3.8,12089
8,2018,5697155.0,2.25,5,3.8,3675
9,2018,3574561.0,2.25,5,3.8,383
10,2018,966985.0,2.25,5,3.8,677
11,2018,704147.0,2.25,5,3.8,112
12,2018,21254926.0,2.25,5,3.8,11192
13,2018,10519389.0,2.25,5,3.8,5600
15,2018,1423102.0,2.25,5,3.8,348
16,2018,1752074.0,2.25,5,3.8,1311
17,2018,12724685.0,2.25,5,3.8,2998
18,2018,6698481.0,2.25,5,3.8,2537
19,2018,3149900.0,2.25,5,3.8,1279
20,2018,2912748.0,2.25,5,3.8,1001
21,2018,4464273.0,2.25,5,3.8,1055
22,2018,4664450.0,2.25,5,3.8,1655
23,2018,1340123.0,2.25,5,3.8,429
24,2018,6042153.0,2.25,5,3.8,1391
25,2018,6885720.0,2.25,5,3.8,2238
26,2018,9987286.0,2.25,5,3.8,2148
27,2018,5608762.0,2.25,5,3.8,2908
28,2018,2982879.0,2.25,5,3.8,677
29,2018,6125986.0,2.25,5,3.8,1587
30,2018,1061818.0,2.25,5,3.8,380
31,2018,1925512.0,2.25,5,3.8,781
32,2018,3030725.0,2.25,5,3.8,2080
33,2018,1355064.0,2.25,5,3.8,377
34,2018,8891730.0,2.25,5,3.8,2353
35,2018,2093754.0,2.25,5,3.8,417
36,2018,19544098.0,2.25,5,3.8,4844
37,2018,10391358.0,2.25,5,3.8,6649
38,2018,760062.0,2.25,5,3.8,571
39,2018,11680892.0,2.25,5,3.8,3147
40,2018,3943488.0,2.25,5,3.8,1081
41,2018,4183538.0,2.25,5,3.8,1416
42,2018,12809107.0,2.25,5,3.8,2559
44,2018,1059338.0,2.25,5,3.8,152
45,2018,5091702.0,2.25,5,3.8,3072
46,2018,879386.0,2.25,5,3.8,604
47,2018,6778180.0,2.25,5,3.8,3665
48,2018,28624564.0,2.25,5,3.8,16526
49,2018,3155153.0,2.25,5,3.8,2486
50,2018,624802.0,2.25,5,3.8,172
51,2018,8510920.0,2.25,5,3.8,2432
53,2018,7526793.0,2.25,5,3.8,3318
54,2018,1805953.0,2.25,5,3.8,290
55,2018,5809319.0,2.25,5,3.8,2033
56,2018,579054.0,2.25,5,3.8,194
1,2018,4891628.0,2.5,6,4.0,1225
2,2018,736624.0,2.5,6,4.0,221
4,2018,7164228.0,2.5,6,4.0,3557
5,2018,3012161.0,2.5,6,4.0,916
6,2018,39437463.0,2.5,6,4.0,12952
8,2018,5697155.0,2.5,6,4.0,3674
9,2018,3574561.0,2.5,6,4.0,413
10,2018,966985.0,2.5,6,4.0,489
11,2018,704147.0,2.5,6,4.0,799
12,2018,21254926.0,2.5,6,4.0,12957
13,2018,10519389.0,2.5,6,4.0,4016
15,2018,1423102.0,2.5,6,4.0,464
16,2018,1752074.0,2.5,6,4.0,1400
17,2018,12724685.0,2.5,6,4.0,1896
18,2018,6698481.0,2.5,6,4.0,1710
19,2018,3149900.0,2.5,6,4.0,1209
20,2018,2912748.0,2.5,6,4.0,586
21,2018,4464273.0,2.5,6,4.0,1466
22,2018,4664450.0,2.5,6,4.0,1401
23,2018,1340123.0,2.5,6,4.0,467
24,2018,6042153.0,2.5,6,4.0,1334
25,2018,6885720.0,2.5,6,4.0,1587
26,2018,9987286.0,2.5,6,4.0,1758
27,2018,5608762.0,2.5,6,4.0,2621
28,2018,2982879.0,2.5,6,4.0,799
29,2018,6125986.0,2.5,6,4.0,1797
30,2018,1061818.0,2.5,6,4.0,436
31,2018,1925512.0,2.5,6,4.0,570
32,2018,3030725.0,2.5,6,4.0,1163
33,2018,1355064.0,2.5,6,4.0,476
34,2018,8891730.0,2.5,6,4.0,2909
35,2018,2093754.0,2.5,6,4.0,497
36,2018,19544098.0,2.5,6,4.0,3276
37,2018,10391358.0,2.5,6,4.0,5519
38,2018,760062.0,2.5,6,4.0,304
39,2018,11680892.0,2.5,6,4.0,1737
40,2018,3943488.0,2.5,6,4.0,833
41,2018,4183538.0,2.5,6,4.0,1347
42,2018,12809107.0,2.5,6,4.0,2127
44,2018,1059338.0,2.5,6,4.0,88
45,2018,5091702.0,2.5,6,4.0,3438
46,2018,879386.0,2.5,6,4.0,342
47,2018,6778180.0,2.5,6,4.0,3616
48,2018,28624564.0,2.5,6,4.0,19086
49,2018,3155153.0,2.5,6,4.0,2535
50,2018,624802.0,2.5,6,4.0,153
51,2018,8510920.0,2.5,6,4.0,2886
53,2018,7526793.0,2.5,6,4.0,4124
54,2018,1805953.0,2.5,6,4.0,314
55,2018,5809319.0,2.5,6,4.0,1953
56,2018,579054.0,2.5,6,4.0,196
1,2018,4891628.0,2.5,7,3.8,1278
2,2018,736624.0,2.5,7,3.8,133
4,2018,7164228.0,2.5,7,3.8,4509
5,2018,3012161.0,2.5,7,3.8,774
6,2018,39437463.0,2.5,7,3.8,9497
8,2018,5697155.0,2.5,7,3.8,3283
9,2018,3574561.0,2.5,7,3.8,494
10,2018,966985.0,2.5,7,3.8,499
11,2018,704147.0,2.5,7,3.8,30
12,2018,21254926.0,2.5,7,3.8,12952
13,2018,10519389.0,2.5,7,3.8,4666
15,2018,1423102.0,2.5,7,3.8,270
16,2018,1752074.0,2.5,7,3.8,1205
17,2018,12724685.0,2.5,7,3.8,1621
18,2018,6698481.0,2.5,7,3.8,1958
19,2018,3149900.0,2.5,7,3.8,1365
20,2018,2912748.0,2.5,7,3.8,714
21,2018,4464273.0,2.5,7,3.8,1097
22,2018,4664450.0,2.5,7,3.8,1148
23,2018,1340123.0,2.5,7,3.8,347
24,2018,6042153.0,2.5,7,3.8,1810
25,2018,6885720.0,2.5,7,3.8,1038
26,2018,9987286.0,2.5,7,3.8,1645
27,2018,5608762.0,2.5,7,3.8,2595
28,2018,2982879.0,2.5,7,3.8,677
29,2018,6125986.0,2.5,7,3.8,897
30,2018,1061818.0,2.5,7,3.8,398
31,2018,1925512.0,2.5,7,3.8,604
32,2018,3030725.0,2.5,7,3.8,1236
33,2018,1355064.0,2.5,7,3.8,321
34,2018,8891730.0,2.5,7,3.8,1960
35,2018,2093754.0,2.5,7,3.8,413
36,2018,19544098.0,2.5,7,3.8,4095
37,2018,10391358.0,2.5,7,3.8,6055
38,2018,760062.0,2.5,7,3.8,308
39,2018,11680892.0,2.5,7,3.8,2603
40,2018,3943488.0,2.5,7,3.8,794
41,2018,4183538.0,2.5,7,3.8,1345
42,2018,12809107.0,2.5,7,3.8,2597
44,2018,1059338.0,2.5,7,3.8,99
45,2018,5091702.0,2.5,7,3.8,3021
46,2018,879386.0,2.5,7,3.8,365
47,2018,6778180.0,2.5,7,3.8,3744
48,2018,28624564.0,2.5,7,3.8,16171
49,2018,3155153.0,2.5,7,3.8,2032
50,2018,624802.0,2.5,7,3.8,187
51,2018,8510920.0,2.5,7,3.8,2956
53,2018,7526793.0,2.5,7,3.8,3023
54,2018,1805953.0,2.5,7,3.8,206
55,2018,5809319.0,2.5,7,3.8,1829
56,2018,579054.0,2.5,7,3.8,169
1,2018,4891628.0,2.5,8,3.8,1381
2,2018,736624.0,2.5,8,3.8,165
4,2018,7164228.0,2.5,8,3.8,3738
5,2018,3012161.0,2.5,8,3.8,715
6,2018,39437463.0,2.5,8,3.8,8826
8,2018,5697155.0,2.5,8,3.8,3320
9,2018,3574561.0,2.5,8,3.8,349
10,2018,966985.0,2.5,8,3.8,535
11,2018,704147.0,2.5,8,3.8,340
12,2018,21254926.0,2.5,8,3.8,12439
13,2018,10519389.0,2.5,8,3.8,4476
15,2018,1423102.0,2.5,8,3.8,332
16,2018,1752074.0,2.5,8,3.8,1379
17,2018,12724685.0,2.5,8,3.8,1853
18,2018,6698481.0,2.5,8,3.8,2098
19,2018,3149900.0,2.5,8,3.8,1016
20,2018,2912748.0,2.5,8,3.8,1346
21,2018,4464273.0,2.5,8,3.8,1526
22,2018,4664450.0,2.5,8,3.8,1767
23,2018,1340123.0,2.5,8,3.8,375
24,2018,6042153.0,2.5,8,3.8,2181
25,2018,6885720.0,2.5,8,3.8,864
26,2018,9987286.0,2.5,8,3.8,2176
27,2018,5608762.0,2.5,8,3.8,4176
28,2018,2982879.0,2.5,8,3.8,572
29,2018,6125986.0,2.5,8,3.8,1580
30,2018,1061818.0,2.5,8,3.8,339
31,2018,1925512.0,2.5,8,3.8,789
32,2018,3030725.0,2.5,8,3.8,1352
33,2018,1355064.0,2.5,8,3.8,328
34,2018,8891730.0,2.5,8,3.8,2083
35,2018,2093754.0,2.5,8,3.8,416
36,2018,19544098.0,2.5,8,3.8,2825
37,2018,10391358.0,2.5,8,3.8,7348
38,2018,760062.0,2.5,8,3.8,404
39,2018,11680892.0,2.5,8,3.8,1962
40,2018,3943488.0,2.5,8,3.8,867
41,2018,4183538.0,2.5,8,3.8,1706
42,2018,12809107.0,2.5,8,3.8,1840
44,2018,1059338.0,2.5,8,3.8,187
45,2018,5091702.0,2.5,8,3.8,3612
46,2018,879386.0,2.5,8,3.8,624
47,2018,6778180.0,2.5,8,3.8,3737
48,2018,28624564.0,2.5,8,3.8,15564
49,2018,3155153.0,2.5,8,3.8,2406
50,2018,624802.0,2.5,8,3.8,137
51,2018,8510920.0,2.5,8,3.8,2214
53,2018,7526793.0,2.5,8,3.8,4338
54,2018,1805953.0,2.5,8,3.8,509
55,2018,5809319.0,2.5,8,3.8,1666
56,2018,579054.0,2.5,8,3.8,155
1,2018,4891628.0,2.75,9,3.7,1040
2,2018,736624.0,2.75,9,3.7,128
4,2018,7164228.0,2.75,9,3.7,3230
