LOGRECNO,B24011_001,B24011_002,B24011_003,B24011_004,B24011_005,B24011_006,B24011_007,B24011_008,B24011_009,B24011_010,B24011_011,B24011_012,B24011_013,B24011_014,B24011_015,B24011_016,B24011_017,B24011_018,B24011_019,B24011_020,B24011_021,B24011_022,B24011_023,B24011_024,B24011_025,B24011_026,B24011_027,B24011_028,B24011_029,B24011_030,B24011_031,B24011_032,B24011_033,B24011_034,B24011_035,B24011_036,NAME,CBSACode
605,30610,42021,39921,34468,62659,56038,.,56913,61128,36429,37289,.,33433,18931,43269,50220,21869,16499,17420,31259,.,31820,3758,18924,9608,20531,15505,25664,38133,12108,45442,36410,31912,38189,32357,31032,"Searcy, AR Micro Area",42620
606,41821,65423,71410,80305,60908,86339,92121,86001,61878,42102,40961,70203,37210,40473,62413,70641,42279,20796,26456,51079,33531,71846,16580,22160,18215,33430,35064,32528,41384,20456,40264,47321,33831,36614,39152,23029,"Seattle-Tacoma-Bellevue, WA Metro Area",42660
607,26624,44299,44615,40127,51434,56792,57000,38958,65476,36079,29645,.,33939,46131,57991,60472,32008,16265,15928,34325,32894,40513,8774,21728,16491,25702,24709,27381,27448,17390,31257,35393,21212,19990,31544,13522,"Sebastian-Vero Beach, FL Metro Area",42680
608,24639,41148,44639,46288,41425,80321,.,80161,.,35324,31347,65625,40239,12208,52279,70833,28064,14456,25035,29425,17616,30559,12137,13465,6347,24739,20214,26093,22296,9642,26574,38415,21793,20322,25130,.,"Sebring, FL Metro Area",42700
609,25659,42240,40911,44513,30850,51208,80884,50576,50749,38646,33921,.,39405,18578,41775,46189,37582,14439,15543,24444,24179,.,9141,16744,18872,23399,22455,23404,31848,9143,35268,26379,29726,29630,36000,27754,"Seneca, SC Micro Area",42860
610,25886,41681,50033,52043,45877,46616,42075,51435,.,37402,31675,2499,41026,20143,32159,35605,30852,15292,.,38712,21626,41703,11143,18001,15045,22880,23953,22139,24223,.,26260,23554,27382,30838,23495,38750,"Sevierville, TN Micro Area",42940
611,29893,37057,47234,48807,45399,42355,78676,31730,.,31703,25294,90041,33136,26515,40474,71389,30607,15422,19375,33011,25156,40600,11538,15700,8048,24037,21306,26134,33835,.,29959,45441,32014,31683,36000,32521,"Shawnee, OK Micro Area",43060
612,31213,47644,50204,49158,51080,65118,52587,75759,61402,39162,40630,46338,37237,32917,40530,56276,28000,13066,21373,45404,4327,62614,8663,15150,12160,28768,22708,31035,35894,22182,40535,40435,32350,34255,26969,31657,"Sheboygan, WI Metro Area",43100
613,27896,42540,47181,51433,39701,61285,69245,51270,75344,35112,35148,27197,37644,30341,54250,55928,40195,17845,19795,30654,31104,30409,9596,18220,18063,24859,24709,24891,31981,15649,32308,32148,27336,26999,28093,27175,"Shelby, NC Micro Area",43140
614,30269,47003,45727,45622,45884,53456,53064,72262,.,40932,46896,31469,42975,30046,70049,71113,47683,16336,19745,33750,26355,40989,11513,16494,11416,24566,24696,24485,41405,8627,42083,45027,26594,29929,35893,10719,"Sherman-Denison, TX Metro Area",43300
615,26075,40372,37002,36830,38333,41390,33291,56078,57130,30960,32004,21590,32196,27190,65000,73537,31289,15287,20015,42507,26556,43906,13530,11847,14075,23974,23266,25200,27404,11900,46727,25826,23377,24398,25610,15252,"Show Low, AZ Micro Area",43320
616,30936,49132,52096,51674,52758,61912,60778,77243,31974,40112,32792,80101,41409,14857,55929,61482,42372,16235,20508,40945,38170,50000,11473,12125,17587,23937,20676,24973,39582,7990,35000,45566,31112,32485,35018,21240,"Shreveport-Bossier City, LA Metro Area",43340
617,32396,51670,57880,66926,40765,74055,71051,95652,86769,35314,30669,29819,36422,40072,40396,45032,35107,18714,18601,52013,42356,56170,10336,13699,23304,26230,20095,33558,35725,27074,26723,41800,22325,60358,28105,8011,"Sierra Vista-Douglas, AZ Metro Area",43420
618,26623,38483,44224,45214,39370,60529,56314,71826,56500,31822,41740,39449,32428,26601,33966,37423,22156,14101,19821,50545,26188,52670,11371,14531,13464,24873,21934,25601,38023,31144,38453,40614,26309,25926,41315,21852,"Sioux City, IA-NE-SD Metro Area",43580
619,32042,43683,51444,58245,43668,49391,50258,50314,37386,34974,36089,61651,33467,33958,42211,49037,32282,17823,22500,35909,15114,37380,15853,16552,17508,29177,32461,27075,36554,33939,36352,37391,29090,28856,37152,22457,"Sioux Falls, SD Metro Area",43620
620,28389,42110,45683,51938,35031,60528,68929,61461,55089,36013,33385,49200,44198,11408,40963,54974,27464,16899,20192,48654,28520,56652,15404,13164,15268,22324,22474,22259,35127,6923,37857,30512,30823,30625,36107,25750,"Somerset, PA Micro Area",43740
621,27172,42961,50278,50962,45539,51799,55061,55883,38596,32559,29968,95063,35670,26149,42460,52263,26012,13296,21463,42577,42960,37071,9487,12246,11424,23280,21342,24544,35789,8961,30472,40152,26657,26405,35022,19821,"South Bend-Mishawaka, IN-MI Metro Area",43780
622,30341,45514,52043,55373,51030,52200,60767,51492,40484,39302,36788,107974,38248,40529,40428,51334,28451,14756,24901,32804,25849,35567,10115,17033,18096,25842,25045,26449,33626,5231,23876,40759,29611,31949,25155,21765,"Spartanburg, SC Metro Area",43900
623,31554,48708,49984,50228,49248,52338,50370,59127,46324,33857,34491,62381,32882,21427,60253,68466,41514,16968,22750,37847,24519,44586,13516,20366,15226,27295,28042,27013,35064,33259,31242,40100,30670,30351,40246,20624,"Spokane-Spokane Valley, WA Metro Area",44060
624,34185,52521,64384,75032,51956,61853,65511,72734,12410,44717,32927,98262,38990,47000,50135,53861,30288,15145,26837,49346,34063,63053,8119,17319,12089,28202,26944,28697,41659,31019,41686,42521,26568,27250,31245,17513,"Springfield, IL Metro Area",44100
625,35093,53812,59148,61818,51611,64209,71503,67024,23401,42477,37238,59124,47267,36250,60125,66592,38169,16001,19803,49627,27052,62248,11175,21065,10300,31192,26781,31897,45903,16380,43614,49176,31660,36331,26824,22224,"Springfield, MA Metro Area",44140
626,27198,40272,42067,51868,37093,50417,46859,60571,60903,32468,35594,70375,34167,18570,43874,51465,27258,12348,15314,34383,19400,37928,9927,18927,9536,21653,21882,21483,34022,27082,31765,38700,29250,28465,36348,21000,"Springfield, MO Metro Area",44180
627,29565,46243,54437,57690,50560,58737,77319,41862,48079,31766,30600,57129,33694,24944,45473,54485,33892,16053,18596,36799,35000,50906,10327,22624,18309,24873,23632,25403,37075,40231,26335,39897,32118,31469,32832,33362,"Springfield, OH Metro Area",44220
628,30908,48975,48467,53406,38167,55100,74868,55625,37634,39451,39801,88243,30909,30815,61875,67071,32699,13923,23459,51023,31829,62390,10235,30769,9742,27682,22951,28552,28478,31092,32240,26635,25876,32829,24769,22959,"State College, PA Metro Area",44300
629,25591,47385,41963,35356,60701,42389,55833,21883,.,47414,46422,.,37427,51533,50399,51602,27324,10601,25469,24287,3941,27016,6934,12341,3750,11191,10422,16083,31294,17640,28929,34823,25514,21730,37459,35997,"Statesboro, GA Micro Area",44340
630,29698,49691,51421,46207,53760,62994,58232,80452,57210,42461,47629,126989,41731,57214,45944,62736,29523,15733,19979,32375,31689,32774,12058,19736,6971,25234,21675,25605,31641,8297,30339,35949,30134,31047,32872,25062,"Staunton-Waynesboro, VA Metro Area",44420
631,27333,45928,47369,51155,45851,56189,60631,98583,42206,37616,45025,.,39091,8980,46080,60603,16448,11442,16826,14809,12939,43969,6698,16623,12009,24445,22000,24568,31661,10610,46250,39155,30816,30512,26471,33929,"Stevens Point, WI Micro Area",44620
632,23099,36367,44861,50438,31325,46715,57000,65902,6982,27448,36504,36537,26811,2499,41334,46303,20616,15122,21721,13830,10302,30717,13331,16378,22705,15669,16649,12007,21291,12596,27228,21355,30110,22727,26761,36349,"Stillwater, OK Micro Area",44660
633,30333,56709,60342,60755,60018,68349,69201,66384,70061,36968,41835,49448,30325,26603,65447,85137,47297,16676,23194,62051,23480,82717,12380,16981,13091,27093,25264,28809,31242,16895,36668,40823,28809,29868,37081,21673,"Stockton-Lodi, CA Metro Area",44700
634,25114,42584,42572,57336,27121,47069,68900,61274,31374,41066,40630,100515,40162,.,45562,55601,26036,13582,16801,27690,16455,29348,10742,10114,11687,20333,19455,20629,23686,.,22901,24722,25964,27138,22191,22799,"Sumter, SC Metro Area",44940
635,30135,47356,54331,61613,38925,51304,54253,43603,60037,35912,35755,12447,37237,14934,50385,70336,40127,14835,14263,42640,18656,43481,8961,20039,13354,25134,14678,27063,36639,25484,33299,43653,32439,37314,35742,30092,"Sunbury, PA Micro Area",44980
636,32963,52214,55327,61774,47306,60195,62429,61279,50372,44926,35875,66341,50110,44173,53449,61846,35615,17832,25222,48037,31188,56908,10273,21258,15492,29325,26330,30301,36991,26686,40984,36190,30720,32998,29599,25606,"Syracuse, NY Metro Area",45060
637,30387,46256,45988,46005,39973,101972,65383,103783,.,42113,18936,.,45765,40410,50728,51417,37500,18641,23474,46301,38324,50509,8589,19547,19699,26903,24544,27336,34607,.,33116,36423,26957,26656,36637,17860,"Talladega-Sylacauga, AL Micro Area",45180
638,30893,43197,47245,51851,39188,51600,49519,65553,42193,36559,37672,51585,34128,26946,46363,56083,30549,15686,21789,33853,30537,34707,10834,15395,12444,25861,21975,27436,27321,11589,30222,27331,21144,21404,24473,14399,"Tallahassee, FL Metro Area",45220
639,31403,50443,55465,60829,49069,60531,60956,61382,55287,38073,36500,60728,36717,30137,53273,62254,35384,18708,24210,41092,30491,52444,14187,18761,15055,27557,28030,27421,28208,12312,28207,31123,26206,26669,29997,19582,"Tampa-St. Petersburg-Clearwater, FL Metro Area",45300
640,27440,40894,44484,45604,40985,52857,54583,64871,31861,27571,30186,41545,25269,50955,42450,46407,34258,15694,15089,25885,20956,30306,8873,18292,16674,21329,17235,23248,38635,35542,36129,46575,28602,30459,36308,23483,"Terre Haute, IN Metro Area",45460
641,27627,41307,50936,51834,49125,61604,75526,2499,60827,35920,44215,28450,35175,29936,45778,47067,33561,15410,17551,35605,86140,31623,9658,14258,14071,21606,22445,21188,39371,14444,27772,46380,31657,27370,45192,32632,"Texarkana, TX-AR Metro Area",45500
642,27012,48347,50670,37159,53731,62269,80246,47850,.,24127,36577,.,30515,.,51913,61150,50711,17705,18012,24826,24240,34000,12632,23431,7395,26984,29108,24585,30288,.,30282,48500,22815,22960,67616,21328,"The Villages, FL Metro Area",45540
643,30222,50152,54577,56374,50754,60713,51701,69044,62794,39520,36271,70000,35044,42157,48051,51416,35701,13798,18744,46190,28446,55465,10712,15409,13078,25181,21863,26362,36329,19299,36182,40588,30466,35238,28311,24510,"Toledo, OH Metro Area",45780
644,33202,45861,51599,55324,46449,56334,57025,60049,51504,35362,36155,62738,32797,41384,44823,49649,36869,17890,22422,40936,42287,40406,12502,18223,15982,27682,28150,27513,40647,27750,36706,50641,30221,29366,29955,34786,"Topeka, KS Metro Area",45820
645,41858,56781,69517,70184,69089,60625,60127,57921,72849,48947,56415,45952,49569,41953,51154,71931,37167,21196,26213,68983,67616,70336,11878,22188,16410,38847,40298,37381,46072,22906,46980,46442,35005,39535,29864,30347,"Torrington, CT Micro Area",45860
646,27158,44080,46926,46895,46973,44717,52238,40781,45798,38698,31949,42865,46496,23969,42465,50734,36110,16366,21250,36094,16192,51965,12825,17825,12101,22031,25123,20707,32566,11188,36954,28750,26106,25893,29694,21455,"Traverse City, MI Micro Area",45900
647,40587,70210,87063,97883,66631,80967,88123,71739,61955,44832,60484,122222,38861,28422,66108,82135,31917,20487,25137,44617,27602,73156,15233,25453,12241,31631,25317,34385,47464,31623,50327,45613,25566,25239,31866,19733,"Trenton, NJ Metro Area",45940
648,31188,49761,60815,70077,60440,55703,102987,53813,31622,30517,37719,17453,28226,30304,52395,62480,21103,14171,14146,96230,.,.,10430,28385,10851,26420,32177,24680,55162,4132,46513,56287,25182,26123,19564,24033,"Truckee-Grass Valley, CA Micro Area",46020
649,28557,45667,54207,58126,46848,59496,58563,70246,40808,32173,32955,60046,31261,26495,51183,60550,37189,16466,20967,47121,24453,60887,13041,16316,12533,23801,21285,25056,30191,14554,26005,36095,26822,27506,32099,18803,"Tucson, AZ Metro Area",46060
650,25832,40485,48113,47374,63416,31499,61912,31015,.,30216,35383,.,30188,19830,41291,57807,32192,13552,11586,23607,20640,36503,8856,20233,12593,24449,28851,21511,26993,10618,20606,32303,24095,25393,20293,19905,"Tullahoma-Manchester, TN Micro Area",46100
651,31711,46820,55599,57978,50310,67338,63014,75133,60836,35253,32426,53007,34779,30048,46540,54970,33783,16869,21116,37251,31053,44911,12207,17229,14945,26596,26647,26567,35959,21282,31451,42966,32317,36300,31289,21726,"Tulsa, OK Metro Area",46140
652,29358,41621,50348,50523,46289,40522,40417,73548,.,26505,39500,151076,25554,8659,52189,60948,34238,14479,32049,36555,40586,36212,8741,13721,14653,23536,20367,26044,30816,.,30590,31164,27416,27277,33324,27251,"Tupelo, MS Micro Area",46180
653,28450,41309,47417,51934,39815,57536,41339,66013,11993,35184,31219,65241,36143,19593,45245,58295,30775,16939,20676,28029,23944,29324,14472,17928,12317,21058,14563,26203,34674,4958,30092,40889,30741,35858,29295,19127,"Tuscaloosa, AL Metro Area",46220
654,24234,41404,50863,51186,47128,52762,27383,61166,19389,31237,21635,36813,32333,25987,42459,49479,24939,12834,20898,36135,21326,.,11434,11490,15553,22531,31849,21604,26405,20803,25208,42943,22372,21867,23614,22355,"Twin Falls, ID Micro Area",46300
655,30052,46082,57112,61644,46237,60276,50869,61010,.,34375,31165,50138,32994,47300,58888,76862,39013,13275,25483,37156,36114,41814,10465,13641,11424,25564,30824,23938,29534,25959,29027,36365,23514,30923,15264,22131,"Tyler, TX Metro Area",46340
656,23106,43215,45702,51286,31457,61969,42202,59272,71714,30809,50356,61539,21491,19310,48665,48026,.,12196,28326,52589,8083,71889,10358,25720,7982,21250,18469,30999,25040,17280,26845,53815,25815,30734,33750,18022,"Ukiah, CA Micro Area",46380
657,36863,55571,61166,65018,53093,68967,70884,70366,63864,41175,42911,80238,37910,27708,70002,82542,42483,23481,27214,41039,31343,64318,18763,26112,17130,28115,21799,31669,46200,24525,49611,46466,31797,35177,32964,26010,"Urban Honolulu, HI Metro Area",46520
658,30267,43395,45747,46037,45399,55133,45290,68672,59176,32416,32269,33512,31954,44375,46129,51912,39549,18537,23228,53806,29590,56407,10736,14852,18408,26646,21033,27645,33339,24857,31868,36601,29567,28623,31098,29216,"Utica-Rome, NY Metro Area",46540
659,24145,36846,40544,31275,46663,42416,41513,.,90541,24946,37465,32760,25714,10744,42841,45838,33693,18013,21069,31395,21844,31533,7950,13746,20713,22219,20588,23512,24587,17771,23400,36799,28145,32521,31045,14199,"Valdosta, GA Metro Area",46660
660,36365,61344,61663,66020,60298,72321,82199,69049,65953,41613,50668,73269,31412,38480,74306,95935,50804,21580,26164,51866,32235,100181,15988,22829,16352,28561,20323,33859,41497,18123,37835,47842,31228,31401,40608,20388,"Vallejo-Fairfield, CA Metro Area",46700
661,30200,49823,52167,60572,50602,65884,.,81068,37371,41131,45780,56389,40283,36059,50899,69519,41077,17373,19569,42867,44117,32404,12112,16026,17306,22199,21057,24264,38553,30208,50103,35742,29422,46068,30108,10780,"Victoria, TX Metro Area",47020
662,31636,50725,48810,49317,47376,80361,80139,90819,.,49453,47637,50425,50872,37729,53051,71841,32368,25101,31217,67434,27101,76110,15284,16929,19215,24914,17260,33857,41854,22744,41171,48369,25326,25965,26042,20623,"Vineland-Bridgeton, NJ Metro Area",47220
663,32261,50380,60136,66244,50253,62124,62382,66173,51662,40295,36363,58608,40621,35846,49173,60187,31161,17401,22222,36489,30193,43833,11940,17126,15379,25925,21888,27385,36632,29153,35704,41467,31784,36476,30885,25055,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",47260
664,23816,47114,46428,45729,49863,54567,42407,80591,66443,44550,44364,81895,44269,34139,50782,66730,32304,16811,22298,67328,30588,70889,13149,16348,12462,22236,23068,21728,16119,10940,36962,38443,21340,23769,31719,15705,"Visalia-Porterville, CA Metro Area",47300
665,26355,40523,47371,55865,32444,45565,55018,32434,31230,31088,33380,43138,30946,25596,42186,55685,35451,13919,17024,35709,27376,36024,11489,14780,7790,22089,21686,22306,30544,25375,24694,37872,29355,31475,31334,24455,"Waco, TX Metro Area",47380
666,29200,45159,53929,60446,40913,58856,38750,60750,69226,39814,41499,.,36211,2499,70372,71029,41991,17390,20216,48311,16439,49279,9928,18554,13172,25062,25687,22012,31138,26388,41620,45918,21745,28047,55179,18869,"Walla Walla, WA Metro Area",47460
667,30775,48459,46252,47288,45745,71971,71148,73845,.,35911,50368,.,30463,36479,55563,70704,46320,19828,20255,42431,16667,49067,12169,23036,18397,25257,22328,25925,34192,11786,26713,50769,26741,35087,26050,22322,"Warner Robins, GA Metro Area",47580
668,31861,41403,62212,100039,36347,45104,57151,41855,28993,26919,26928,102831,25658,21522,50468,51952,42264,15253,18179,41108,40425,.,15402,9643,10787,26871,25575,27136,33398,12369,36862,32001,34580,33682,42349,30034,"Warsaw, IN Micro Area",47700
669,49807,76078,82786,90424,75709,91634,92546,90713,85964,54308,50289,123927,44842,53918,62294,72262,46519,22825,27298,57210,42972,77283,16545,22023,18475,35452,28458,38330,35569,21753,31443,45789,31279,31694,34410,22480,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",47900
670,30615,44844,55991,61640,44633,48333,47333,55168,30057,36647,30694,36655,40124,20945,40533,41659,36425,14457,23277,45264,25549,51702,9677,15860,14337,23100,23067,23130,40110,24146,38659,50447,31641,35079,28904,30835,"Waterloo-Cedar Falls, IA Metro Area",47940
671,30413,45783,51113,51630,47778,59554,65806,66088,53554,30028,38020,61149,31614,6923,46748,61667,33115,15906,25275,65739,18506,75246,7335,12458,19649,27150,24383,29396,40700,47623,46993,39681,28520,29110,27414,28750,"Watertown-Fort Atkinson, WI Micro Area",48020
672,30248,46142,42346,39571,46146,65125,45670,65142,98253,45730,40500,56012,45666,12063,55058,61170,29463,20319,24461,65659,55934,66925,13481,20214,16895,21085,16367,27895,35676,37063,35243,35550,30735,37422,28697,24641,"Watertown-Fort Drum, NY Metro Area",48060
673,31390,42399,45849,46558,42431,46068,45708,50614,42723,38710,38308,46281,40758,35793,43606,54783,27312,15171,20924,40313,22193,46573,10718,11447,11586,28073,28944,27299,40657,23512,50013,40314,31643,35552,37827,25958,"Wausau, WI Metro Area",48140
674,27433,40920,50433,45775,51890,46014,29808,70978,41198,31843,36125,29298,31738,12279,41603,45323,40095,16486,20994,30798,30829,30643,15139,15619,10522,22465,16860,24672,45402,.,43929,47196,30431,34167,25941,24592,"Weirton-Steubenville, WV-OH Metro Area",48260
675,28846,50367,47959,50859,41750,66452,101166,51716,19464,40938,48004,80559,28953,41016,61948,65068,36416,19382,25120,47100,34321,.,14277,20106,18483,24544,20936,26992,32378,22810,41779,45444,30997,31736,42198,19486,"Wenatchee, WA Metro Area",48300
676,27255,45832,57733,69915,47242,65786,45309,89590,66734,35698,51012,34571,39438,11916,42274,49237,38701,16633,21247,35926,32273,35931,10159,15085,18165,18037,14312,21359,42019,2499,56951,32392,28279,31353,26290,21842,"Wheeling, WV-OH Metro Area",48540
677,31047,51037,59752,58262,63601,55083,51471,65990,.,37528,40996,43672,33518,37835,62091,71726,50812,12802,15097,11348,4868,41971,7760,14686,15096,26544,22236,28492,36995,16231,36731,45324,31498,30391,38768,30014,"Whitewater-Elkhorn, WI Micro Area",48580
678,31667,46773,51882,56198,45716,75492,66515,81393,52295,34395,32586,37584,36513,22699,49244,55175,31702,16005,22824,39832,27908,46256,9515,16270,16965,25441,22289,26023,36479,18592,32404,41009,35234,38030,35181,22787,"Wichita, KS Metro Area",48620
679,28663,41492,42143,41590,45727,41614,39250,42061,.,37812,38504,54348,40466,9031,52157,69883,27128,17115,20443,39248,20769,40719,12250,15216,19960,22280,22814,22020,37620,26289,37752,38146,30644,39915,23916,20479,"Wichita Falls, TX Metro Area",48660
680,30221,50698,55987,57120,51875,55419,57422,55561,40298,42289,40764,96614,50564,27200,44858,67862,30126,15586,20575,51885,26624,57344,11170,15505,11922,23444,21224,24638,34837,22470,41875,32175,32296,31889,40811,30723,"Williamsport, PA Metro Area",48700
681,30498,46495,51246,54656,47886,70226,51259,75186,60815,34036,42755,43241,32205,33681,48010,60691,32597,16244,20136,33838,19008,41524,12342,21896,14889,29067,29509,28363,25286,5729,22378,35263,28627,40310,29839,19203,"Wilmington, NC Metro Area",48900
682,28494,45233,58279,60163,52207,42105,42007,.,.,40162,43813,33047,37310,40962,46170,46718,45058,11813,19090,35929,35064,36362,6654,8810,17040,27675,25120,28093,30004,14916,26784,32258,26496,33255,12778,17214,"Wilson, NC Micro Area",48980
683,32232,56066,72196,74181,71010,73559,76242,72569,.,43593,44901,100880,43685,22256,51910,76729,31395,18993,22875,39443,40304,12240,12129,21927,18502,26420,26967,26336,31313,.,30309,42292,32090,39611,35571,25212,"Winchester, VA-WV Metro Area",49020
684,31122,47958,56429,56957,54033,61272,66448,63953,53658,32924,32361,50704,32727,29424,50894,53714,37726,15939,20976,33333,27630,36565,11752,15860,11787,27059,22423,30109,30055,15636,24306,36762,27214,29457,36619,19382,"Winston-Salem, NC Metro Area",49180
685,30037,46775,47480,50313,45764,51358,68029,40899,51798,37731,37014,.,43358,21941,51913,76333,30116,14874,22122,14239,12989,58281,10982,18746,13990,23410,18283,25621,26881,20265,24744,41153,34330,36999,35518,20717,"Wisconsin Rapids-Marshfield, WI Micro Area",49220
686,28162,45216,56616,57423,48993,60348,60371,63897,41506,31721,22298,36395,31250,33070,43452,68305,20344,14868,20192,31873,31540,32159,7403,20630,9135,22276,20381,25197,40192,19616,41466,41510,29817,30584,26927,30189,"Wooster, OH Micro Area",49300
687,38805,60438,66158,71743,54395,78164,80635,76995,76728,42017,36822,60401,45274,32265,57175,69321,41864,18890,21684,59470,23116,71040,12143,21664,14120,31910,26805,33967,41282,11960,38853,45872,29582,32050,29595,18791,"Worcester, MA-CT Metro Area",49340
688,25901,45453,48429,49382,41238,50860,50298,61081,41951,35991,44255,49806,30188,37278,60715,71412,39138,18854,36006,40077,30568,40442,10160,22863,11706,27689,30340,26754,21784,18942,34183,43425,21137,22641,24030,19816,"Yakima, WA Metro Area",49420
689,35159,54683,59702,64240,50720,70606,72048,70216,52463,43885,39212,76780,44133,38061,48025,64199,29709,16909,23132,49745,45310,59595,11436,16949,14899,28002,22493,29858,41568,12405,41697,41984,32135,35554,35837,25602,"York-Hanover, PA Metro Area",49620
690,28008,47091,51277,51576,50951,53515,53178,60121,51939,36287,35108,50156,40908,24144,46359,54995,31216,14697,16749,42386,30550,47358,10148,14932,15339,21839,19634,23383,36894,11691,36007,40782,30312,32093,27635,25870,"Youngstown-Warren-Boardman, OH-PA Metro Area",49660
691,29026,50598,52277,52176,60587,67448,61892,81488,51960,31234,45909,57410,24750,26943,45098,61293,35474,17317,21686,59351,57540,61691,15072,19787,15049,28244,22218,29196,27314,20125,31383,36747,29301,28544,45857,16366,"Yuba City, CA Metro Area",49700
692,25982,45918,50460,51104,50045,60313,63571,52470,50625,30765,35457,66875,30456,25139,60947,68867,30247,21939,24657,40093,35359,42341,13169,16466,17598,21265,20917,21745,25714,20626,22418,36588,21298,21398,26879,15912,"Yuma, AZ Metro Area",49740
693,26941,42394,51102,61183,40158,50729,26462,65699,.,27460,26884,.,49231,10234,44819,67310,37017,14435,16257,32348,10060,55386,12537,17436,14795,22274,23071,21921,47071,.,50032,40677,26578,31568,26642,17151,"Zanesville, OH Micro Area",49780
